tdg&iter_descent
999.3254742622375,1382.0
1014.9577558040619,1366.0
961.234121799469,1387.0
895.5030562877655,1378.0
883.830751657486,1368.0
886.9191195964813,1361.0
888.0728318691254,1380.0
888.1661162376404,1374.0
888.3246870040894,1378.0
881.1184034347534,1392.0
883.3487801551819,1378.0
808.261153459549,1403.0
794.8518607616425,1357.0
806.980550289154,1360.0
800.7086081504822,1377.0
804.7216265201569,1361.0
811.3971202373505,1392.0
805.0111961364746,1389.0
723.8230278491974,1391.0
628.4433450698853,1396.0
