tdg&iter_descent
107.80260467529297,199.0
94.34275674819946,203.0
102.32891297340393,196.0
102.29714393615723,220.0
104.1256411075592,235.0
105.58349466323853,192.0
102.10431957244873,207.0
100.70420527458191,205.0
102.80395269393921,203.0
100.28173446655273,210.0
99.76110672950745,194.0
100.61579060554504,207.0
105.0918300151825,200.0
101.69172716140747,188.0
101.96235275268555,196.0
100.9160566329956,202.0
100.3142523765564,187.0
102.81009769439697,193.0
108.28430914878845,186.0
98.61487650871277,195.0
