tdg&iter_descent
192.82745385169983,371.0
188.0786693096161,389.0
183.84842920303345,374.0
187.2576789855957,362.0
192.539701461792,354.0
188.18381023406982,374.0
181.53161144256592,380.0
186.3660182952881,403.0
192.8345537185669,355.0
188.53530144691467,370.0
183.62899327278137,367.0
172.04316806793213,356.0
170.9582839012146,407.0
179.18243765830994,390.0
167.5697934627533,376.0
157.62668180465698,377.0
153.3632447719574,392.0
145.7308042049408,366.0
149.87578678131104,360.0
140.83068919181824,421.0
