tdg&iter_descent
608.5933847427368,3152.0
608.982483625412,3150.0
606.54301404953,3143.0
585.0349521636963,3150.0
562.439026594162,3145.0
524.6283574104309,3160.0
504.74369978904724,3153.0
506.3945472240448,3129.0
504.0107853412628,3172.0
502.5888252258301,3157.0
502.7391793727875,3147.0
503.36530470848083,3137.0
504.754287481308,3135.0
502.03953742980957,3155.0
503.18987011909485,3156.0
502.1375045776367,3152.0
504.689795255661,3142.0
503.31264543533325,3147.0
504.4469015598297,3141.0
503.49681878089905,3155.0
