tdg_iter_descent_v4[10000, 1, 25]
time,|TSS|,sol
229.82994961738586,182,5504&3260&3771&399&5154&4204&2828&1992&736&1497&1098&108&1478&390&1854&948&1534&1359&3462&1403&2897&4004&2199&1753&1610&3364&2399&0&1466&1556&1025&428&2523&1191&1361&667&3163&1307&1163&247&1765&151&125&1814&3244&1579&5788&977&236&1751&3930&1834&1030&1657&1141&66&3926&4781&2293&1669&4769&20&1108&4319&4005&1836&1890&2654&3865&2646&5537&192&1856&473&1659&4891&5645&1305&169&2904&1644&2862&146&3613&1703&1815&55&5406&370&1075&64&1354&679&2362&1626&2384&288&3934&1562&3363&1698&335&1692&350&1547&801&180&3409&4434&2055&1275&718&3833&3312&1168&1740&1749&1620&537&1674&3310&310&1389&5572&3866&2653&961&686&2890&1476&4362&1742&1318&1717&2498&1877&2719&43&193&1237&1137&1785&3120&2575&3571&4093&1181&896&1685&2102&700&4324&3285&3016&693&1200&4815&2094&5096&478&1198&1713&2017&777&3599&1743&2275&2039&3095&804&2244&2942&1301&4689&63&3405&4344&576&2761&2638&2114&636
219.56209683418274,184,5504&3771&5154&279&2828&1992&736&108&1666&1478&390&719&439&44&948&1534&1403&6071&4628&4004&416&2199&1753&1527&1041&521&3364&1466&1556&428&2523&3715&2049&667&1361&3163&1307&1163&1445&1002&3066&138&125&3542&1814&1930&963&1579&1366&5788&236&1751&3930&1834&1030&1657&1141&66&3926&2080&2293&1669&4769&20&1108&3719&659&1836&1890&2654&922&2666&3913&2710&2646&2134&5537&192&1856&1659&5645&1305&3797&2904&1644&3616&146&647&1703&1424&1815&1636&55&5406&370&5102&1075&1396&64&2596&1758&1626&1338&2384&1209&5565&3934&3363&133&1698&1692&2164&3813&350&3129&136&4434&2055&3312&1168&1026&4107&1749&1620&537&1674&3310&310&1218&5572&961&1318&1742&4896&1369&2702&2569&1877&193&1237&4285&1785&131&3571&3716&1181&3981&896&1685&2102&989&3615&4324&3296&693&1200&1228&2279&478&1198&2017&2115&3599&3670&2039&873&3095&804&1301&2942&4689&2014&929&3475&2007&3405&4344&2870&576&680&2761&2638&2114&636
223.61077666282654,188,3232&5504&3466&5154&4204&2329&2828&326&1992&736&1098&108&1666&1478&4159&390&44&948&303&1534&3462&1403&4004&416&2199&1753&1610&1540&521&3364&248&1466&428&2050&1191&3715&955&2049&1361&3163&1307&1163&1445&247&191&1002&1765&3066&151&111&138&654&125&859&1462&963&1579&5788&236&1751&3930&1834&1657&66&3926&2293&1669&4769&2332&410&1108&3034&2654&3913&1001&2134&5537&786&192&938&1659&4891&1305&169&3797&1644&3616&146&886&3613&1703&1815&55&370&1075&1396&64&2596&2871&2362&1626&2384&1209&1562&3363&1698&335&1692&3191&3813&350&1547&180&3140&4434&2055&1275&3178&2024&4369&4293&3833&1620&537&1674&3310&310&3564&1398&5572&3866&1004&961&680&2890&4362&1318&1742&2702&2498&1877&4041&1005&43&193&1237&496&1785&769&2001&289&1969&3716&896&3033&4686&1685&2821&2657&3846&3615&4324&3296&693&2888&1200&2094&2451&478&1198&1713&2017&3599&2039&4741&2244&873&2942&4689&3405&892&2048&576&4282&2761&2638&2114&636
225.9041726589203,184,5504&3771&5154&102&2828&279&1992&736&108&2471&1478&390&439&22&44&948&303&1854&1534&3462&1712&4230&617&2248&4004&2199&1255&521&3364&248&1466&428&2523&1780&3715&955&667&3815&3163&355&1163&247&1002&151&111&138&1814&3256&1462&3259&4684&963&1579&5788&1596&1751&3930&1834&1260&1657&1141&3926&3398&1548&2293&4769&2860&389&2225&20&606&2654&2710&2134&5537&699&786&192&1856&4232&533&1659&4282&173&146&3616&886&5220&3613&1703&1815&1636&55&145&2596&1758&2871&2362&679&1626&1354&2384&3934&1562&958&1698&335&1692&3813&3281&105&5028&250&4434&2055&3833&3369&3312&243&1620&537&3564&3310&310&1541&4235&17&5572&2653&1717&2890&4362&1318&1742&2498&1404&1877&2056&193&2683&1785&131&852&769&113&2575&3571&3716&1181&3309&896&3033&1685&3615&3296&693&2391&1200&2279&2451&866&478&5096&1198&528&129&3246&3599&2275&2361&873&804&2942&4689&1973&3475&3405&3266&2048&576&654&531&3140&636
223.60396218299866,196,3232&39&399&3771&5504&5154&4204&351&2828&4423&326&1992&736&108&264&1478&390&5775&44&948&303&3462&6071&1403&2897&1654&1946&4004&1753&1610&3179&521&3364&248&1466&428&2523&3715&955&2278&2049&667&3163&1307&1445&247&1002&3066&3468&151&111&1814&1462&1792&963&1579&5788&4880&236&3930&1030&3933&4109&66&3926&4781&2293&1669&4769&2332&20&1108&4319&606&1229&659&1890&2654&922&2666&112&2646&5270&2134&5537&192&1856&1659&4891&5645&169&1644&3616&146&886&5220&1703&1815&1636&55&2086&5406&370&5102&1075&1396&64&3115&2596&1748&1626&3934&1562&759&3363&1698&3081&335&1692&180&1222&136&4434&1275&4369&2948&3312&1168&4107&1749&1620&537&1398&1674&3310&310&5572&3866&2653&961&2900&1040&4362&1742&1369&3963&2498&6152&1877&2530&193&1237&2345&1785&131&769&2575&289&3571&1181&896&1685&989&3615&1289&4324&2831&1701&693&2375&4206&4557&1200&3056&5096&2279&1922&1198&2017&1844&3599&2039&873&804&2244&874&2231&4689&3475&3405&4344&576&2761&2638&2114&636
224.9955289363861,162,5504&39&2798&5154&4204&2828&5171&326&1992&736&108&4587&1478&390&303&948&6071&1403&4004&2199&1753&1610&521&3364&1117&1556&428&2523&1191&1805&2049&667&1361&878&3163&1163&1002&3066&111&125&1930&5788&236&1751&3930&1030&1141&66&3926&2080&2293&1669&4769&20&1108&4319&1229&659&1836&1890&2654&175&3863&2134&5537&325&786&473&1659&5645&2862&146&1644&3613&1703&5016&4203&1815&1636&55&370&1396&64&2596&2362&1626&3934&1562&2237&133&1698&335&1692&801&180&3140&4434&1275&1230&3178&718&3833&4293&2948&3312&1026&1749&1620&3310&1674&310&1989&3866&961&1318&1742&5202&2498&1877&193&1237&4285&1390&1785&769&2575&289&1399&3571&1969&1181&896&455&989&1794&3615&4324&1670&3016&693&1200&5096&478&1198&2017&3599&804&2244&2942&4689&1973&63&3475&2007&3405&4344&576&680&2761&2638&2114&636
225.1733512878418,190,3232&3962&39&5504&3771&399&5154&2828&279&4423&1411&1098&736&108&1478&390&719&439&4778&948&1534&1403&1402&1946&4004&416&2199&4407&1753&825&1714&1527&4033&521&3364&248&1466&428&2523&1805&3715&955&2049&667&1361&1297&3163&1400&1163&247&3066&138&125&859&1462&3244&1792&1579&316&5788&4880&1286&1657&4109&66&3926&4781&2906&2293&1669&4769&110&4176&20&1108&4043&967&1229&4740&1890&2654&2666&382&2646&2134&5537&786&192&1856&2053&5645&1305&1644&146&32&1815&1636&55&3822&5406&370&1075&64&2596&2871&4875&1748&1626&2384&3934&1562&958&3441&1698&335&582&180&5168&2907&136&4434&2055&1275&858&4369&2948&3312&1168&1749&1620&3310&3247&5572&1004&4362&418&1742&1318&3963&2498&1877&4041&43&193&1237&1137&1785&131&1382&98&1969&3700&1181&896&4686&1685&76&989&3615&3285&3296&693&4206&1200&49&5096&478&1198&2017&2115&1223&3599&1743&873&804&2244&1301&2942&2231&4689&6102&3405&4344&2048&2803&576&2761&2638&2114&636
228.26521968841553,175,39&5504&3771&399&910&1098&108&1992&736&1478&3732&5775&390&22&636&44&948&303&3462&6071&1753&1610&5113&5982&521&3364&2253&248&1466&1025&428&1805&3715&955&2049&667&1361&3163&1400&1163&1445&247&191&1002&3066&138&859&3244&560&1792&823&4880&3930&1834&1520&1030&1657&4735&1141&66&3926&4781&2906&3398&2293&4769&20&606&967&4005&1890&2654&2646&2134&192&1856&253&1659&5645&169&3797&1644&146&886&1703&1815&55&5406&370&3115&1075&1396&64&2596&2362&1626&3934&1562&133&5177&1698&335&350&80&1547&4944&637&180&4434&2055&1027&1275&3833&4293&1867&2396&5285&4107&1620&3310&1218&3247&961&4362&418&1742&1318&2498&1877&4721&43&193&1237&2345&1137&1785&769&2575&3716&1181&3981&896&3033&2075&3309&1685&989&3285&3016&3296&693&2875&1200&5096&1198&3246&777&3599&3810&2039&4741&2244&873&655&2942&4689&3728&3475&2048&1882&576&4282&718&2114&6046
