tdg_iter_descent_v4[10000, 1, 50]
time,|TSS|,sol
235.55999517440796,246,4324&3468&693&868&2329&4741&999&5406&4686&1402&335&4344&2231&1657&1751&3296&2086&32&736&3363&2654&2384&4362&3179&422&6062&2907&926&20&2079&655&2362&4159&4781&370&2039&1785&2852&416&1666&228&1923&3599&469&289&390&31&3981&4004&699&786&5537&5788&1389&3285&2596&4689&3364&3127&415&39&955&5285&1814&399&62&2102&2278&4539&719&636&579&478&1698&1877&2719&767&886&1200&1168&334&193&1792&3171&4629&44&1834&2288&1497&4107&5504&4369&4902&1459&516&4041&33&1075&253&2948&108&2145&1108&1669&769&1305&1749&5220&3900&3613&2001&192&1644&3016&1969&3475&873&4577&1181&1466&3716&2828&961&3246&1462&2007&4628&4693&418&1649&0&1365&1369&2690&1237&169&1626&1318&151&111&1424&667&1478&1753&576&726&1359&2635&979&1445&64&247&1805&439&2017&1579&948&537&180&131&2201&3715&1758&1317&1403&1260&1692&1946&1742&1562&1675&4434&4355&1030&5775&1882&718&1385&428&1218&1025&3358&3615&3886&1847&1301&472&1992&896&2638&2888&1556&5754&3129&310&2761&2225&2199&49&2942&412&1981&804&989&1610&2014&307&4285&2094&2871&279&1620&2322&125&146&5096&5886&4740&554&3056&4617&3728&138&2244&963&3066&65&5645&1229&1765&1856&5613&3033&825&3926&922&2314&1222&2049&2134&3312&4319&4694&5154&248&1685
249.81329870224,204,109&2523&693&2329&5406&4686&2376&4344&1657&1751&3296&2086&32&736&3363&4769&129&2654&2384&4362&1648&6023&20&3232&2362&4235&1165&4159&2039&1785&3210&507&3405&1666&346&3599&469&289&390&3991&3981&4004&4973&786&5537&5788&1389&2345&4692&2596&4689&3364&955&3846&1814&636&1343&4539&719&1039&165&478&1698&1877&2719&1413&1294&886&1200&2862&334&2544&606&66&193&1286&1534&3823&3284&44&1426&1497&1287&5504&3930&264&573&1683&1459&516&33&929&1075&1382&108&1108&3771&1669&1749&5220&2498&3613&192&679&3475&873&1815&1181&3716&961&1544&1462&3137&4628&418&1649&2690&1237&169&1002&55&1626&1318&151&3676&2593&111&667&1478&1753&576&64&1579&2017&2798&948&180&572&3715&1758&1317&1692&1742&1562&4434&4355&22&1882&2275&428&1025&3615&1847&1301&1398&1992&3813&2638&3866&310&5052&2761&2199&2115&2942&412&804&307&4285&1620&125&146&5096&43&4740&554&2559&75&1674&1404&2244&2114&3805&3066&5645&3733&3934&1229&250&1930&4432&859&3926&922&2314&2049&1118&2134&4319&21&4694&5154&3310&1685
254.17037916183472,216,6039&1891&3781&2523&693&868&1026&4741&999&5406&4686&1402&335&4344&1541&1657&1751&3296&2898&2086&32&1028&736&3933&4005&4769&2654&2384&2093&4362&1943&422&697&1941&20&2079&655&4654&3232&2362&3078&2039&4781&2653&370&2852&416&390&3981&4004&958&1137&1625&3163&786&5537&5788&3285&2596&4689&955&1814&399&636&2102&1735&1698&1877&2719&886&1200&1973&3095&66&1400&193&1792&3171&1534&4629&1834&2288&3542&4107&5504&3930&2184&4369&1459&516&1098&33&423&4137&1075&1382&108&1947&1108&3771&236&5618&1749&5220&3613&1644&192&2055&1396&1969&3475&3016&175&1815&1181&1466&1544&961&3178&1041&4628&2690&169&1273&1318&151&111&667&576&726&1445&64&1579&439&2017&948&180&131&572&1758&1403&3616&1946&1742&1562&4434&1547&4355&1854&1882&2275&428&1025&3615&4206&1847&1301&1992&896&4334&2638&962&4124&5754&3129&1556&310&4109&2761&680&2199&1361&412&804&4093&2612&2871&279&1620&125&146&5096&43&4740&3564&3056&4903&4617&1404&1674&138&5102&2114&963&3066&5645&2221&3934&1229&1765&251&1856&5613&3033&3926&2314&821&2049&2134&3312&1281&5154&248&490&3310&1685
248.42833423614502,216,2360&1247&109&4324&2523&693&999&4686&4263&1402&1657&1541&1751&521&3296&2391&32&736&3933&2193&4204&129&4769&2654&2384&1307&1648&326&1743&655&967&2362&2852&370&1785&416&1666&346&3599&390&5168&4004&63&1399&3266&3305&3163&786&3844&5537&5788&3285&2596&955&3364&1814&636&1343&2102&3039&1390&165&654&478&1698&1877&1735&2719&886&4891&1200&2862&5545&606&2500&66&193&1792&2116&1534&2451&3063&1540&1834&1497&1287&5504&659&1459&516&929&1075&1382&2948&108&5063&1108&3771&1669&68&236&1749&5220&1520&2498&3613&1896&192&679&3016&1969&27&175&3220&873&1181&1466&3716&2828&1544&3178&2870&1462&2007&4778&1365&1369&1712&1237&1626&1318&151&667&1478&1753&576&4230&1772&726&979&1445&1805&1579&2017&2798&3038&948&537&180&2201&3566&1787&1260&1627&1692&3616&1742&1562&1547&4434&1946&1040&5775&1882&252&1385&428&1025&3615&1847&5425&1992&896&3813&3866&962&310&2761&2942&412&804&989&4285&2871&279&125&146&4745&191&3056&4617&5213&2866&652&2244&2114&5645&863&250&1229&1765&3934&1856&3003&327&3033&3926&821&2049&2134&1750&3312&2890&5154&3310&1685
234.73187685012817,209,2360&382&4324&2523&693&3568&3962&999&5406&4686&1657&3296&32&736&2654&3179&1307&422&2907&475&655&3232&2362&2039&370&2653&2852&1785&416&1666&1971&390&3981&4004&1399&3305&1198&1890&786&1352&5537&5788&1389&2596&955&3364&3846&2569&1814&399&719&4587&1735&1698&1877&2719&767&886&1200&1168&1453&2544&606&193&1792&3823&1668&11&5529&3913&1834&5504&264&4606&4369&407&516&33&929&1075&1297&1947&2948&108&5063&1108&3771&236&5618&1749&1520&2498&3900&1141&1896&192&679&3016&1969&3475&2723&27&175&3220&873&1466&3716&2828&961&1544&1462&2007&4628&418&1649&5007&2690&1237&169&341&55&1626&1318&356&2974&111&667&1478&1753&576&1445&439&247&1579&2017&2798&948&180&131&1758&1317&1403&846&1043&1692&1742&1562&4434&105&4355&531&1040&1882&5775&718&428&1025&29&1920&3615&1847&1301&1191&3634&1992&896&2638&3866&1556&5754&310&4109&3004&2761&5432&2942&412&804&989&279&1620&125&146&5096&4207&43&4740&4293&554&3056&191&1674&3309&3066&5645&250&1229&238&3934&1856&1117&2314&2049&3312&1281&5154&248&3310&4643
246.94797468185425,206,6039&1019&382&4324&109&693&303&1026&2329&999&5406&1163&335&1657&3296&32&736&2193&4769&129&2654&2384&1307&1943&422&196&326&747&655&4159&4781&2653&370&2039&1880&3599&390&3981&4004&668&355&3266&1198&3163&786&5537&2859&5788&1389&2596&955&3364&3398&1814&636&62&4539&1390&165&478&1735&1698&1877&2719&1294&1200&2862&66&193&1792&1286&1534&2451&3522&44&3102&1834&136&2288&1497&5504&4369&1459&516&4041&1075&1382&108&1108&2666&3771&1669&1305&236&1749&5220&2498&3613&760&1644&679&1969&3475&175&3220&873&1181&1466&961&1544&2870&1462&2007&4628&418&1365&3346&2690&1237&169&1002&55&1626&1318&151&356&111&1424&667&1753&576&1445&64&247&1805&439&2017&1579&1354&948&180&131&4388&1403&1260&3818&1999&3259&1742&1562&4434&4355&22&2275&1385&428&1025&3615&1847&2961&1992&896&2638&962&1556&5754&310&4109&2761&4754&2199&2942&412&804&629&4285&2871&279&1620&125&146&43&4293&554&3558&191&4617&4308&1674&138&5645&3934&1346&1856&5552&3033&5597&1222&2049&3312&2777&21&1281&5154&3310&1685
251.1507384777069,196,1926&4196&109&2523&693&1026&2329&4741&999&5406&1163&335&4344&2231&1657&1751&521&3296&32&736&3310&2654&2384&4362&1943&196&3822&475&655&3232&2228&2362&2039&4781&1785&416&3599&289&390&4004&1399&1198&2281&786&5440&5788&1389&2345&3080&4689&3364&955&3398&1814&636&399&1343&2102&719&1735&1877&2719&478&886&1200&66&193&1792&1534&3823&2451&1834&1497&5504&4369&1459&423&1075&108&5063&3771&1669&1305&1749&5220&2952&3613&1644&679&27&551&3190&175&873&1815&1181&1466&961&1650&3178&2007&2743&427&1365&5007&2690&1237&169&55&1626&1318&151&111&4815&667&1478&1753&576&1424&64&439&1579&2017&3038&948&3566&180&131&1317&1403&243&1866&975&1692&3616&1742&1562&4434&105&1713&4355&1030&2275&1385&428&1025&3615&1847&1700&2961&1992&896&4334&2638&1556&5754&310&2639&4109&2761&1910&2199&2225&2942&412&804&4285&5548&279&1620&125&146&43&4293&554&3558&1674&138&2114&5645&1229&1346&1856&1930&3033&3926&2314&2049&5653&2134&4319&21&5154&5028&1040&1685
249.68646121025085,220,6039&1247&4324&2523&693&303&1026&2329&999&1163&4344&1657&2231&521&32&736&110&2654&2384&4362&1307&422&3863&4880&2529&655&321&2228&2362&2039&370&2653&4781&3344&3160&1785&1666&416&3599&2617&390&31&3981&668&1198&1859&786&5537&1984&5788&1389&2345&3285&3317&2596&955&3364&1814&399&62&636&2679&4539&1864&478&1735&1877&2719&886&1200&3095&2862&112&334&126&66&193&1792&2451&3823&1534&3284&1426&5504&3930&116&2575&4369&1459&516&33&929&1075&1297&1382&108&3098&1108&3771&1669&1305&1749&5220&2498&3613&760&1644&192&679&1969&3475&175&873&1815&1181&2024&1462&3246&4628&418&1649&941&1365&3670&55&1626&151&111&1429&667&4502&1753&576&2635&1445&64&1579&2017&2798&1243&948&3566&180&131&3715&3791&1317&1403&351&1260&1627&1692&1946&1742&1562&1675&4434&1193&2275&5941&428&1218&1025&4732&3615&4206&1847&1992&896&2638&2338&2888&3866&5754&4183&3956&1556&310&2927&80&2761&4754&2199&49&2942&412&804&1636&4285&2295&1850&279&1620&125&146&5096&43&554&3833&3558&4617&75&2866&652&65&238&1229&563&5552&1930&2471&2314&2049&3312&4&4319&2777&2503&5154&248
