tdg_iter_descent_v4[10000, 1, 100]
time,|TSS|,sol
205.49081087112427,169,5572&248&3846&1674&961&1307&2384&2039&4324&1002&3364&3310&44&1814&3095&576&1703&4487&1692&1025&1815&399&1657&1117&1669&680&3244&3405&948&6046&1992&2244&667&2942&3797&2638&4004&1636&3312&5788&1181&892&1361&1168&326&3926&2102&3613&2498&250&1534&3833&439&3599&346&3771&531&473&786&1620&2017&537&1856&989&2048&335&2293&5504&111&3615&571&1075&1403&2828&1626&1275&416&1751&521&1742&43&1675&1318&3728&2079&3396&279&5545&3135&226&1098&1476&108&55&1030&3934&1792&370&350&478&1198&5406&1396&198&169&3285&192&1369&2653&2523&146&5645&1462&1141&2134&4740&3232&873&1758&1834&1659&1877&125&693&3676&1237&1301&66&3866&5537&896&4362&3163&1785&804&963&3715&3246&310&1200&27&4689&193&4285&3266&1255&3296&2049&2133&3716&2086&3475&1765&1698&5154&1294&1562&428&4769&3016&742&390&3462&5443&1556&2654&2948&636&1882
211.85665273666382,177,5572&248&3846&961&1307&2384&4324&1002&1429&3310&3364&303&1547&44&1814&3095&576&1743&1703&2761&1692&1815&0&196&1669&1108&20&1917&39&1666&3931&1522&948&2244&1992&3635&1699&667&2942&2638&5788&2279&133&1181&2596&4191&2803&1361&1168&1644&3926&326&3613&2498&1459&3066&5220&422&3178&1654&3771&2391&786&2017&537&4319&1856&5504&335&2048&111&659&3615&4434&1075&1403&2828&4891&1888&554&4369&1626&1275&5775&1751&4183&521&2199&1742&43&2079&1305&279&1118&136&108&55&1030&3934&370&699&350&478&1198&679&3571&6071&192&1369&3813&138&2653&2523&146&5645&64&2134&3232&3930&823&1758&3700&1659&3160&1877&125&2904&693&3676&1237&1981&66&5537&896&2281&1286&1466&3163&859&191&5096&1785&804&963&3715&2485&310&1200&1218&4781&193&251&2049&2133&3716&2086&1765&736&5154&1562&428&4769&1946&1749&390&3462&4139&3363&2646&3823&2871&2654&3726&1649&955&636&4631
219.38777375221252,173,4951&1836&1674&2384&109&2039&4324&3364&3310&303&2639&44&1814&2888&576&2014&2761&1692&1815&399&668&1657&999&1400&1669&1625&1108&680&867&39&381&948&4628&1992&1699&5285&667&2942&2638&4004&3312&5788&1399&1181&2596&1644&2241&3926&1222&326&1402&2102&3613&2498&1404&922&422&3178&1438&3599&180&3771&2847&473&786&1620&2017&537&1445&4109&1856&2048&335&2293&5504&111&989&2444&2114&3615&3963&3468&2828&4875&548&5775&521&2199&1742&43&1318&247&1305&4903&136&108&370&4334&350&478&1198&198&1780&169&3571&6071&192&138&2523&490&146&5645&1462&64&4516&3232&3930&873&823&3733&1834&209&1441&1659&1877&125&801&131&1478&693&1579&1237&66&5537&896&4362&3163&191&1785&2112&2080&5321&310&1200&1805&4689&193&8&4285&3296&2049&2086&3475&736&5682&5154&1562&428&1749&390&3462&629&1556&4539&4312&236&700&2654&1649&955&636&1864&1882
219.9480323791504,174,5052&5572&655&1674&961&1307&2384&1454&1002&3310&3364&1827&303&576&1703&958&1692&1815&399&668&238&196&1669&1108&20&4693&3405&948&4176&1992&4204&5285&667&2942&2068&4004&1636&3312&5788&133&1181&2596&1717&1361&2221&326&3056&4438&1402&4107&2102&2498&1404&3066&5220&439&351&3178&180&3771&1230&473&2017&1445&797&4109&1856&2048&335&2293&5504&1354&659&4441&2114&3615&4434&1075&1403&2828&4891&548&4369&1626&1275&1040&416&4606&521&2199&2362&1742&3566&43&1318&247&1305&2890&1098&1476&108&321&1030&3934&370&478&1198&5406&679&165&6071&4180&2653&5016&2523&146&5645&1462&1141&64&873&1758&1834&1659&1877&1478&693&2904&129&1237&66&5537&896&4362&1548&3163&2494&1785&804&1424&1854&1658&310&1200&27&4781&1805&4689&193&2201&2049&3716&2086&3475&4728&736&1229&428&4769&1749&1930&3016&390&3462&2646&1556&4293&1882&2871&2654&2948&955&636&2275
210.82062363624573,180,4093&248&1674&961&3140&2875&516&4196&2039&1685&4324&289&3364&3310&303&44&1814&3095&576&2014&1703&2761&1692&1815&399&668&1657&196&1669&680&20&1973&39&3405&1666&2862&948&450&2244&1992&4204&5285&667&2942&2638&4004&3312&5788&1644&326&3926&4282&2102&3613&2498&1404&1534&3833&439&3599&180&1041&3771&2091&786&1620&2017&537&1445&4319&1856&989&2048&335&2293&2115&5504&3615&4434&1075&469&2828&4369&1626&1275&5775&1397&647&1751&2199&2362&1742&43&1675&1318&886&2890&1260&1098&1476&108&55&1163&1030&3934&1792&370&350&478&1198&5406&169&3571&2523&490&146&5645&1462&1753&2134&64&3930&873&1758&1659&1877&125&1579&693&821&3616&1048&1237&1301&66&5537&1466&3163&859&5096&1785&804&1424&1191&2798&3715&65&1520&310&1200&4689&193&2001&3266&2049&3716&2086&3475&1765&736&1698&5154&878&1562&428&4769&2575&1749&390&4935&3363&1556&1365&2871&236&2654&2314&2948&636&4631
225.01225924491882,163,5052&5572&248&3140&1969&961&1307&2384&1685&4324&1002&3364&3310&1814&576&4745&2486&1703&2761&1692&1815&1994&1108&2329&39&3405&1522&948&2244&1992&667&2638&4004&1636&3312&5788&1399&1181&2221&1644&3926&3056&4282&4107&3613&3066&439&3833&151&3966&3599&180&2231&5294&3771&2807&531&1620&560&4109&382&2048&335&2293&1856&5504&111&3615&4434&1075&4369&1626&1275&1767&98&647&1751&521&2362&4355&1742&1675&1318&769&1163&1030&3934&3305&4334&448&1198&5406&1396&169&3285&192&138&2523&146&5645&1462&1753&3930&873&1834&1659&1877&3981&1974&131&49&1478&693&243&1237&2529&5537&896&4362&3463&2281&1466&1286&3163&191&804&1191&3715&2485&65&1520&5417&310&4890&1200&4781&4689&193&3296&2049&3716&3475&736&5154&4754&4686&1855&428&4769&1946&2575&4880&1749&1930&356&3358&3654&390&3462&1556&2654&2948&955
214.03007555007935,195,5924&5572&1836&248&3846&961&1969&1685&2039&4324&1002&289&3310&3364&4070&1453&3095&576&1703&2761&1692&1815&399&668&1657&1400&1669&846&20&867&1973&39&3405&1426&948&1992&5285&667&2942&2638&4004&1636&2364&3312&5788&133&1181&2596&3815&1361&2221&1644&326&3926&2906&2102&3613&2498&4502&3066&1247&1534&3833&151&3599&180&2231&1041&3771&786&1620&2017&4319&852&1856&989&5504&335&2293&2048&111&2007&1354&1193&2114&3615&4434&1075&1403&2828&1626&5775&416&3933&1751&521&2199&2362&1742&43&1675&1318&3670&4587&247&1098&108&1163&3934&370&350&478&1198&5406&1396&169&679&6071&192&1369&3813&2653&2523&146&5645&1462&3295&1753&4516&3930&873&1834&1610&1659&1877&125&131&1478&693&1579&3616&1048&3865&1301&66&3866&5537&4362&1890&1466&1026&3163&5096&4041&804&2798&3715&3033&967&310&1200&1805&4689&193&4285&3296&2049&3716&2086&2050&3475&962&1765&736&1698&5154&428&4769&1946&4815&1749&1922&3358&390&3462&3363&1556&4293&475&236&4137&2654&175&2948&636
216.59949398040771,218,5572&3846&1674&1969&1307&4741&2384&1685&1002&3364&3310&303&44&1814&3095&576&2014&1703&2761&1692&1815&399&1657&527&0&1669&1108&680&20&1973&1917&39&3405&1666&955&948&4628&1999&1992&6046&667&2942&3797&4004&1636&3312&5788&2279&4782&1181&2596&1361&3200&1644&1168&3926&2906&4629&326&2102&3613&2498&1589&922&3066&439&3178&4973&180&2231&881&3771&786&2451&1620&2017&537&4319&4459&2048&335&2293&989&111&2007&5504&659&3468&1075&1403&2828&1857&606&33&1275&1626&1040&416&3933&1751&521&2199&1359&1742&43&247&3728&2079&3670&1305&279&136&108&55&1163&1030&3115&3934&1792&370&478&1198&5406&1396&169&3571&6071&165&192&1369&3813&2471&2653&2523&146&5645&1462&3295&1141&2134&1753&64&3232&1758&1834&1610&1659&3981&1974&131&686&1478&693&1579&3616&1237&3865&1301&1086&2821&66&3866&1890&5537&896&4362&1286&3163&859&5096&1785&4041&804&2225&963&2798&3715&3033&967&2080&310&1200&3081&4781&4689&193&251&2049&3296&3716&3475&1765&736&1698&5154&4490&1294&1562&428&4769&1749&1922&3016&390&4721&3462&38&3363&2646&1556&2871&236&2654&2314&2948&655&636&1882
