tdg_time|tdg_size|tdg_imp_fit|tdg_iter_descent_IMP[5000, 1]_time|tdg_iter_descent_IMP[5000, 1]_size|tdg_iter_descent_IMP[5000, 1]_imp_fit
26.943788528442383|1475|3671|77.54234910011292|1475|3844
27.510103225708008|1475|3671|76.08451890945435|1475|3817
27.8987135887146|1475|3671|78.38164925575256|1475|3821
27.44904637336731|1475|3671|76.33523416519165|1475|3825
28.13501000404358|1475|3671|76.50286793708801|1475|3827
27.263575315475464|1475|3671|77.33008527755737|1475|3812
26.909731149673462|1475|3671|76.7065806388855|1475|3822
26.892194032669067|1475|3671|76.87684154510498|1475|3842
26.80253028869629|1475|3671|75.21953845024109|1475|3846
26.938234090805054|1475|3671|76.60813760757446|1475|3826
26.61274027824402|1475|3671|77.69733738899231|1475|3840
26.851460218429565|1475|3671|78.0652871131897|1475|3829
27.006245851516724|1475|3671|78.60429000854492|1475|3818
26.577067613601685|1475|3671|75.65020704269409|1475|3811
27.289276599884033|1475|3671|76.95322060585022|1475|3857
26.91430640220642|1475|3671|73.51105213165283|1475|3839
26.503785371780396|1475|3671|75.36092257499695|1475|3836
26.92599606513977|1475|3671|75.57633376121521|1475|3826
26.91638493537903|1475|3671|73.95327019691467|1475|3826
27.02496862411499|1475|3671|75.35378670692444|1475|3849
