tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
23.627668380737305|1592|87.8395299911499|1529|89.66573238372803|1525|85.35007929801941|1519|84.51564192771912|1529|87.7101559638977|1525|90.80264830589294|1524
23.903059720993042|1592|87.65614652633667|1528|87.32894492149353|1524|88.49290180206299|1514|86.94889950752258|1534|86.82383871078491|1541|91.54208946228027|1523
24.1674063205719|1592|87.04783511161804|1525|86.29048895835876|1524|87.41039633750916|1524|83.8184335231781|1521|88.54973983764648|1534|89.5210497379303|1525
23.874996423721313|1592|85.34201216697693|1514|90.62375330924988|1521|86.92858457565308|1530|77.60583209991455|1528|87.15176558494568|1525|88.30912685394287|1535
23.863711833953857|1592|85.82157230377197|1515|88.41500782966614|1522|92.28258681297302|1530|86.56693744659424|1535|85.17666053771973|1521|91.83791399002075|1529
23.505940675735474|1592|86.32787990570068|1526|84.75658345222473|1532|90.73560547828674|1529|85.56943607330322|1541|86.8540906906128|1530|86.79182004928589|1532
23.280442237854004|1592|86.55254578590393|1526|89.444002866745|1523|91.38116812705994|1530|85.21083283424377|1528|85.1724591255188|1525|89.39798593521118|1522
23.46552062034607|1592|86.81588435173035|1523|88.85229349136353|1535|90.9110996723175|1519|87.21274089813232|1525|87.14287328720093|1520|91.40524125099182|1529
23.641295909881592|1592|86.2696464061737|1525|90.66571998596191|1512|89.08139538764954|1528|83.37604546546936|1526|88.73563647270203|1524|90.7550265789032|1523
23.303168058395386|1592|86.45110392570496|1520|86.99346137046814|1522|88.60361194610596|1526|82.98030209541321|1522|85.15745425224304|1521|89.14384770393372|1538
23.497947216033936|1592|87.9500458240509|1528|87.98389649391174|1530|88.14430046081543|1532|88.19946599006653|1524|85.73547267913818|1526|91.81471252441406|1524
23.470234632492065|1592|86.98309469223022|1522|91.11198854446411|1523|89.49433445930481|1527|82.67526602745056|1527|88.82679629325867|1526|88.7434732913971|1530
23.332735538482666|1592|85.48248982429504|1525|90.65977740287781|1532|92.14972758293152|1528|83.04955697059631|1530|86.56929683685303|1517|89.82684779167175|1532
23.318485021591187|1592|87.36146187782288|1521|90.94374632835388|1524|90.18887186050415|1521|88.26382851600647|1527|89.13273477554321|1522|90.88717103004456|1535
23.534043312072754|1592|88.51897263526917|1518|90.58293056488037|1527|89.37174367904663|1520|84.98964333534241|1525|87.09988808631897|1528|91.68269467353821|1520
23.594056844711304|1592|87.72521996498108|1523|88.79413795471191|1531|92.15419602394104|1525|84.65960192680359|1521|86.37975525856018|1524|88.56015586853027|1536
23.563737392425537|1592|86.60693860054016|1531|90.2868595123291|1520|89.1467878818512|1521|80.2561445236206|1542|86.92418313026428|1528|90.11312246322632|1533
23.53907823562622|1592|86.92911553382874|1525|90.05563187599182|1523|88.77530336380005|1534|83.91093015670776|1531|87.24214720726013|1525|91.9644832611084|1536
23.470728874206543|1592|87.13402605056763|1528|87.90753102302551|1527|89.51796221733093|1522|85.52469563484192|1540|86.57383608818054|1531|88.63134026527405|1531
23.369465351104736|1592|86.64883947372437|1526|93.07579350471497|1520|89.07214689254761|1521|86.2691969871521|1529|85.32171368598938|1527|88.70552968978882|1536
