tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
136.98629474639893|1526|580.674667596817|1397|578.106118440628|1394|583.5951228141785|1408|547.8613436222076|1461|587.4702005386353|1413|606.1016566753387|1454
138.08285546302795|1526|594.3575224876404|1394|590.7812898159027|1412|584.8267459869385|1401|570.879622220993|1433|591.9426596164703|1407|627.874085187912|1425
138.60445475578308|1526|580.4314565658569|1384|587.0752608776093|1401|592.0705900192261|1401|568.3497819900513|1436|597.1105873584747|1408|612.6376411914825|1442
138.72216963768005|1526|587.0764112472534|1396|590.9679141044617|1387|597.1620168685913|1414|564.1717474460602|1460|592.6230134963989|1398|615.1428146362305|1426
139.0429060459137|1526|582.8490178585052|1389|585.9644999504089|1401|598.1849699020386|1402|574.0644190311432|1445|591.635134935379|1394|623.3449499607086|1428
139.34392380714417|1526|578.1840014457703|1405|584.7904214859009|1395|593.883091211319|1399|550.1875696182251|1483|594.5846915245056|1408|614.7972691059113|1436
142.40084552764893|1526|579.1100280284882|1399|592.8098528385162|1401|588.5382318496704|1406|561.6412537097931|1451|596.9605066776276|1403|587.3200809955597|1463
138.7521800994873|1526|585.5836184024811|1408|597.6278100013733|1399|595.1230227947235|1414|558.6671948432922|1466|593.9441816806793|1409|591.1210227012634|1442
140.66147828102112|1526|591.4820294380188|1402|602.1393628120422|1404|595.2047727108002|1408|572.632979631424|1448|595.4599094390869|1414|590.1562263965607|1434
137.69765496253967|1526|597.1785414218903|1389|594.9436757564545|1399|589.6395845413208|1404|568.6032824516296|1456|592.3720200061798|1404|577.4125475883484|1440
139.18187427520752|1526|581.536378622055|1393|597.1477172374725|1395|592.1390476226807|1398|569.3948709964752|1431|593.2593007087708|1396|571.99263048172|1452
139.54737257957458|1526|582.3541014194489|1402|598.8658676147461|1399|581.4753367900848|1414|568.1291217803955|1448|590.0631122589111|1418|556.3942360877991|1454
138.96810269355774|1526|590.5032756328583|1392|603.8681027889252|1395|589.2775232791901|1403|568.9543817043304|1456|587.8590803146362|1390|524.9774906635284|1429
138.091162443161|1526|591.3244216442108|1404|602.8901295661926|1400|600.6459200382233|1393|566.3319911956787|1448|584.498069524765|1391|521.6722371578217|1439
138.85480570793152|1526|594.5947589874268|1406|599.2145669460297|1405|603.5450809001923|1392|571.3339149951935|1444|572.0401365756989|1408|512.7750656604767|1451
138.26793694496155|1526|595.5687658786774|1400|595.7709722518921|1407|596.3292527198792|1413|574.0305676460266|1444|571.7835323810577|1405|517.5409235954285|1435
139.55589270591736|1526|594.5031986236572|1394|601.2736761569977|1390|588.9548013210297|1403|544.6929159164429|1443|561.9429461956024|1410|489.90737414360046|1425
142.28983426094055|1526|594.324036359787|1402|602.7426216602325|1393|591.877760887146|1408|570.5994880199432|1431|549.9669387340546|1407|499.45015382766724|1430
138.66549444198608|1526|594.7123644351959|1405|592.7954766750336|1402|592.4113163948059|1401|553.457412481308|1454|549.8343586921692|1416|481.3673093318939|1450
137.98040747642517|1526|589.5650584697723|1394|596.4464073181152|1391|597.794783115387|1402|571.1735486984253|1451|538.572826385498|1394|481.19662523269653|1436
