tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
82.08122968673706|332|131.916077375412|236|132.66654801368713|236|127.85932517051697|274|127.24030709266663|236|125.52362084388733|264|131.28505969047546|231
81.84095740318298|332|130.7776002883911|253|129.83320355415344|240|130.23797869682312|241|124.26852679252625|235|130.08195996284485|254|131.06038212776184|247
81.64790081977844|332|132.86475157737732|229|129.2358376979828|236|130.95066213607788|231|126.33823990821838|251|132.3519082069397|248|130.61793208122253|243
81.9152307510376|332|130.71925163269043|262|132.5048394203186|238|130.02533340454102|270|124.17805480957031|252|126.47066068649292|256|132.36897945404053|243
81.68934082984924|332|128.035662651062|231|133.94452214241028|249|129.9138467311859|242|125.11938285827637|238|128.79524993896484|254|131.17176818847656|222
81.92856001853943|332|127.24886798858643|257|133.80760741233826|239|128.30564308166504|244|126.58907389640808|245|125.12978339195251|268|130.53090405464172|259
81.6359395980835|332|129.1747705936432|240|133.87307453155518|255|130.84235620498657|235|127.08047437667847|238|131.15709829330444|237|125.42329955101013|283
81.96501016616821|332|134.2469518184662|241|132.20777225494385|240|130.11502361297607|257|127.46327662467957|231|127.3874454498291|227|132.32642078399658|224
81.76458501815796|332|130.74252033233643|235|131.47262287139893|264|132.72948002815247|246|122.65977168083191|239|130.1958019733429|231|129.26122045516968|234
81.7178544998169|332|131.18978452682495|247|131.50569915771484|266|133.70773768424988|250|129.36678814888|224|127.7038881778717|258|128.4587173461914|246
81.75797486305237|332|130.8448405265808|243|129.89902257919312|254|130.17827582359314|235|126.40786409378052|226|126.92382955551147|246|129.18584179878235|226
81.68447351455688|332|130.52256560325623|237|130.72820806503296|253|132.17447352409363|235|131.22395730018616|229|128.46901440620422|236|129.96560168266296|249
81.9633116722107|332|128.354336977005|251|131.72191214561462|259|135.4506311416626|254|125.76973128318787|233|129.02169728279114|250|129.69257831573486|260
82.21880793571472|332|128.02069544792175|234|131.23721027374268|252|134.11222386360168|269|126.39156150817871|221|129.80311632156372|266|125.39264130592346|254
82.61462068557739|332|132.67181372642517|242|131.93071389198303|237|132.9554204940796|243|127.41262865066528|244|129.60964274406433|240|131.5223286151886|251
82.332998752594|332|131.89570951461792|219|132.31986951828003|230|135.22382307052612|258|129.30291533470154|261|132.88166785240173|241|129.1469383239746|227
82.42533731460571|332|132.66597032546997|232|132.06315422058105|240|134.4865391254425|243|128.79636597633362|240|125.57462191581726|241|131.0154948234558|226
82.71218061447144|332|126.77056813240051|246|132.46295189857483|236|132.86699962615967|246|128.96436762809753|294|128.99180364608765|270|130.99014544487|237
82.64634323120117|332|131.2467794418335|242|132.4871928691864|232|130.42041945457458|234|129.31519675254822|225|130.1873061656952|222|126.60015749931335|252
82.76505780220032|332|132.22411727905273|232|128.62602877616882|263|129.68974375724792|260|126.66612386703491|251|129.54446291923523|264|128.09989595413208|255
