tdg_iter_descent[5000, 1]
time,|TSS|,sol
133.27058696746826,262,2314&475&2654&5220&3863&3515&279&1075&1402&4686&1610&2831&1626&3273&4788&4741&2391&3171&2690&3200&75&1675&478&1930&979&2498&3886&2017&5788&4752&1785&418&2039&945&1644&1462&2087&169&44&4369&2906&43&886&1659&1992&3616&2523&3405&4740&1657&5040&2852&2530&146&3312&2942&1108&4285&2007&3363&1534&1181&1943&2870&1877&1674&1620&3095&111&108&4694&636&4689&3613&4340&736&719&1814&516&769&1098&66&2199&2322&4319&3066&1765&4109&32&1040&191&2086&5291&307&2657&416&4769&655&2345&428&3137&1403&399&180&1698&3571&1685&1237&412&804&896&3310&5529&151&1466&1792&1815&3179&236&1027&1735&2761&101&303&1703&1343&1848&1026&1301&1562&1389&2821&2231&390&961&1907&125&3046&6046&929&963&1882&3929&175&786&3926&1579&3732&5406&3475&3866&247&521&1396&1260&1478&1890&1218&4324&1445&20&686&5154&3913&4293&1398&2134&1601&2596&1836&1426&1556&1669&2114&1168&3716&1359&1753&2452&3358&3056&4204&2278&4721&1229&5644&1385&1520&1200&2362&4041&3810&1834&439&4434&2638&289&1030&4152&3930&4344&3771&955&1025&1459&310&1354&5645&5537&3296&950&6039&2384&3934&679&3102&248&3813&1692&1856&2275&3163&1743&4180&863&3615&192&4617&33&1361&264&2719&1827&4334&2049&2244&1365&693&700&999&1290&1305&3033&4880&4206&3016&1198&193&2888&424&4539&5504&382&1847&667&370&1742&2094&3117&4298&554&2871
132.68927240371704,287,2314&475&2654&5220&3515&279&1075&1402&873&1610&1626&4004&2907&2690&75&1675&478&1930&979&1400&2498&2017&5788&1117&1785&418&4230&945&4362&1644&606&2360&1462&1547&169&44&4369&3462&131&43&726&5653&886&1717&1659&1992&3616&2523&1657&2852&2530&146&659&226&3023&3312&2942&1108&4285&1318&2007&3363&1534&1181&962&1943&1281&4781&64&2288&1404&1877&1674&1620&1969&196&111&2890&576&108&4694&65&636&325&5623&3900&4689&3613&736&719&1814&516&769&1098&66&2862&2199&2322&4319&1765&32&1040&1163&191&2086&307&416&4769&868&655&1981&428&1403&399&864&180&1698&3571&1685&1237&412&767&3823&804&3463&896&367&3310&151&1466&1792&1815&2948&236&1735&2761&303&1703&1424&1301&1562&1389&3080&2821&2231&390&1649&961&4159&1369&1749&490&4312&963&2115&1882&3929&175&786&3926&5168&1579&5406&3475&3981&138&49&1260&1890&4459&1787&1946&4324&1445&20&2798&1398&2134&3815&2596&1556&1669&2666&3406&5754&1758&2114&3716&1168&1382&1753&3865&3358&3056&3364&680&2293&1141&4204&2278&4721&5096&1229&948&1385&4355&1922&1520&1275&1200&2362&3810&5253&439&1834&3890&3933&1438&4434&2638&777&3728&1030&3930&267&2329&4344&955&1025&310&5645&5537&1476&537&3398&3178&335&3296&762&1338&2384&3934&2102&248&3813&1692&1856&2275&2639&3163&1743&3615&1531&1494&4617&33&3115&4334&2049&2244&1365&693&5775&700&999&1497&3285&1305&3033&4880&3016&1198&193&2888&3305&5504&382&3715&4107&1847&667&370&1307&1742&1973&2375&554
133.05371046066284,290,2314&2654&5220&1974&279&852&1075&1402&873&1610&178&1626&4004&2907&2391&3171&2690&3200&75&1675&478&979&136&1400&2498&2017&5788&1785&3295&418&4362&945&355&1644&606&2360&1462&169&44&4369&1947&131&2906&43&1707&5653&886&1659&1992&2523&4740&1657&2852&2530&659&226&3312&2942&1108&4285&346&4196&2007&4277&3363&1534&1281&4781&64&1404&1877&15&1674&1969&3095&196&111&2890&576&108&4694&65&636&1317&325&3900&4689&3613&736&719&1814&516&769&1098&66&2862&2199&4319&3066&1765&32&2224&1163&5304&2086&5291&416&2221&4769&655&2345&428&1403&399&1805&180&1698&3571&1237&412&767&804&3790&3833&27&896&3310&6071&151&1466&1792&1815&2948&3179&236&4093&1735&2761&101&303&1343&1301&1562&2821&2093&2231&3991&390&961&125&1971&6046&4482&1369&4986&929&2828&490&326&1749&963&2115&1882&786&4643&3926&5168&1579&3475&3981&138&521&247&1260&1478&1218&1787&1946&1445&2798&5154&1398&2134&2243&2596&1556&1669&2666&1758&2114&3716&1382&1753&3865&3358&4443&3364&680&2293&1141&2278&4721&5096&1229&1520&1275&1994&1200&2362&4041&1834&439&3933&4434&2638&422&823&3930&1636&4344&3771&955&3096&4815&1025&1459&310&3846&5537&1476&5545&537&3178&335&3296&6039&2384&3934&3536&797&3102&3192&248&3813&1692&1856&2275&3163&1743&863&3615&4617&33&3115&1361&2719&4334&2049&2244&5909&693&700&5775&1497&3285&1305&3033&62&4206&3016&5063&1198&193&2888&3305&4539&5504&4107&1847&667&5472&370&4551&39&1307&1742&2094&2375&554&2871
133.7041482925415,251,961&2314&22&125&105&2654&113&4159&5220&279&1075&1402&929&334&873&2828&326&4686&1610&1749&369&3409&963&1626&4004&1882&175&2907&4741&3171&1485&786&2690&3926&5168&1579&3475&3981&715&138&478&247&1930&1396&554&1260&1478&979&4459&2634&820&1787&4324&1161&2017&20&5788&1785&2798&418&4362&2039&945&2898&1644&5154&3913&1398&1462&169&44&4369&3462&2829&2906&43&2596&2134&1426&1556&3058&1669&886&55&2114&1168&3716&1359&11&1382&1659&1992&1753&1888&6102&3364&1657&680&2356&1141&146&3312&2278&2942&5096&1229&2358&1108&4285&4355&1520&1603&1200&1286&2362&3363&1834&1534&439&1181&1943&1281&3933&4781&2638&64&2870&2288&2048&1877&1674&3930&1620&1969&421&196&111&2890&3220&108&636&1862&1429&1317&930&955&4815&4689&1025&582&1459&310&3613&736&719&1814&516&769&1098&66&2199&4319&537&1765&32&1040&1163&191&2384&3934&3356&307&2102&731&248&2897&3813&416&1692&1856&2275&4769&655&2529&2088&2345&2309&428&1403&3615&1666&399&3962&1805&1494&4617&180&1698&1361&264&1685&4852&2719&4334&412&2049&2244&1365&5909&693&804&3833&999&896&3310&1497&1466&1792&1815&1305&3033&2948&4098&236&1198&2761&193&1343&4539&5504&1137&1026&469&4107&1301&1847&3797&667&370&1307&1562&1742&1389&1029&1973&2821&2038&2231&455&390&2871
133.97634768486023,260,2314&475&2654&5220&1974&279&1075&1402&873&1610&1626&4004&4741&3171&75&478&1930&3566&922&2498&3886&2017&5788&1117&1785&418&4362&945&1644&2360&1247&1462&44&4369&131&2906&2392&5653&3564&886&1659&1992&654&2523&4745&1657&2852&2530&146&659&8&3312&2942&4285&1318&2007&3676&3363&4002&1181&1943&4781&64&1404&1674&1620&196&111&4154&108&65&4694&576&636&1317&1989&4689&3613&736&719&1814&516&66&1098&129&2862&2199&2322&5058&2024&32&1163&307&4769&868&655&1981&4628&428&1403&1273&1805&180&5724&1698&3571&1685&1237&5373&412&697&3823&804&896&3310&1792&1815&236&4093&1735&2761&303&1394&1343&1424&1026&1301&1562&1389&390&1649&961&125&4159&1369&929&3856&2828&490&326&1749&709&668&2115&4359&1882&175&3929&786&3926&1579&3866&247&1396&49&1260&1478&1890&1867&4467&1445&20&2798&2898&686&3599&5154&1082&4293&1398&2134&2596&1556&1669&5754&1758&2114&3716&1382&3865&3056&3364&1141&2278&1229&948&1385&4355&1520&466&1994&1200&2362&3810&1834&439&4434&2638&422&4635&289&1030&1002&2819&3930&1636&4344&2376&3771&1025&1459&310&1476&537&3178&3296&2384&3934&3102&248&1692&1856&2275&1743&4932&1666&192&4617&33&1361&992&2719&2049&2244&1365&693&5775&700&999&1497&3033&174&4880&62&4206&3016&5063&1198&4539&5504&3715&4107&1847&667&370&1307&1742&2094&1877&2871
135.25667238235474,279,2314&475&2654&5220&1075&1402&873&1610&1626&4004&2907&4741&3171&1675&1433&478&136&3566&922&1400&2498&3886&5788&1453&418&4362&2039&1644&606&2360&1547&169&44&4369&3462&1947&43&5653&886&2709&98&1992&3616&2523&4740&1657&2852&2530&146&659&1706&2942&1108&4285&1318&2007&3363&1534&1181&962&1943&4781&64&2288&1404&1864&1969&3095&111&2653&576&108&4694&65&1942&1317&325&636&3900&4689&582&1548&3613&736&719&2451&1814&516&66&1098&2199&2322&1765&32&1040&981&2086&416&3963&2221&4769&655&1981&2345&4628&428&1403&1805&180&1698&3571&3232&1685&1237&412&804&27&896&3310&1466&1792&3734&1815&3179&236&4093&1735&1387&1813&1703&3797&1562&1389&2821&2231&390&961&125&1971&4159&6046&1369&929&2828&1749&963&1882&175&786&2055&3926&5168&1579&2695&5406&3475&3866&138&521&2859&1396&49&1260&1478&1890&1218&4459&1787&1946&4324&1445&20&2798&2927&2898&5154&4293&1398&3815&2596&1426&1932&1556&133&1669&2666&5754&4684&1758&2114&3716&1168&1382&1753&3865&3056&3364&680&1141&2278&1229&1385&4355&1748&2826&1994&1200&2362&4041&3810&1834&439&3933&4434&2638&422&289&1002&1999&1636&3771&955&1025&1459&310&1354&5645&5537&537&3296&6039&2384&3934&2102&248&3813&1692&2275&410&3615&1666&4617&33&1361&4852&2719&1827&4334&2049&693&5775&700&999&1497&3285&2544&1305&3033&4880&62&4098&5063&1198&193&2888&3305&4539&5504&382&3715&4107&1847&667&370&1307&1742&1973&2375&1877
137.47863459587097,298,2314&475&2654&5220&1974&1075&873&4686&1626&4004&2907&2391&3171&2690&75&1675&979&136&1400&2498&3886&2017&5788&1785&418&2532&4362&1644&606&2360&1462&169&44&4369&3462&131&43&874&726&886&1659&1992&3616&2523&3405&4740&1657&2852&2530&146&659&2635&3312&2942&1108&1318&4196&2007&1286&3363&1534&1181&1943&1281&4781&64&1404&1877&1674&1620&1969&111&2653&108&65&4694&636&1317&3900&4689&3613&736&719&2451&1814&516&66&1098&2199&2322&4319&4109&32&1850&191&1163&981&2086&5291&307&416&4769&868&655&2345&4628&428&1403&399&1805&180&1698&3571&3232&3635&1685&4353&1237&412&767&3823&732&804&3479&1230&3833&896&3310&6071&1792&1815&2948&3179&236&4093&1735&2761&303&1703&1343&1394&1424&3797&1562&1389&2231&3991&390&961&1971&105&4159&6046&1369&929&2828&490&326&1749&668&963&1882&175&786&2055&3926&5168&1579&5406&3475&3981&3866&247&521&2581&1396&49&1478&1890&4459&1787&1946&4324&1445&20&2798&263&2424&2898&686&1284&5154&3913&1398&2134&3815&1669&2666&55&1758&2114&1359&1753&3865&3358&3056&3364&2293&2278&5096&2047&1229&948&1385&4355&1520&1275&2248&1994&1200&2362&4041&1834&439&4434&2638&422&78&289&1030&1636&4344&3771&955&4815&1025&1459&310&5537&537&335&3296&1868&6039&177&2384&3934&3102&2102&3813&1692&1856&2275&2639&3163&1743&410&3615&1666&192&1494&4617&33&3115&1361&2719&1827&4334&2049&693&5775&700&999&1497&3285&3033&1165&62&3016&1198&193&1278&3305&4539&5504&3715&4107&1847&370&4551&39&1307&1742&1973&2094&2375&554&2871
134.1836977005005,272,2314&22&2654&5220&279&1075&1402&873&4686&1610&2831&1626&4004&2907&4741&3171&2690&75&478&979&922&1400&2498&3886&2017&1785&3295&418&4230&2039&945&4362&1644&2360&1462&169&44&4369&1947&131&43&874&5653&886&1659&1992&3616&2523&3405&4740&1657&2852&2530&146&659&226&3312&2942&1108&4285&1318&4196&2007&3363&1534&1181&64&1404&1877&1674&1620&1969&3095&196&111&2890&108&65&4694&636&1317&325&4689&3670&3613&736&719&2451&1814&516&769&1098&5680&66&2199&1765&4109&32&4051&1850&1040&1163&2086&307&416&4769&868&655&2205&4441&2345&428&1403&399&180&1698&1685&1237&1022&412&804&896&3310&3236&1466&1792&1815&1891&5589&2948&3179&236&2621&1735&2761&303&1703&1424&1026&1301&3797&1562&1389&2821&390&961&125&2068&4159&1369&929&2828&490&326&668&2115&175&786&3926&5168&1579&5406&3475&4242&386&3866&138&1396&1260&1478&4459&4324&1445&20&2898&5154&1398&2134&3815&2596&1426&1556&1669&55&5754&2114&1168&1382&1753&3865&3056&3364&2293&1141&2278&5096&1229&2492&1385&4355&1520&1994&1200&2362&4041&1834&3933&4434&2638&78&937&1002&3930&6180&3771&955&1025&1459&310&1354&5645&5537&5545&335&3296&6039&2384&3934&679&3634&2102&248&3813&1692&1856&2275&2639&3163&1743&3615&1666&2351&4617&33&3115&2719&4334&2049&2244&693&700&999&1497&3285&3033&4880&4206&3016&193&4539&5504&3715&1847&667&370&4551&1307&1742&1973&2094&554&2871
135.15064120292664,273,2314&475&2654&5220&1075&873&4686&3323&1626&4004&75&979&1400&3886&1117&5788&1785&1453&418&4362&1644&1462&169&44&4369&3462&131&2225&5653&886&2080&1992&3616&3405&4740&1657&2852&146&226&3312&2942&1108&4285&1286&1534&1181&1943&771&64&1877&1674&1620&1969&3095&196&111&2890&108&65&4694&636&325&4689&3613&736&719&1814&516&769&1098&66&2862&129&2199&4319&3066&1765&4109&32&2224&1713&1040&1163&191&5304&2086&307&416&4769&868&655&2345&4628&428&1403&399&180&1698&3571&1397&1237&412&767&3823&804&896&3310&151&1792&1815&1891&2313&2948&3179&236&4103&1735&2761&303&1343&1026&986&1301&3797&1562&1389&2821&390&961&125&1971&3046&4159&6046&3176&1369&1625&929&2828&490&1749&2115&175&786&2055&3926&5168&1579&5406&3475&3981&521&1260&1478&1890&4459&1787&1946&4324&1445&509&2798&2424&5154&1398&2596&958&431&1556&1669&2666&55&1758&2114&3716&1382&1753&3358&3056&680&5321&1141&2278&5096&1229&1520&1275&1200&3514&2362&4041&3810&1834&2075&2638&579&289&1030&3930&1920&1636&4344&3771&955&1025&1459&310&61&250&1354&3846&5645&5537&1476&5545&537&335&3296&2237&1701&181&6039&989&2384&3934&679&2102&248&3813&1692&1856&3163&1743&3615&1666&4617&33&992&2719&1827&4334&2049&2244&1365&3396&693&999&1497&3285&3033&4880&62&4206&2559&3016&1198&193&2888&424&3305&4539&5504&4107&1847&667&370&1307&1742&1973&2094&554&1228&2871
