tdg_1+1[10000]
time,|TSS|,sol
0.4929845333099365,17,1&2&6&11&13&16&19&20&21&23&25&28&30&32&34&35&36
0.47883033752441406,17,0&2&3&9&13&14&15&17&20&21&28&29&30&32&34&36&38
0.49030613899230957,16,1&2&7&10&13&17&19&20&21&23&28&30&32&34&35&36
0.4968595504760742,17,1&2&6&11&13&16&19&20&21&23&25&28&30&32&34&35&36
0.502129316329956,17,0&1&2&6&14&17&19&20&22&27&28&30&32&34&35&36&39
0.49630212783813477,17,1&2&6&10&13&14&19&20&21&23&25&28&30&32&34&35&36
0.4966769218444824,17,0&1&2&6&13&14&17&19&20&21&27&28&30&32&34&35&36
0.4931223392486572,17,1&2&3&6&11&19&20&22&23&24&28&30&32&34&35&36&39
0.49326634407043457,16,1&2&7&10&13&17&19&20&21&23&28&30&32&34&35&36
0.49590063095092773,17,1&2&3&7&16&19&20&21&23&25&28&30&32&34&35&36&39
0.5113804340362549,18,1&2&5&7&10&13&14&15&19&20&21&23&25&28&30&32&34&36
0.503129243850708,17,0&1&2&3&7&13&16&19&20&21&23&27&28&30&32&34&36
0.5125424861907959,17,1&2&3&7&16&19&20&21&23&25&28&30&31&32&35&36&39
0.5194292068481445,17,2&3&7&8&9&15&17&20&21&22&23&28&30&32&34&36&37
0.5224246978759766,16,1&2&7&10&13&17&19&20&21&23&28&30&32&34&35&36
0.5244531631469727,18,1&2&6&7&10&13&14&19&20&22&24&28&32&33&34&35&36&37
0.5135242938995361,16,1&2&3&7&13&17&19&20&21&23&28&30&32&34&35&36
0.5128042697906494,16,1&2&3&7&13&17&19&20&21&23&28&30&32&34&35&36
0.5157396793365479,16,1&2&7&10&13&17&19&20&21&23&28&30&32&34&35&36
0.5163521766662598,18,1&3&8&11&12&15&17&20&21&23&24&27&29&30&32&35&36&38
