1+1[10000]
time,|TSS|,sol
0.5308547019958496,16,0&1&2&3&6&7&8&10&14&19&23&25&27&36&42&44
0.5218727588653564,16,0&1&2&3&4&8&14&16&19&23&25&28&30&35&44&45
0.5465388298034668,17,0&1&2&3&4&5&6&7&8&11&14&15&22&25&28&42&45
0.5394878387451172,16,0&1&2&3&7&8&11&14&15&16&22&23&26&30&45&46
0.5519816875457764,17,0&1&2&3&7&8&12&13&14&16&18&21&23&28&30&44&46
0.5393495559692383,16,0&1&2&3&6&7&8&10&12&13&14&17&23&25&42&48
0.5459184646606445,16,0&1&2&3&4&7&10&14&16&17&23&24&26&32&36&39
0.5452907085418701,17,0&1&2&3&4&6&8&10&12&14&15&16&19&25&27&36&44
0.5348429679870605,16,0&1&2&3&6&7&11&14&15&22&23&26&30&39&42&44
0.5359430313110352,15,0&1&2&3&6&7&10&11&14&19&23&24&26&39&42
0.5350275039672852,15,0&1&2&3&6&7&10&11&14&19&23&24&26&39&42
0.5551841259002686,16,0&1&2&3&6&7&10&12&13&14&16&17&23&24&25&32
0.5557036399841309,18,0&3&5&6&7&8&10&14&16&18&19&23&25&27&32&38&39&44
0.5750300884246826,18,0&2&3&7&8&12&15&16&17&19&20&22&23&25&26&36&38&44
0.5602908134460449,15,0&1&2&3&4&8&11&12&14&15&18&23&30&44&46
0.5613465309143066,18,0&5&6&7&8&12&14&17&18&19&22&23&24&25&30&32&35&38
0.5671062469482422,16,0&1&2&3&6&7&10&12&13&14&16&17&24&25&32&48
0.5604231357574463,16,0&1&2&3&7&10&11&14&16&18&21&23&24&30&32&39
0.5680928230285645,16,0&1&2&3&4&7&10&11&12&14&15&23&25&26&30&39
0.5571255683898926,17,0&1&2&3&6&7&8&10&14&17&19&23&24&25&27&41&42
