tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
533.9320707321167|4516|753.1716115474701|4444|779.8184578418732|4451|765.4699783325195|4452|767.8397974967957|4440|764.6796443462372|4456|780.2400619983673|4442
537.8306331634521|4516|767.8716611862183|4439|781.3862462043762|4443|764.3208429813385|4454|769.3839485645294|4447|773.9813220500946|4455|784.0327847003937|4447
537.5519876480103|4516|770.3324704170227|4456|778.9521064758301|4456|765.9564709663391|4431|764.9366500377655|4446|766.5331938266754|4443|780.2179403305054|4449
540.1472959518433|4516|770.1729533672333|4450|775.690967798233|4439|763.4266991615295|4447|769.8576858043671|4437|769.609705209732|4446|775.466274023056|4453
538.2743484973907|4516|770.0232055187225|4450|780.9438860416412|4448|764.4606037139893|4435|762.9711620807648|4429|772.5617637634277|4451|789.4300355911255|4447
538.7010400295258|4516|779.0350298881531|4435|776.8916728496552|4440|755.226096868515|4449|767.1826107501984|4455|774.3809316158295|4452|790.9622144699097|4443
537.6259298324585|4516|775.9662947654724|4449|772.2929451465607|4452|762.3710162639618|4419|767.7665832042694|4442|770.8740634918213|4446|793.3395910263062|4434
539.353010892868|4516|769.7597687244415|4441|774.5291147232056|4462|764.8858761787415|4428|764.083132982254|4451|765.9918258190155|4453|783.4430973529816|4443
545.4762580394745|4516|766.416924238205|4452|775.1805808544159|4450|763.3277490139008|4450|756.9987132549286|4440|762.8174934387207|4453|778.9536094665527|4452
542.8207552433014|4516|772.8908150196075|4444|777.5514743328094|4439|757.7747201919556|4448|756.6960825920105|4442|768.2883369922638|4448|783.9921786785126|4454
540.9585518836975|4516|778.4593713283539|4452|773.7570083141327|4465|759.853221654892|4437|764.0500037670135|4442|759.3014485836029|4452|789.5802989006042|4431
542.4851059913635|4516|763.1886472702026|4439|777.5856003761292|4452|766.0643351078033|4446|764.5383551120758|4432|757.1683440208435|4444|785.3705883026123|4439
542.7870125770569|4516|763.3142259120941|4449|774.0231721401215|4448|766.923487663269|4452|751.8813536167145|4446|765.4967720508575|4460|782.1581094264984|4443
543.1798710823059|4516|771.1540842056274|4430|773.7091612815857|4430|762.3058435916901|4461|750.4274985790253|4452|769.9849765300751|4448|779.5479893684387|4433
542.7321603298187|4516|773.0247302055359|4447|774.0914266109467|4445|761.6474621295929|4437|753.1576204299927|4448|770.6283321380615|4451|784.0278053283691|4433
542.4424886703491|4516|773.008702993393|4446|779.4298346042633|4451|767.8317489624023|4432|761.5493083000183|4430|763.4213256835938|4455|780.40043592453|4439
542.5173704624176|4516|765.3363180160522|4445|774.7702941894531|4443|768.2666280269623|4435|763.7182638645172|4433|766.6666955947876|4454|782.0983684062958|4443
542.5901672840118|4516|771.8278074264526|4444|771.1765451431274|4446|764.6834688186646|4442|761.397040605545|4442|770.9112124443054|4457|776.1792893409729|4448
542.4222626686096|4516|772.0715885162354|4446|770.7160036563873|4446|762.4485013484955|4443|758.3160605430603|4448|771.0190026760101|4448|778.9151096343994|4446
544.9052405357361|4516|773.7557413578033|4450|779.9094784259796|4451|766.9669017791748|4445|764.5429556369781|4439|776.2694442272186|4445|781.5449318885803|4446
