tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
506.7276134490967|4446|732.0185985565186|4388|740.9584865570068|4384|735.8900992870331|4378|739.8487005233765|4385|742.2747430801392|4390|741.6796660423279|4396
507.0930905342102|4446|751.8642721176147|4382|750.0238387584686|4384|740.4635050296783|4384|741.6790726184845|4379|744.7019309997559|4401|753.8693060874939|4375
505.8106324672699|4446|751.5019764900208|4396|749.904322385788|4388|736.7944922447205|4376|738.9508633613586|4382|739.4255664348602|4379|753.89692735672|4372
509.64817237854004|4446|753.5762386322021|4392|746.0721530914307|4375|743.8522996902466|4388|740.9242422580719|4398|741.5495874881744|4395|751.2227756977081|4379
508.0818271636963|4446|754.7674179077148|4391|745.4867849349976|4391|734.8572428226471|4376|745.6232600212097|4393|743.7674458026886|4381|746.190376996994|4391
510.5082986354828|4446|757.2339363098145|4393|750.3399441242218|4384|736.6861820220947|4388|750.3723516464233|4382|743.2619795799255|4399|749.9678175449371|4383
507.76865792274475|4446|758.8278181552887|4391|750.046737909317|4378|748.9711210727692|4381|743.2909197807312|4383|743.632737159729|4390|754.9468038082123|4372
509.3660638332367|4446|757.5079801082611|4392|748.8822462558746|4385|744.8291392326355|4382|744.6937081813812|4384|736.1801302433014|4391|751.0724442005157|4389
510.53304648399353|4446|751.631875038147|4371|745.215658903122|4389|744.5363521575928|4382|746.3329901695251|4384|722.8130729198456|4391|752.3341302871704|4379
515.2153558731079|4446|747.4511818885803|4389|751.0061919689178|4384|740.3365566730499|4388|749.6180400848389|4391|737.9678864479065|4383|746.2941455841064|4377
511.5430247783661|4446|750.5044331550598|4374|747.4302241802216|4395|737.8750712871552|4385|748.1089534759521|4371|740.7683579921722|4392|753.5050358772278|4376
513.4680452346802|4446|756.1796021461487|4374|739.3239240646362|4384|730.7284722328186|4384|747.1348378658295|4385|731.012122631073|4401|754.7727618217468|4378
511.94187784194946|4446|750.1092166900635|4401|740.4759202003479|4390|726.7352681159973|4374|746.401563167572|4388|736.987092256546|4382|744.6702661514282|4397
513.060549736023|4446|745.9993462562561|4385|749.0314064025879|4394|738.1207640171051|4387|751.447991847992|4376|734.960955619812|4389|742.0872881412506|4403
511.921026468277|4446|740.2606098651886|4371|748.1332039833069|4403|739.7336151599884|4392|745.1763880252838|4393|738.235857963562|4381|747.1102259159088|4387
513.3861491680145|4446|748.7204537391663|4393|742.580491065979|4390|737.6337566375732|4380|744.0879695415497|4383|739.8372068405151|4389|749.3395354747772|4372
511.3742003440857|4446|749.1159989833832|4371|740.4637279510498|4391|736.5284678936005|4382|743.321183681488|4387|740.2609305381775|4382|750.6806831359863|4371
513.3707504272461|4446|751.6121101379395|4385|747.0101549625397|4369|729.8327565193176|4395|750.0745134353638|4384|747.6278114318848|4395|747.4354586601257|4394
511.46466398239136|4446|746.5498585700989|4386|748.209920167923|4390|738.9355490207672|4367|755.7390744686127|4380|738.3139753341675|4383|746.2331941127777|4400
513.4736363887787|4446|745.9845595359802|4392|752.2451655864716|4392|729.5463819503784|4400|750.9190447330475|4392|737.6246314048767|4381|755.7013802528381|4374
