tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
81.94289374351501|297|131.5263373851776|210|135.4084918498993|234|133.72960138320923|209|130.99820137023926|207|132.2284574508667|233|126.35894274711609|199
82.02406072616577|297|133.14620566368103|246|132.69554352760315|235|135.26904106140137|236|133.9909896850586|200|133.64685702323914|248|129.8132450580597|226
82.12150740623474|297|132.6955726146698|235|131.44130325317383|231|134.81326293945312|218|126.25867223739624|215|133.38112354278564|245|134.31510043144226|209
81.99682831764221|297|131.66535329818726|209|139.41558504104614|228|132.03478503227234|236|129.44427680969238|194|129.80579590797424|218|130.63244581222534|215
82.2148118019104|297|129.45790314674377|200|137.37579822540283|202|131.83488607406616|236|128.7199010848999|228|132.74998784065247|231|124.73282527923584|254
82.149005651474|297|134.33803629875183|209|137.94176244735718|224|134.3321714401245|213|131.88974261283875|207|135.32515668869019|219|128.44268894195557|228
82.35058450698853|297|133.0401885509491|208|130.6633734703064|214|135.28238677978516|222|130.12799644470215|192|126.85938549041748|242|134.84692120552063|208
82.26011776924133|297|130.93228697776794|226|138.2406189441681|223|137.3908610343933|213|124.25464963912964|192|133.01518201828003|251|134.90003108978271|202
82.3874363899231|297|127.64983773231506|207|137.05159711837769|217|131.7931592464447|205|131.1300220489502|195|135.65157866477966|203|131.45079922676086|207
82.2412314414978|297|129.12440085411072|196|140.50586819648743|191|133.77527117729187|187|125.52063322067261|201|133.56216669082642|197|125.09382200241089|256
82.36074686050415|297|127.36368346214294|212|138.9242570400238|206|134.3566071987152|230|128.4546570777893|231|134.95790028572083|223|128.5328905582428|195
82.43101263046265|297|129.48876762390137|212|134.69836020469666|207|135.20191860198975|225|132.58198833465576|188|133.25022888183594|210|131.31801557540894|185
82.3105239868164|297|128.8200376033783|213|137.17019653320312|221|132.9171929359436|239|126.93458366394043|188|132.23906779289246|226|132.23029232025146|196
82.6274471282959|297|132.06389904022217|228|137.5750503540039|234|133.4032666683197|191|128.71952652931213|205|133.41768789291382|224|129.17035627365112|219
82.48862195014954|297|130.4256558418274|221|140.9464075565338|234|133.84031057357788|245|127.70227766036987|199|132.4907112121582|238|130.63725805282593|212
82.41984438896179|297|132.48741340637207|213|136.74299335479736|215|135.47227215766907|228|131.45603156089783|192|126.90192770957947|232|131.37029147148132|203
82.64777421951294|297|128.05149626731873|217|139.1012737751007|246|135.14111638069153|237|132.80118417739868|212|134.55916571617126|214|132.4931182861328|202
82.47286915779114|297|129.86389541625977|214|141.08201050758362|211|134.65499448776245|224|131.03941941261292|250|130.37910437583923|207|133.28179550170898|218
82.51143288612366|297|131.96249341964722|226|137.59664583206177|250|131.50269603729248|252|127.26508855819702|221|133.15701985359192|218|130.95801377296448|225
82.6788592338562|297|130.17821216583252|205|139.49700951576233|212|135.1114137172699|246|130.1602954864502|193|134.67484831809998|227|133.0589883327484|203
