tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
147.3859703540802|449|241.64407587051392|381|242.18243718147278|362|238.0989007949829|329|238.17925906181335|368|227.56894993782043|340|240.012136220932|330
146.7541651725769|449|248.18910336494446|331|238.17092204093933|385|242.8364713191986|341|229.7347321510315|352|233.62671494483948|344|232.53898286819458|393
146.72779202461243|449|232.45938801765442|372|239.3275625705719|342|241.49505352973938|340|233.65301156044006|343|230.24590730667114|317|240.14708757400513|298
147.39930486679077|449|246.50684905052185|382|242.8671679496765|341|240.0412929058075|393|228.29467463493347|338|235.25434637069702|336|238.87822604179382|345
147.01785445213318|449|241.5986247062683|398|240.15205788612366|350|236.69238805770874|378|229.81638145446777|315|231.1396336555481|362|234.4997763633728|345
147.1533169746399|449|247.671644449234|316|240.15288519859314|368|235.84401988983154|368|233.1386113166809|310|234.90702271461487|334|235.17031502723694|340
147.31711864471436|449|245.26002860069275|343|238.55983996391296|335|245.5166118144989|337|225.7150683403015|392|230.14570116996765|338|235.90556621551514|341
147.32701587677002|449|236.7574324607849|371|240.46590900421143|358|235.93203210830688|394|224.29748487472534|351|233.6167004108429|372|237.27258944511414|358
147.14328980445862|449|243.67078518867493|358|246.4723415374756|399|239.88575339317322|378|230.9541220664978|324|233.6730637550354|326|230.39182043075562|372
146.82299733161926|449|245.95067381858826|335|240.67131638526917|365|239.00601482391357|346|221.40522384643555|350|232.42225313186646|363|235.94440245628357|360
147.06228804588318|449|244.26056504249573|335|243.56293034553528|351|237.14810514450073|347|226.272705078125|375|234.04066395759583|358|236.0266718864441|379
147.43540978431702|449|239.5259711742401|403|242.88377404212952|352|240.01866936683655|361|230.6030957698822|334|231.36295127868652|345|223.85115766525269|359
147.78447341918945|449|232.72128987312317|359|236.95597434043884|359|237.7428719997406|372|226.7170946598053|349|233.03188300132751|367|233.12702226638794|323
147.87922358512878|449|244.63792848587036|328|244.221608877182|337|241.18457460403442|382|230.50196290016174|338|234.86276006698608|364|246.37546277046204|316
147.54888248443604|449|236.60644388198853|358|226.8343575000763|344|243.2411653995514|328|227.6674370765686|349|229.3458240032196|332|234.922110080719|355
147.58159160614014|449|241.1095416545868|361|240.2449083328247|343|238.00201630592346|362|225.83550786972046|351|232.912091255188|338|236.00408673286438|353
147.87636923789978|449|236.08912992477417|355|246.7659468650818|355|241.2174689769745|394|230.31613159179688|342|234.81047344207764|334|239.49730253219604|336
147.62786173820496|449|235.9984040260315|398|241.46008276939392|391|243.07126784324646|394|226.50435161590576|321|232.30148267745972|332|239.60268449783325|341
147.8220570087433|449|243.53438353538513|336|238.05423784255981|372|242.16443276405334|350|226.7546582221985|344|228.6608567237854|340|237.615873336792|374
147.78014016151428|449|241.9817659854889|323|228.00305891036987|351|239.47042989730835|364|224.63914370536804|348|232.95289778709412|337|242.45471358299255|335
