tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
23.306779861450195|910|82.16006326675415|857|82.80993175506592|849|81.23906707763672|849|77.63630604743958|863|80.08234214782715|854|79.61553406715393|859
23.317457675933838|910|82.56837916374207|849|83.26654720306396|854|81.76010966300964|857|76.88138580322266|854|80.29201912879944|848|80.46515417098999|861
23.591654777526855|910|81.46070170402527|861|83.0804853439331|866|81.49119925498962|860|78.55937004089355|857|79.45819878578186|859|80.35140347480774|855
23.632338762283325|910|83.88662910461426|856|83.2245101928711|853|81.26252579689026|858|77.06834673881531|865|79.35793852806091|858|80.98625993728638|856
23.39369535446167|910|84.36217904090881|852|85.41899037361145|854|81.68049597740173|851|76.06024503707886|865|78.94355940818787|857|81.27488875389099|853
23.742315530776978|910|83.24931621551514|864|83.89651226997375|857|81.23190474510193|863|77.18174147605896|870|77.99804592132568|852|81.2629988193512|855
23.582796096801758|910|83.87094187736511|855|83.22287464141846|857|79.94582056999207|856|78.22058343887329|858|78.97566294670105|855|80.30259203910828|855
23.375932931900024|910|85.14299011230469|861|85.06617498397827|858|79.1028082370758|856|76.24586391448975|860|79.98559927940369|860|79.33204579353333|861
24.238232135772705|910|84.51788687705994|853|84.63052082061768|859|81.43756866455078|859|78.6639096736908|856|78.78286838531494|847|79.17917490005493|850
23.636603355407715|910|84.69275259971619|855|83.87445092201233|856|81.66580748558044|861|78.99451446533203|865|79.29320549964905|856|80.60072183609009|858
23.52635645866394|910|83.78433585166931|859|85.87199449539185|852|83.3657021522522|860|76.94181537628174|859|79.74971842765808|861|81.7593879699707|859
23.787586450576782|910|82.77447986602783|854|83.48273992538452|853|83.23438763618469|853|78.26545882225037|859|79.85353016853333|846|80.1710479259491|857
23.88035559654236|910|84.27852892875671|856|84.27508759498596|861|83.18475580215454|863|79.62701916694641|851|80.01199102401733|855|81.67718625068665|856
23.61912250518799|910|84.33868527412415|851|85.23962426185608|850|83.27818012237549|859|75.93107533454895|858|80.05980730056763|864|81.07624816894531|864
23.818480968475342|910|83.40604186058044|863|83.68060398101807|857|83.42037630081177|858|77.62533283233643|864|78.84717845916748|863|81.56333780288696|857
23.64450716972351|910|84.49802732467651|852|84.5663914680481|859|83.69643235206604|863|79.03929376602173|867|78.58657455444336|854|81.40326523780823|859
23.2928466796875|910|83.83690047264099|856|85.51173281669617|859|81.68995976448059|861|78.43357682228088|865|78.57620286941528|853|81.28446769714355|860
23.67547631263733|910|82.71049237251282|855|83.53687000274658|858|80.35328602790833|861|78.64001441001892|857|78.63252973556519|857|80.20938992500305|859
23.69724988937378|910|82.72064900398254|852|85.51161694526672|855|81.70770382881165|855|77.88512349128723|862|79.95127248764038|853|80.19839906692505|863
23.425734281539917|910|83.17000412940979|857|83.78088045120239|855|82.75488448143005|856|77.50138998031616|864|80.80483746528625|853|79.80614399909973|863
