tdg_time|tdg_size|tdg_iter_descent[5000, 1]_time|tdg_iter_descent[5000, 1]_size|tdg_iter_descent[5000, 2]_time|tdg_iter_descent[5000, 2]_size|tdg_iter_descent[5000, 5]_time|tdg_iter_descent[5000, 5]_size|tdg_iter_descent_v2[5000, 1]_time|tdg_iter_descent_v2[5000, 1]_size|tdg_iter_descent_v3[5000, 1]_time|tdg_iter_descent_v3[5000, 1]_size|tdg_iter_descent_v4[5000, 1]_time|tdg_iter_descent_v4[5000, 1]_size
143.38730549812317|429|239.6411771774292|357|243.7147831916809|377|243.38968110084534|360|237.01753091812134|340|237.37486577033997|358|236.45668601989746|342
140.5922474861145|429|245.2389566898346|360|248.29650616645813|352|245.6662962436676|360|233.48275470733643|362|241.96333241462708|356|240.2650282382965|347
140.90525126457214|429|248.89945697784424|353|248.18625593185425|351|242.63407850265503|372|237.26544308662415|358|237.9963092803955|362|236.60683059692383|372
140.7483253479004|429|244.88499426841736|362|246.38277411460876|378|246.43020224571228|358|238.49280548095703|363|241.75836372375488|359|231.82760095596313|348
138.7531452178955|429|245.2515106201172|369|251.38120985031128|361|244.1641640663147|366|240.88279604911804|355|240.9629259109497|365|228.71177887916565|358
137.82887434959412|429|245.15396189689636|361|249.91168308258057|362|246.8694257736206|360|237.72674584388733|361|236.6813564300537|352|225.13851690292358|337
139.68217158317566|429|247.4262089729309|362|246.00370597839355|373|244.49941873550415|369|238.5022406578064|350|233.70729207992554|365|213.8853678703308|363
139.98845052719116|429|244.61018562316895|350|248.9821219444275|355|245.71718907356262|369|238.19673228263855|347|241.51563453674316|349|215.2265703678131|357
138.2369258403778|429|248.86234068870544|354|255.27578854560852|350|244.10775709152222|352|233.1112470626831|347|240.0935845375061|346|213.44689345359802|367
139.93530082702637|429|239.5242052078247|359|253.3021423816681|358|245.58752751350403|367|229.91604328155518|388|238.5834572315216|359|211.15280532836914|376
140.53361892700195|429|243.85107517242432|365|252.1067042350769|365|244.19771552085876|370|233.31135845184326|355|238.2926425933838|349|213.00531244277954|373
137.90034317970276|429|246.2061414718628|363|248.19124794006348|355|242.26424837112427|364|238.3449261188507|362|242.15885972976685|357|215.026775598526|356
138.92042779922485|429|241.10855984687805|369|251.9201762676239|368|242.9265775680542|363|232.8302447795868|342|236.82236504554749|368|219.6802682876587|345
138.12690806388855|429|241.30158066749573|363|247.39465808868408|363|249.69557309150696|353|233.9996795654297|356|232.31010508537292|351|207.2395191192627|357
137.1079831123352|429|244.1338996887207|353|249.0110559463501|368|244.40081310272217|372|235.686505317688|359|231.82192182540894|342|207.46379232406616|351
140.02482390403748|429|244.44772601127625|371|246.3887279033661|359|241.975768327713|364|230.07722425460815|352|215.45400595664978|347|208.50442910194397|351
138.5839343070984|429|241.09848046302795|385|250.39454889297485|366|244.6806981563568|358|232.93240094184875|348|213.41683793067932|372|213.7642538547516|343
138.56461906433105|429|245.20724821090698|377|248.27752017974854|361|244.95935726165771|370|238.5276608467102|354|213.75775241851807|376|206.75227403640747|348
139.6411852836609|429|244.89536571502686|365|245.82278418540955|382|243.86255431175232|375|237.00875234603882|350|215.53174448013306|354|210.4960901737213|341
138.30241632461548|429|246.19942164421082|365|249.99442338943481|352|243.07804775238037|369|229.48055744171143|353|214.45834183692932|371|207.39325881004333|354
