tdg
time,|TSS|
9.227720260620117,249
8.555213212966919,249
8.170103073120117,249
8.109386205673218,249
8.18398928642273,249
8.208062648773193,249
8.067356824874878,249
8.063194036483765,249
8.049654483795166,249
8.066530466079712,249
7.826649904251099,249
7.849132299423218,249
7.822336435317993,249
7.843300104141235,249
7.785754919052124,249
7.911659479141235,249
7.807626962661743,249
7.94978666305542,249
7.809171676635742,249
7.807218313217163,249
