tdg&doerr1+1[3;10000]
time,|TSS|
167.42312359809875,163
162.85891127586365,162
171.40022945404053,177
173.6489052772522,165
171.09825015068054,169
163.03180599212646,173
168.76282668113708,158
168.0167202949524,171
168.9041531085968,172
159.32103061676025,171
176.0167796611786,167
166.98609161376953,172
171.6067841053009,160
163.92085027694702,169
171.63612532615662,174
164.6438705921173,170
161.30635333061218,179
145.90809059143066,167
153.52663016319275,164
148.81280398368835,170
