tdg&iter_descent_v2[10000, 1]
time,|TSS|
631.564478635788,3177
632.6152992248535,3175
623.8657431602478,3209
601.7427470684052,3204
573.4211781024933,3174
539.0366399288177,3180
520.255476474762,3175
521.3683526515961,3165
520.9451305866241,3160
517.7635409832001,3194
525.0598056316376,3179
520.0598356723785,3173
519.4345142841339,3169
516.5499210357666,3175
522.3299293518066,3160
517.7366259098053,3176
518.5991687774658,3182
519.3292999267578,3189
521.8434362411499,3173
509.5202691555023,3183
