tdg&doerr1+1[3;10000]
time,|TSS|
898.3762755393982,1191
908.3286786079407,1177
906.5136618614197,1177
837.7063941955566,1212
819.4760131835938,1198
811.0138721466064,1210
810.6319329738617,1200
798.7855913639069,1211
815.5522487163544,1221
814.949996471405,1215
807.388179063797,1203
801.0632014274597,1222
780.7627146244049,1180
733.4449565410614,1222
732.1074945926666,1218
742.3593013286591,1222
733.7389528751373,1193
737.9976980686188,1200
729.3198816776276,1211
739.0065386295319,1190
