tdg&iter_descent[10000, 1]
time,|TSS|
77.35427021980286,210
79.63667416572571,195
81.11580753326416,214
80.64163613319397,197
77.59679794311523,227
74.83858466148376,210
78.30102443695068,201
78.20992112159729,230
80.81099653244019,211
76.51005053520203,216
78.32349634170532,196
73.79104924201965,208
78.29975700378418,199
77.07434749603271,209
77.0366370677948,205
78.93531441688538,206
75.98656797409058,199
74.5120177268982,209
74.02494740486145,211
67.60934400558472,205
