tdg&1+1[10000]
time,|TSS|
1020.1324582099915,1393
997.5593514442444,1411
950.6959536075592,1421
894.0417139530182,1402
857.880303144455,1394
847.6381614208221,1393
857.7383754253387,1424
804.0431237220764,1430
806.2757358551025,1424
800.6380429267883,1432
805.4968385696411,1424
792.2919898033142,1420
729.222409248352,1418
723.3662235736847,1433
723.767124414444,1422
726.601619720459,1395
721.5229728221893,1406
722.7110862731934,1408
653.6253523826599,1399
613.5014047622681,1415
