tdg&1+1[10000]
time,|TSS|
622.5814800262451,3198
606.664933681488,3176
599.699714422226,3190
571.6478049755096,3184
579.3609311580658,3184
537.2103645801544,3188
506.9030041694641,3196
502.35942697525024,3214
507.0291349887848,3198
502.0635004043579,3187
503.9831290245056,3192
506.0940451622009,3201
482.3993079662323,3174
483.90886425971985,3210
483.91149497032166,3206
481.6637372970581,3186
488.88322377204895,3180
484.32134652137756,3196
482.0547707080841,3188
471.43914914131165,3182
