tdg&iter_descent_v3[10000, 1]
time,|TSS|
99.77752327919006,196
97.48978877067566,227
93.30131006240845,215
86.98393034934998,196
86.7770266532898,237
84.14477133750916,201
88.3681046962738,222
87.79078912734985,229
91.89984893798828,210
87.25143527984619,215
86.34894442558289,202
88.01097249984741,189
85.13285970687866,232
91.28248190879822,213
87.93667411804199,214
89.9243049621582,192
85.44601845741272,209
85.1600067615509,231
87.6585214138031,200
90.06614351272583,218
