tdg&iter_descent[10000, 1]
time,|TSS|
149.99964094161987,309
145.19672632217407,310
135.79960870742798,356
127.08660364151001,295
133.24522471427917,327
131.24115657806396,342
136.17384433746338,324
134.22952699661255,338
135.50391101837158,313
137.73930263519287,344
125.78243398666382,325
110.39840769767761,305
99.66257429122925,315
103.28120136260986,336
104.9330005645752,317
104.05477547645569,363
103.44437050819397,329
105.82887554168701,329
104.98550772666931,335
103.83623909950256,300
