tdg&doerr1+1[3;10000]
time,|TSS|
1021.7139518260956,1404
994.0324730873108,1408
1001.2720928192139,1405
911.2328414916992,1401
914.2981939315796,1398
909.8771517276764,1418
897.5930778980255,1395
900.0254228115082,1413
890.3710956573486,1400
886.2055847644806,1404
897.4063222408295,1406
856.8964025974274,1403
819.85418176651,1412
809.886109828949,1399
818.7980351448059,1398
819.5004303455353,1414
818.0961241722107,1400
768.7641897201538,1386
739.7805826663971,1417
672.7139666080475,1419
