tdg
time,|TSS|
16.481792211532593,549
15.300452947616577,549
15.378832578659058,549
15.117695569992065,549
15.066126823425293,549
14.842392444610596,549
14.794802904129028,549
14.772934198379517,549
14.89402437210083,549
14.953212022781372,549
14.738728284835815,549
14.637442111968994,549
14.387137174606323,549
14.403056859970093,549
14.388072967529297,549
14.471669673919678,549
14.495461463928223,549
14.339931011199951,549
14.423132419586182,549
14.379685878753662,549
