tdg&1+1[10000]
time,|TSS|
207.09470129013062,212
208.85037803649902,207
197.75998902320862,206
203.58085417747498,222
197.15257692337036,204
186.54971623420715,230
192.93472623825073,208
198.24715089797974,212
186.33918714523315,219
179.0367841720581,221
184.64021825790405,215
175.67158460617065,207
181.25128078460693,215
180.0147671699524,213
181.9672200679779,210
183.73688507080078,207
169.4770667552948,224
169.80066847801208,226
165.01811242103577,220
163.75736045837402,212
