tdg&doerr1+1[3;10000]
time,|TSS|
590.0732934474945,3127
587.0532557964325,3146
587.2717661857605,3154
587.5811212062836,3139
574.1441130638123,3145
511.9784276485443,3144
507.64890909194946,3152
500.5747106075287,3158
499.9062931537628,3165
493.3718333244324,3166
497.9729082584381,3138
492.4114091396332,3133
489.229590177536,3138
489.9748709201813,3151
488.105402469635,3135
484.5502278804779,3147
489.0351026058197,3154
485.35147070884705,3171
483.17756605148315,3150
486.3265459537506,3125
