tdg&1+1[10000]
time,|TSS|
371.5904402732849,344
357.28430676460266,337
363.1172630786896,332
358.5149521827698,352
364.0629549026489,327
336.16306710243225,339
322.5943465232849,329
350.90446424484253,323
326.30820631980896,351
329.38615918159485,344
305.25013041496277,312
288.7830424308777,345
302.90965509414673,345
317.54262375831604,341
303.82861518859863,339
298.565904378891,331
308.13947892189026,330
306.4247965812683,332
299.46627950668335,342
291.71514201164246,338
