tdg&iter_descent_v3[10000, 1]
time,|TSS|
176.89072608947754,355
163.31024360656738,310
160.79411101341248,310
163.33648324012756,316
159.801411151886,365
152.88575387001038,325
162.78067898750305,305
159.27027559280396,338
159.89151096343994,315
158.09102964401245,308
147.96112823486328,339
146.48715686798096,309
148.7171277999878,298
141.1349973678589,348
147.93434119224548,355
145.4418466091156,320
140.88140845298767,314
142.6734583377838,321
146.87292289733887,320
139.34097170829773,358
