tdg&1+1[10000]
time,|TSS|
919.0184805393219,1224
909.1485719680786,1220
867.608101606369,1229
845.5057299137115,1226
781.2508978843689,1198
784.8687481880188,1221
781.5399374961853,1221
775.1158719062805,1218
734.553530216217,1228
741.7098820209503,1211
745.3452503681183,1229
730.9675996303558,1218
727.590758562088,1183
659.4343810081482,1213
671.6334149837494,1228
664.777753829956,1235
674.189076423645,1199
661.9760155677795,1183
663.429563999176,1185
674.5135235786438,1251
