tdg&iter_descent_v2[10000, 1]
time,|TSS|
897.2029247283936,1226
905.4709620475769,1210
833.0116946697235,1207
812.1350603103638,1241
787.3713946342468,1218
801.8486161231995,1239
788.0055983066559,1215
762.7524626255035,1248
793.4135231971741,1218
792.5314164161682,1229
789.3189873695374,1248
814.3132293224335,1199
788.0151400566101,1217
737.2281067371368,1226
738.6977541446686,1228
751.6007635593414,1216
724.548152923584,1202
740.009861946106,1208
746.8716034889221,1217
720.5037617683411,1208
