tdg
time,|TSS|
2.1412668228149414,1522
2.0931084156036377,1522
2.073190450668335,1522
2.0722386837005615,1522
1.9874804019927979,1522
2.020226001739502,1522
1.9724655151367188,1522
1.9558627605438232,1522
1.9289333820343018,1522
1.9225516319274902,1522
1.921868085861206,1522
1.9011790752410889,1522
1.8954710960388184,1522
1.8981666564941406,1522
1.9033539295196533,1522
1.882676601409912,1522
1.8905296325683594,1522
1.8950390815734863,1522
1.89162015914917,1522
1.9385638236999512,1522
