tdg
time,|TSS|
72.25212407112122,3391
73.15434670448303,3391
72.21949315071106,3391
72.5376365184784,3391
71.42822480201721,3391
71.88413000106812,3391
71.48475074768066,3391
72.86751532554626,3391
71.79871201515198,3391
72.24161124229431,3391
71.0846164226532,3391
71.86398673057556,3391
71.597088098526,3391
72.85297536849976,3391
71.84598469734192,3391
72.22702813148499,3391
71.10879230499268,3391
71.83931541442871,3391
71.62321782112122,3391
72.74328351020813,3391
