tdg&1+1[10000]
time,|TSS|
173.81831789016724,1428
165.0065712928772,1420
154.71412110328674,1426
158.4738428592682,1436
158.03334712982178,1430
156.50336480140686,1428
154.2471375465393,1429
156.8880958557129,1435
155.48387265205383,1432
155.7396092414856,1435
154.63057827949524,1424
150.64758586883545,1443
146.81175756454468,1434
145.4221715927124,1432
144.12920308113098,1426
148.0412769317627,1418
142.86931800842285,1442
146.11080980300903,1423
144.24204444885254,1431
145.61747193336487,1421
