tdg_time|tdg_size|tdg_imp_fit|tdg_iter_descent_IMP[5000, 1]_time|tdg_iter_descent_IMP[5000, 1]_size|tdg_iter_descent_IMP[5000, 1]_imp_fit
25.79782485961914|1209|3147|64.32290458679199|1209|3277
25.94108486175537|1209|3147|63.57578778266907|1209|3283
25.63606286048889|1209|3147|64.55577731132507|1209|3292
25.218371152877808|1209|3147|65.37870764732361|1209|3281
25.388566970825195|1209|3147|64.15098404884338|1209|3280
25.223195552825928|1209|3147|66.42655205726624|1209|3289
25.051297187805176|1209|3147|63.52230143547058|1209|3280
25.096445322036743|1209|3147|65.71077036857605|1209|3284
24.65339183807373|1209|3147|65.66723155975342|1209|3270
25.132848501205444|1209|3147|65.15178656578064|1209|3295
25.22853660583496|1209|3147|65.65525484085083|1209|3314
25.349718809127808|1209|3147|63.94864535331726|1209|3297
25.369054555892944|1209|3147|64.12411522865295|1209|3288
24.982092142105103|1209|3147|66.76954412460327|1209|3287
25.093092679977417|1209|3147|65.14423394203186|1209|3272
25.027061939239502|1209|3147|65.88183641433716|1209|3289
25.058223724365234|1209|3147|65.90269374847412|1209|3284
25.060129642486572|1209|3147|64.55045580863953|1209|3278
25.013127326965332|1209|3147|64.84742045402527|1209|3273
25.115008115768433|1209|3147|66.02873611450195|1209|3274
