tdg_time|tdg_size|tdg_imp_fit|tdg_iter_descent_IMP[5000, 1]_time|tdg_iter_descent_IMP[5000, 1]_size|tdg_iter_descent_IMP[5000, 1]_imp_fit
92.65317845344543|271|3790|61.663344860076904|271|4718
89.37438941001892|271|3790|61.23591136932373|271|4703
88.78251051902771|271|3790|61.83208394050598|271|4703
90.08918404579163|271|3790|61.39352893829346|271|4591
88.78716516494751|271|3790|61.8111617565155|271|4866
90.41567635536194|271|3790|59.47543239593506|271|4743
90.47975754737854|271|3790|61.671268701553345|271|4764
86.3789484500885|271|3790|61.590625286102295|271|4627
87.45344519615173|271|3790|62.155887603759766|271|4824
87.81501698493958|271|3790|63.116981983184814|271|4909
87.79622769355774|271|3790|61.58798122406006|271|4563
90.35163378715515|271|3790|63.62288689613342|271|4655
89.09785556793213|271|3790|62.57646584510803|271|4676
88.8900396823883|271|3790|62.09031081199646|271|4780
89.36214685440063|271|3790|61.521225690841675|271|4395
88.220388174057|271|3790|62.32358694076538|271|4921
88.10402321815491|271|3790|62.64723086357117|271|4591
88.60743975639343|271|3790|64.79132103919983|271|4799
87.67977571487427|271|3790|62.4630868434906|271|4666
89.66749167442322|271|3790|61.44570565223694|271|4669
