tdg_iter_descent[10000, 1]
time,|TSS|,sol
209.84071278572083,195,1877&1814&3398&4769&66&1742&3715&43&2666&4781&3514&5537&3178&2773&370&44&1626&1749&1108&3346&1191&2654&537&2048&5572&647&679&1002&1026&5775&146&3475&693&5220&236&804&1834&786&2761&2050&1610&3615&310&4587&2828&1596&1098&1882&1703&1275&3200&3033&2134&280&521&1969&1666&2596&21&1200&3616&3934&3819&2293&579&4434&5504&1765&180&2195&151&1548&1556&3295&412&5339&3296&2049&1466&3163&136&1403&251&1318&2498&1941&1396&2942&5096&1369&131&1699&1462&636&2798&1942&248&736&2803&4740&1365&2871&111&1644&2653&421&1478&6071&289&427&3813&4109&3926&5168&1310&3613&3285&1562&55&2231&3266&1504&20&3716&371&5406&1297&1398&3833&5645&112&859&2055&1785&390&1992&5788&279&179&2621&1620&4004&4875&958&4041&3771&326&1333&1815&1685&243&1659&138&1579&2228&4689&667&2114&2384&896&399&39&2017&1361&478&3312&1827&1889&335&4093&963&968&193&2039&1753&3310&2821&303&1930&1005&125&2646&3115&3797&1218&1445&989&955&1040&1198&1193&428&1075&3571&1674
207.59372520446777,170,1877&4769&66&1742&1859&4781&4032&5537&370&44&3363&1626&1749&158&1108&1181&2148&2654&5775&3364&146&3475&693&3558&5220&236&1212&804&4344&1834&3396&881&175&1610&3615&2253&310&2828&3232&1703&1275&2080&2056&1669&2134&2523&521&1666&3981&1209&873&1200&582&4285&2835&3846&2293&4434&5504&180&1765&1556&576&5221&1544&2201&2049&1466&732&3163&136&191&2329&1403&3462&1318&2498&108&1396&2942&1699&1462&636&248&736&3147&65&264&1644&2653&1478&6071&289&427&3813&2362&1400&1287&3613&1562&55&1850&1255&1534&20&3564&1398&3833&5645&4293&112&859&33&2199&64&1785&390&1992&5788&177&1620&247&3933&4004&165&958&4041&3771&1243&3998&133&1659&238&138&1579&667&169&2017&1361&478&3312&4324&1413&2859&335&4093&193&2039&1753&2279&3310&654&303&961&125&3797&1307&989&955&473&1397&428&1657&1198&1973&17&2345&410&4738&2898
211.6548879146576,183,1877&1354&1856&4769&411&1742&66&225&4369&5537&3178&3138&370&44&3815&1626&1749&158&3346&1191&2639&2654&537&2048&5572&647&2952&146&3475&2868&693&5220&236&1212&804&3066&1834&1520&2761&1946&786&3120&1084&1610&310&2828&1882&1703&1275&2094&386&2529&2337&1669&2523&521&1666&3981&2596&228&1163&2870&873&21&1200&3934&2293&5040&4434&2001&717&5504&180&4686&151&1548&1556&576&967&3296&1028&1466&3163&1403&2244&3462&2358&1318&6070&2638&108&1396&1369&1230&1904&1117&1462&1654&760&248&5154&2176&736&4740&111&1644&4107&4768&6071&289&3813&3926&2362&2494&3613&1247&1850&2635&1534&2231&382&20&2575&5406&1398&149&3833&4293&1785&390&5937&1992&5788&1620&247&4400&350&4004&1387&2961&4041&1815&144&1659&138&1579&4689&769&667&4319&249&2114&2384&896&1675&39&2017&1361&478&3312&1864&335&963&193&1753&303&961&1388&1792&423&125&1888&1445&955&1198&1657&428&473&1193&1025&2345&948&4739
215.94407320022583,172,1877&2032&1223&3468&1856&4769&1141&1742&3246&5537&370&44&629&1626&1749&1108&1181&537&2048&5572&647&679&1002&3364&146&3475&693&1917&804&1842&1834&786&3930&2904&5404&1610&1649&3615&310&4587&2828&1890&3232&1404&1098&1882&1118&3344&2080&2079&2523&521&3913&32&3981&2596&3670&4343&1163&1566&873&1200&1030&3934&4434&1847&717&5504&180&699&2195&151&1556&576&1229&2102&4788&967&3296&2948&606&1466&3163&191&1403&1318&2498&2638&108&5285&1462&636&736&1885&4628&1644&1453&111&2653&196&3926&2362&55&1247&1534&382&2275&20&2461&5406&112&2199&64&1785&390&1992&3281&5788&1620&1387&194&1780&3771&326&439&1636&2888&1815&133&2808&138&769&667&4334&949&1168&2114&2384&2338&169&2017&1361&478&3312&1864&2485&335&2039&1753&3310&2821&303&961&4973&125&2646&548&1307&1218&2530&1198&1657&3866&1025&3016&428&4206&2986&2345&1075&257&355
216.28094148635864,184,3127&1877&4433&1814&1856&4769&66&3715&4355&4735&2377&5537&370&5508&409&1626&418&1749&1108&4629&2654&3095&537&2048&577&679&1026&1723&3364&146&3475&693&2868&4658&236&1212&484&804&3066&1694&2890&2761&3930&1610&1649&3615&4606&310&1404&3232&1098&1882&1275&2094&2080&2134&521&3913&2596&3981&718&2281&873&1200&2314&4285&1030&3846&2293&174&4434&5504&4073&180&1743&4686&1548&1556&576&4124&4539&967&3296&2948&2049&1466&732&3163&191&2593&2244&3462&1318&108&5285&5096&2942&5177&636&248&736&2871&264&111&1644&2653&821&6071&3813&4109&3926&2362&1400&5168&1562&55&3856&1534&20&5406&1920&1767&1398&3833&5645&859&2199&64&2014&2794&390&5788&1620&4004&4362&4041&3771&439&1815&1659&138&1385&4689&769&667&4334&4857&2114&2384&896&1670&39&2017&1361&3312&478&2024&4324&1864&4574&335&2039&1753&654&3310&303&1930&961&125&2646&4081&1445&1218&989&955&1198&1657&428&1397&473&3191&1075&355&1674
212.45655822753906,188,1877&1896&1234&3459&1856&4769&1742&3715&366&43&4369&5537&3178&370&2047&44&3363&1626&1749&1108&1181&4629&1191&2654&537&2048&5572&647&679&1002&146&3475&693&236&906&129&804&3066&1834&786&2761&1084&3930&1048&686&1520&1610&3615&1805&4754&310&2828&1098&1882&3137&1703&2086&1275&3200&1974&2523&521&3913&1969&3791&3981&2596&1163&1200&1476&3616&1030&3846&1547&2293&4434&5504&180&1765&1029&4686&1556&576&4721&2948&606&2049&3163&2451&251&3462&4204&1318&2498&2638&108&1396&5096&1369&2942&5452&1462&636&820&5154&736&4740&65&111&1644&2653&554&1478&289&196&3813&3926&2362&2906&3613&1562&55&1534&864&1301&3087&20&3833&5645&4293&859&4815&64&1785&390&1758&1992&5788&279&1620&1260&4004&4041&3771&439&3149&1815&1685&133&1659&697&2808&138&4689&4334&667&4319&2384&896&169&39&2017&1361&478&3312&1698&335&963&2039&3310&2821&961&3963&125&1307&1445&989&955&1973&1198&428&1657&1025&1399&2345&410&3587&1674
203.26559925079346,187,3635&1877&1856&4769&4684&66&1742&2392&3715&43&4781&5537&3178&370&44&629&1626&1749&1108&3551&101&2654&3095&537&2048&5572&1557&679&1002&3364&146&3475&693&804&1834&786&2761&3930&886&4282&1610&3615&1805&2828&1404&1890&1098&1703&1275&2080&2079&2134&2523&521&448&3791&2596&3981&3670&655&1163&2281&873&1200&582&1030&4285&3539&579&2293&4434&5504&1765&180&1556&967&3296&2049&3179&3163&136&191&2244&1318&2498&2638&108&5285&131&1369&2248&4825&636&248&736&2871&111&2653&554&6071&3813&3926&2362&1400&2906&3613&1562&55&1534&3305&1504&20&3716&5406&1398&5645&4293&859&2199&64&2055&1785&390&2336&5788&279&1620&4400&4004&3771&1815&1685&144&1659&2597&1854&138&1579&1704&4689&667&4319&49&1168&2384&2114&2829&896&399&169&39&2017&1361&478&4137&4324&1864&1827&335&4093&193&559&267&2039&1753&3310&700&2821&303&298&961&4805&125&2646&2267&548&1218&989&955&1657&1198&428&3191&3991&1075&3571&1674
212.5461392402649,170,1877&1814&3468&1856&4769&66&1742&3715&4891&43&2666&4781&5537&3178&360&370&3138&44&1626&1749&1108&1191&2654&3095&537&1086&679&1002&3364&146&3475&693&5220&129&804&3887&1834&786&2761&2904&1610&3615&4587&1890&1596&1882&1703&2086&1275&3200&2134&521&637&3981&2596&873&1200&4285&3846&2293&4434&717&5504&180&151&1556&797&576&4539&2049&1466&122&3163&136&2451&1403&3462&2498&1396&2942&5096&131&3568&1692&1230&5452&1228&910&1462&2798&248&736&111&1644&2653&2332&821&2617&3900&3813&4109&887&3613&55&1534&1527&20&3716&1920&1398&4159&5645&4293&112&2199&64&1785&2794&390&3081&1992&5788&3160&279&4004&165&4875&1636&1815&1659&138&1385&4689&769&667&2388&2114&2384&2532&399&1675&2017&478&3312&3937&1413&759&480&2485&335&963&2039&1753&3310&303&961&125&3797&1445&989&955&1198&1657&428&1973&3191&866&1075&948&3571
212.25308203697205,178,1877&1814&962&3398&1856&66&2278&3715&4369&2997&4781&5537&3178&370&44&1626&1749&537&2048&679&1002&3364&146&693&236&2424&804&3066&4344&2890&786&1834&2761&3930&3396&886&571&3615&310&2828&5486&1703&2529&1881&2134&2862&521&1969&448&32&572&1163&873&1200&2314&490&1030&4285&5014&4434&1847&180&1743&1765&1548&1556&576&4124&967&2049&3163&2451&136&2244&3462&4204&1318&2498&2638&108&2942&5096&5735&1117&1462&636&2798&4825&1654&248&5154&736&2871&109&3503&111&1644&977&427&196&3813&3926&2362&1287&5168&3613&3285&1562&55&1247&1534&864&382&2231&5110&2569&20&1398&902&4293&2199&64&1785&390&1992&5788&279&1459&1620&4004&3771&145&1815&133&1659&243&2808&2391&138&2228&2597&4689&769&667&249&2114&2384&399&1675&3883&2017&478&3312&2024&4324&1698&2485&335&724&193&559&2039&1753&3310&303&1930&125&253&548&1445&955&1198&428&3191&930&1075&948&3571
