tdg_iter_descent[10000, 1]
time,|TSS|,sol
210.70533895492554,266,370&225&3462&1382&1765&1992&418&3900&2244&326&2384&759&3179&180&576&1369&66&2275&5775&1343&937&886&2653&3616&736&1698&475&1317&1041&2523&2852&3813&3115&1459&4319&2654&1947&3934&5425&1814&193&3930&1534&1466&2638&693&4324&1636&636&1222&2948&1922&1002&4740&2862&151&1301&1856&1742&3886&5504&1476&929&27&98&3833&2761&4686&3797&2646&2114&3981&112&1703&1445&1275&169&146&5154&1129&1674&4334&2049&1743&2821&2798&2575&4781&6262&4459&1307&1930&1273&55&62&1692&558&726&1644&2451&1403&2086&2314&4206&1497&439&2906&962&44&307&1108&3310&1389&873&2007&1556&1834&5406&310&786&955&2790&3475&825&1361&1589&3946&175&3866&4176&1141&3033&5537&3305&3966&228&1040&4004&2898&1181&896&1398&3363&1365&1610&1815&43&6081&679&537&2134&2039&3771&1669&1237&2193&769&108&1877&4769&236&3815&1424&979&707&1943&2828&3466&2596&3405&2942&3865&111&5545&4362&1620&2362&1385&3564&667&1168&1827&248&1888&1847&3571&1792&2345&3613&3810&1659&3615&3296&1735&2391&478&4434&2231&3926&1478&6071&1462&1785&1890&1200&4539&5096&165&1572&5645&2498&5291&516&1075&4242&247&4041&1198&428&4617&1229&1758&3066&422&3364&1025&1974&804&2102&2733&64&1749&1579&1359&1562&922&3715&4369&4689&1784&680&390&1787&3312&5220&988&382&1527&6046&1685&2199&1163&226&5788&325&125&961&1098&4159&3599&1657&131&5063&1404&1626&521
206.6536123752594,212,1141&3033&370&1305&3462&1382&418&2281&5537&76&4160&2384&3966&2244&326&180&963&2871&576&2617&4004&1181&66&896&1398&2275&9&3363&886&2653&1610&1400&1815&736&3127&2134&3771&1669&469&21&1237&1317&108&1877&4769&65&2852&1228&3813&797&415&1459&3676&4810&2962&2654&2828&238&2596&3934&303&3405&752&1814&2942&111&192&4282&193&1620&1534&1466&2638&1385&4298&2221&667&693&2024&1636&636&248&1847&2948&868&1002&1193&211&151&1301&2345&1856&1742&5504&929&1659&3615&3296&22&478&4434&3926&3797&3117&1478&2114&3981&958&4741&1200&138&1453&1872&1582&1703&399&3660&165&4684&169&146&2498&355&516&2049&547&4902&1137&4041&1198&1318&428&4617&386&1229&1245&2798&3670&422&3364&1533&4781&2080&1981&1234&1025&1411&1307&804&1930&3171&2733&1969&2017&3309&2666&64&1749&719&55&62&1753&1692&381&726&1644&1562&2451&1403&4369&1675&4689&2314&390&3312&4109&1497&4875&582&5220&44&629&307&1108&1685&3310&2199&1389&1163&5788&873&2007&1834&2723&5406&125&961&1627&4159&910&1286&3599&310&786&955&1657&131&5063&3475&1361&1626&175
212.44434571266174,204,3033&370&418&2859&1992&5537&75&33&2384&180&576&4004&2871&2898&1369&1181&896&66&1398&1081&2593&2275&1343&20&886&2653&1400&1815&2808&43&31&736&3771&1669&1857&769&108&2523&1877&4769&3813&236&101&1459&4319&979&3676&2654&2828&2599&2596&3934&863&3405&4124&1814&4282&193&1620&1534&1466&2638&2362&2094&3095&3913&667&693&1168&1636&109&248&1748&194&1847&2948&2145&1002&1193&2862&1301&2345&823&1742&3886&2055&5504&1476&560&3613&4880&4355&3615&1864&3296&22&478&2761&4686&4434&3926&2646&3327&1478&3981&1462&1785&4533&1200&138&4539&1548&2847&1703&129&1701&3163&1218&5645&146&5154&2498&3716&516&2049&353&247&1520&1666&335&4041&428&647&4617&1229&2798&3066&4263&3364&1028&2223&4781&1025&1974&5168&804&126&2248&1969&2017&2666&64&1749&719&55&1579&1753&1644&1562&2451&1403&4369&2086&2014&4689&1212&2314&3016&390&1787&3312&5221&5220&988&4036&307&1108&2986&1685&3310&2199&1163&5788&873&4721&4986&1834&125&961&2093&3247&191&1286&310&786&284&955&1657&3475&906&49&1626&175&3232
216.52752542495728,237,1141&3033&370&1305&3462&1992&418&1765&3900&5537&5410&75&33&2384&963&576&948&1040&2898&180&1369&1181&896&66&1398&1250&2275&1343&886&2653&5529&1400&1815&3822&43&3616&736&537&2134&2115&1669&1698&1237&475&1317&769&108&2523&1877&4769&65&1260&3813&236&2313&1459&4319&3676&1424&2654&979&2828&238&1947&3934&2596&250&1814&111&5754&192&4282&1620&1534&1466&2638&2362&1385&7&667&2293&6039&693&4324&1636&636&248&1847&2948&864&572&1002&1193&387&1301&2345&5014&1856&2907&1742&3886&1920&5504&412&929&3613&3810&2360&3833&98&1659&3615&3296&1735&2761&4686&478&4434&2231&762&2524&1462&112&1785&1890&4741&1200&3863&60&5096&3&1703&399&1445&165&2079&5645&767&1275&1541&4093&169&146&5154&2498&1674&355&4334&516&1075&2049&2904&924&4041&1198&2375&428&647&4617&1229&1654&2798&3066&4940&3670&3364&1981&1243&2544&1025&1383&4459&1307&804&1930&2001&1969&4583&3046&64&4973&1749&55&2635&1579&1753&1692&167&726&1644&5113&1562&2086&1403&4369&1675&4689&4293&390&3312&1497&1724&4875&5220&5618&962&44&307&1108&5200&4285&6046&1685&3310&2199&1389&1163&5788&873&4721&1556&1834&125&961&1098&191&310&786&955&2322&1657&131&3475&1361&1626&175&3866
220.81228232383728,205,1141&370&531&418&1992&5537&2384&2617&180&4004&264&2898&1181&896&66&1398&559&2275&20&886&2653&1400&1815&2490&679&3616&148&736&2134&2039&3771&1669&859&1237&475&1317&769&108&2523&1877&4769&3813&1459&3846&1943&2654&1289&2828&87&2596&346&3405&1814&351&2942&111&5754&193&4362&1620&1534&1466&2638&2221&667&334&6039&693&1168&548&248&1748&1847&2948&1030&1792&3566&5680&1002&2862&2345&1856&2048&1742&560&5504&3613&2360&3833&1659&3615&3296&22&478&4434&4686&2231&3926&2332&1478&2114&3981&6071&1785&1890&4741&1200&4539&1218&5645&1968&2835&169&146&5154&2498&490&998&516&1075&2049&247&3358&1520&1666&1996&335&4041&1198&428&647&4617&1229&4587&81&2798&1805&196&3364&1981&1027&1025&804&1930&3137&1969&2017&64&1749&732&62&1753&1692&1433&726&1644&1562&3396&3715&2086&1403&2399&4369&2451&1675&3627&2178&4293&390&5378&3312&1497&1547&4875&439&5220&366&44&582&1108&4285&1685&3310&2199&6036&1389&3202&5788&873&2007&1834&5406&961&1098&310&786&955&423&1657&131&4005&3475&1361&1626&3866
206.18988633155823,234,718&1141&3033&531&370&1305&1992&3900&2281&5537&3719&33&1165&2244&2384&963&180&4004&576&1040&228&1369&2898&1181&66&896&264&1398&5775&20&3363&886&2653&1005&1400&1610&1815&3616&736&2134&3771&1669&1698&686&21&1237&475&1281&1317&769&108&2523&1877&4769&2852&1459&5724&3846&2654&1090&2828&2596&3934&303&3405&5432&1814&2942&3865&5754&111&314&4362&1620&1466&2638&3858&2362&7&3095&2829&667&334&6039&693&4324&1168&1636&636&248&5343&1847&2948&868&1922&1792&1002&151&2345&3232&2907&1856&1742&3886&2055&5504&4903&929&3613&411&3893&5073&1659&3615&3296&1735&478&4434&3926&5585&3797&2114&17&3981&1462&1785&4741&3866&1200&4539&4235&2709&3558&1135&5096&1001&129&1703&399&659&1445&5645&4423&146&5154&2498&1674&516&1075&2049&2904&1923&2821&3256&1666&4041&1198&1318&428&647&4617&1229&1758&2798&196&3364&422&4781&4463&1026&1025&1946&4459&1307&804&1969&2017&64&1749&55&1579&62&1692&726&1644&1562&3715&2451&1403&2086&4369&356&1675&2088&4689&2314&3016&1192&390&3312&1497&439&582&5220&44&731&1108&4&4285&6046&1685&3310&2199&1389&1163&5788&873&325&1556&1834&5406&961&1098&191&310&786&955&1657&4295&3475&825&1626&175&75
213.42204475402832,216,945&370&3462&1992&418&5537&3929&3305&2244&2384&180&1040&576&896&1181&66&1398&2275&668&3363&39&2653&886&5529&1400&1610&2490&1815&31&3616&736&1889&537&2134&3771&1669&4442&5277&21&1237&475&1317&769&108&715&1877&4769&1247&2852&3813&1459&2654&2596&3934&3466&303&3398&1814&351&2942&1668&111&1564&4183&1620&1466&2638&2362&1751&3564&3095&667&6039&693&4324&1636&636&248&1222&1888&1847&2948&1030&28&1792&3468&5285&2862&1301&2345&3232&2907&1742&3886&5504&929&3613&3893&4180&2360&3833&1659&3615&3296&1735&2391&478&4686&4434&3926&3797&1209&2114&1785&17&112&1890&3866&1200&4539&3178&4694&3558&4073&4191&5096&1703&399&659&1445&165&2079&5645&4684&146&5154&2498&1674&4334&516&1075&4343&2890&1994&247&2424&2821&1666&2870&4041&1198&1318&428&647&1229&2798&4940&196&422&4781&1025&1602&1086&804&1930&2017&64&1749&55&1579&4692&1753&1692&726&1644&2086&1403&1675&4689&2343&2224&1192&390&3312&1497&439&5220&2903&4285&2471&1685&3310&2199&1389&1163&5788&873&2007&1556&1834&125&961&4159&310&786&999&955&1973&1657&131&1904&3475&1361&1626&175&75
218.051114320755,221,3409&4400&531&370&1413&418&1992&1765&1687&2281&5537&3305&2244&2384&4004&576&180&2898&1181&896&66&766&886&5529&1365&1400&1815&31&43&736&4631&537&2134&2039&1669&1237&1281&1317&769&108&263&1877&4769&2852&3813&4319&579&1943&2654&1223&2828&3466&2596&303&2485&949&1814&2942&111&5545&2690&1620&1466&2638&68&279&3095&3913&667&2293&6039&693&636&248&1888&1847&2948&1030&3571&1792&416&1002&5285&2862&1161&1856&1742&1920&5504&1476&929&3613&136&4180&2360&3833&1659&3615&1735&724&2761&478&4434&2231&762&3926&3797&2114&3981&958&1785&1200&138&4235&3178&176&1703&5645&2695&1275&169&146&5154&2498&425&3716&516&2049&2712&3514&1387&4081&4344&1520&1666&1882&4041&1198&1318&2375&428&4617&1229&1758&2798&3066&196&422&3364&4781&1026&2388&4639&1025&1946&1307&804&1930&3171&2102&2001&1971&1969&2017&64&1068&1749&2875&2635&1579&62&1287&1692&558&726&1644&1562&2451&1403&2086&4369&289&1675&2088&1212&4689&2314&390&1787&3312&1497&5220&44&629&147&307&382&4285&2199&1389&5788&873&4721&2007&1556&1834&2411&125&961&1098&1286&310&786&955&1657&3475&825&1361&1626&521&175
219.14304113388062,218,1305&418&1382&1992&5537&2244&3966&2384&759&4004&180&2898&1181&896&66&1398&2275&9&1343&20&39&2653&886&1815&43&2719&148&736&2134&1297&1669&1698&1237&475&1317&769&108&1877&4769&2852&3813&1459&4319&3846&579&2654&2828&3934&881&5425&3405&427&949&1814&2942&111&1859&193&4362&2690&3930&1620&1534&2638&2362&1385&667&3904&334&693&4324&1168&636&248&1847&3571&1792&3468&1002&1438&1301&2907&1856&1742&5504&1476&929&866&98&2360&3833&3615&1735&938&2761&5106&3926&1478&3981&1462&1785&4741&4533&1200&4539&3178&2767&1649&424&4107&5096&1431&1582&1396&1703&129&399&1701&1218&1445&5645&169&146&5154&355&3716&516&2049&1075&4078&2904&4344&1666&1137&4041&1198&1318&428&1229&4857&4587&4746&2798&3066&422&3364&4781&1025&5168&3285&1946&804&126&3823&1930&874&2001&1969&2017&1749&1029&55&1596&62&4204&2635&1753&1692&726&1644&922&2451&1403&2086&4369&5273&1675&4689&1733&606&494&390&3312&4109&2377&5220&2906&44&1108&1685&2199&1389&1163&5788&873&3937&1556&4986&2826&125&961&700&1098&4279&2723&191&310&786&955&1657&131&1117&655&3475&1404&1626&175&3866
