tdg_iter_descent[10000, 5]
time,|TSS|,sol
378.77113151550293,306,3411&3128&3648&2260&7578&5952&5816&2499&3104&80&221&3349&6321&1538&4949&369&3851&7503&200&3006&1154&4360&2908&2409&247&694&2429&3037&3517&2686&4228&2638&6448&3356&6163&8381&3536&3113&5680&4161&4835&43&6061&850&4216&854&5340&588&408&2552&341&4630&5885&1942&3636&5685&2893&8221&3126&1647&3857&4208&6331&988&4194&6446&558&6524&2824&3559&6365&2457&1981&4352&1935&350&2301&3214&3887&294&1116&1246&89&2612&2220&4824&284&1458&7154&1990&7886&3971&559&4518&3080&2725&191&7279&1384&1869&3533&5227&1330&4805&4740&88&7765&1437&687&2147&5413&2222&3718&1618&5126&3581&5780&2558&1537&292&5105&1016&3004&1782&4901&6144&111&3863&5704&1583&1513&1581&7203&1119&3417&7953&2880&5430&360&1864&5510&1792&2862&7819&806&6198&1436&2625&824&3402&6940&4698&532&1371&730&1392&6664&1303&353&5812&3019&464&4971&2002&4692&1627&6868&4398&3041&6681&2081&148&4479&2415&1205&2823&157&1697&2665&1207&5767&2644&5872&688&1194&7623&7421&4670&6657&3398&420&5631&1111&3022&6076&6836&219&4842&2771&785&553&7543&3011&2528&529&889&6606&2278&1002&3469&3366&212&1427&7671&4322&2614&5260&331&4745&834&7736&983&7584&1064&5561&3434&1404&1247&6531&3532&1251&6910&2217&3927&3258&5409&195&6231&1359&2667&6861&0&1729&7378&4183&2537&112&244&2149&4850&3793&2591&175&4400&6893&169&5482&3936&1974&159&6101&293&2302&404&2826&139&6315&4471&1886&5178&7818&1157&2173&3121&1282&2936&2158&1753&2816&2654&2242&7020&2487&1547&2410&1217&3868&1382&27&1011&1441&3579&4554&6969&2781&3596&3723&1311&2190&2510&465&5915&5512&499&1231&3419
374.61683320999146,334,4748&3648&2408&7578&4532&6471&3104&80&3071&6141&173&1538&4949&369&755&307&7503&200&3006&1420&2317&426&3859&247&5877&2429&666&488&115&4132&178&2686&4228&5530&6448&1143&3356&6163&3536&4280&5174&4161&43&544&1225&6061&850&4216&2817&854&2641&4986&588&1219&2485&2552&4630&5885&1942&2115&1947&3636&670&5685&2893&6047&3126&1647&3976&3857&4611&1304&2423&988&215&5355&4194&558&3120&3559&2824&1089&6365&6845&1981&4352&1935&1945&3214&1273&8309&1116&1246&1828&5383&89&2612&284&7886&7154&1458&3080&2725&7219&5478&191&1431&7279&1384&3533&5227&1527&1989&3475&3966&6262&1330&4805&507&4690&1732&4961&870&5114&4740&88&1437&5825&6221&5501&887&2789&687&3112&6361&1618&5126&3581&2558&5077&907&292&1537&5105&1266&1016&3307&198&4901&1414&569&111&1617&5704&4495&1513&1581&1119&3417&5430&3655&1864&5510&2911&909&2625&824&3402&5964&4698&2171&532&730&3275&1392&299&353&5812&3019&7996&3436&54&4971&2002&5683&4692&1627&7849&3041&6635&5111&3623&2081&4979&148&2598&4479&2415&1205&4823&157&1281&3740&1290&1697&2665&6074&1207&3668&379&5872&688&1194&7623&327&6784&7421&4670&6657&4330&3398&420&5042&5017&571&5246&3022&1540&6836&219&2771&785&553&7543&4639&2528&7354&529&889&6490&3366&1427&7671&4293&1992&3680&6739&858&331&6954&4151&679&834&983&5561&3434&2057&1247&6531&6910&2217&3927&3258&5409&2613&5565&195&1359&2539&5764&2667&6861&7607&5610&0&3288&1729&7378&4183&4744&112&244&2149&337&3139&116&5745&175&6893&169&3936&1974&159&6101&2302&2902&404&2826&139&4471&1886&2649&1157&2173&1218&3121&1946&1731&1282&5483&2936&2158&2654&4195&2487&73&4043&1547&1674&3868&27&2722&1441&3579&7632&5100&2781&3867&2190&2510&5915&499&3419&8292
370.7593629360199,327,3128&7578&5816&4532&5609&1046&80&3239&221&3349&1444&2343&6321&1613&173&1538&369&307&7503&200&3006&1154&1420&426&694&2429&488&115&2686&4228&6448&3356&6163&3536&5174&4161&4251&6061&850&4216&854&2641&4986&964&250&408&2485&2552&4525&341&4630&5885&1942&3636&2626&2893&1807&3126&1647&3857&4611&5726&607&2423&6331&215&558&6446&3120&3559&3421&2824&3221&6365&1981&4352&1935&350&2627&7004&1945&3214&294&96&1246&1828&89&2612&284&1990&1701&3080&191&1431&7279&1384&261&2986&1527&5227&1989&3475&2422&3966&6262&1330&4805&4690&4961&870&4740&7765&1437&5825&5417&5501&887&2789&687&3112&2222&3906&1618&462&5126&1656&3581&798&1814&2558&5077&292&5105&1016&3307&4901&1414&569&7001&111&1617&5704&3688&1513&2041&1581&7327&3417&5430&783&1864&5510&2911&2577&909&824&3402&34&1740&4698&2171&532&730&1392&3225&353&5812&3019&2797&719&54&354&2002&5683&2574&1988&3041&3623&5111&2081&659&148&2598&2415&1205&4823&2823&1604&157&1290&1697&2665&6074&1207&2900&6233&3645&5872&688&1194&7623&7421&4670&4330&5927&420&636&3022&1540&6076&219&2771&785&553&7543&4639&2488&2528&529&889&6606&1268&6490&3366&1121&1427&4293&1992&8436&4322&2146&6954&4151&679&5617&4745&983&5561&3434&3377&2057&1247&6531&6766&6910&1104&3927&3258&5409&297&195&3980&6964&3109&5764&2667&4423&6861&6158&5610&0&3288&1729&956&320&7378&7262&4183&2537&4744&8163&2590&1628&776&112&244&2149&337&3139&2064&248&175&169&3936&1974&3762&159&512&6101&5648&2302&4894&2826&139&4471&2649&1157&2173&1218&4951&3121&1946&196&5483&2936&2158&2654&2861&7020&2487&1237&5291&1547&2410&1674&3868&27&1441&1388&3579&2781&1311&2190&2510&5915&499&1231
381.49352765083313,324,982&2408&67&5816&4532&5609&2527&2499&6471&3104&221&3349&3071&6321&3889&977&556&173&1538&4093&8534&4949&369&307&7503&200&1154&8068&694&488&115&178&2686&4228&6448&3356&6163&3536&5174&4161&2344&544&6729&923&6061&4216&2817&854&2641&1219&588&6844&2485&2452&2552&341&1550&4630&5885&270&1942&3636&5685&2893&915&1647&3857&698&607&6331&215&5355&770&4194&558&6446&3120&3559&3421&2824&2324&2881&7117&3221&6365&1981&1748&4352&1935&3658&4566&350&1945&2618&3726&3214&1273&748&1116&1246&5771&89&4520&284&1458&1990&1363&434&3080&2725&4652&191&3604&7279&1384&2375&6289&2704&5227&1527&2986&1024&1846&3475&6262&1330&4805&1732&4740&88&7765&1437&5825&687&2789&7450&3112&6361&2222&3718&2775&1618&1228&878&3581&2558&5077&1537&292&1059&5105&1266&4901&1414&569&17&5704&1513&1581&7327&1119&3417&7953&5430&360&1864&2848&5510&2577&384&806&2773&909&824&3402&1740&4698&2171&532&730&1392&7288&1303&353&5812&3019&4205&4971&2002&4692&1794&1001&2027&3815&3623&5111&2081&148&4479&2415&1205&4823&481&1281&2912&1290&454&2665&6074&1697&1207&7449&3668&5872&1194&7623&327&6607&7421&4670&6657&4330&420&5631&3431&1111&1777&3022&1540&6076&6836&2771&785&553&7543&529&6490&3366&1427&4293&6060&6731&6954&4151&4745&5561&3434&3377&2057&1247&1098&3927&3258&195&5565&6964&2539&2667&1402&6861&0&1729&7378&1187&7262&4183&204&2537&4744&2590&1628&112&244&3793&337&248&175&3156&6893&3936&401&159&512&6101&2302&4894&404&2826&4471&1886&2649&4903&1157&2173&5032&4951&1890&3121&1946&2936&2158&1753&2654&446&114&5370&2487&4635&5291&1547&1674&3309&3868&27&2722&1441&3579&2781&2336&2190&5915&499&1231&3419
370.8177602291107,316,3128&982&6474&2408&7578&5816&830&2499&3673&80&221&3071&2713&6321&173&4949&369&755&307&7503&3006&1154&7562&426&3859&247&2429&5396&488&115&2686&4228&6448&3356&3536&5680&5174&4161&2870&4835&43&1103&923&6061&850&4216&854&1135&2641&4986&588&1219&1106&2485&3752&2552&4630&5885&1942&2115&3636&5685&2893&915&3709&1807&1647&3976&3857&799&2423&988&4194&558&6446&3120&3559&2824&4283&6365&3865&1981&1317&4352&1935&350&2301&1945&1851&2380&2283&3214&1116&1246&89&2612&417&284&1458&7154&1990&2211&3080&2725&7219&7279&1384&3533&2704&5227&1527&2986&1024&1917&1989&3475&3966&6262&1330&4805&4690&1732&4961&870&4740&7765&1437&6221&5501&887&2789&687&3112&3906&1618&5126&188&5326&878&3581&2558&5077&1537&292&1985&5105&1016&4901&1414&569&300&111&1190&1617&5704&1513&1581&1119&3417&2880&5430&1864&5510&2577&806&909&2625&824&4092&3402&4698&730&1392&1303&353&5812&3019&719&4971&4692&5683&2574&1988&6480&7849&3041&3623&2081&148&4479&2415&1205&4823&2823&1281&1290&1697&2665&6074&1207&3153&8246&3645&688&1194&7623&7421&6657&6572&4330&420&5631&5246&3431&3022&1540&6836&2771&7528&1249&785&4639&7543&553&2528&7354&529&889&6606&1817&6490&3366&1427&1992&4322&1201&10&6954&4151&4745&983&8218&3434&2057&6714&1247&6531&2217&2714&3927&3258&195&6231&2539&1067&2667&0&3288&1729&1659&7378&4183&2537&4744&2590&6251&1628&112&2149&337&3139&5745&175&3156&6893&169&3936&159&6101&2302&2902&4894&404&2826&139&1117&1886&1157&2173&1152&1771&3121&1946&1282&2936&2158&1753&2654&446&2487&1547&27&2437&2722&1441&3579&4624&6969&2781&2336&1311&3867&2190&2510&1231&3419
378.8191912174225,306,4748&2408&7578&3673&3104&80&3349&3071&4956&6321&556&924&173&1538&369&755&307&3851&7503&200&152&7562&1420&3859&247&1713&694&2429&488&115&2656&178&4228&2638&6448&1143&3356&3536&6494&5680&5174&4161&43&544&6061&4216&854&2641&4986&1219&588&2552&341&4630&1970&5885&1942&3636&2893&3126&1647&171&3857&5341&6331&5355&4194&558&6446&3120&5860&2824&3559&2881&3221&6365&3865&1981&1935&350&1945&3214&1273&294&1116&1246&1828&89&4285&2612&417&284&7886&7154&1458&1990&1363&434&3080&2725&191&7279&1384&3533&1014&5227&1527&1024&241&1989&1330&4805&4740&1884&7765&1437&6221&5501&687&2789&3112&2222&3906&1618&5126&5326&4282&3581&5780&2558&2534&5077&7982&292&907&1537&5105&1266&1414&569&111&5704&1513&4214&1581&3417&1276&5430&1864&5510&2577&806&6514&909&2625&824&4698&3701&596&532&730&3275&1303&731&1968&353&5812&3019&3436&4971&5593&2002&5683&3261&4692&2574&1627&1988&2081&148&2598&4479&1205&4823&1281&3740&1290&1697&2665&6074&1207&3645&5872&688&1194&327&7421&6657&2601&420&5631&636&4477&5246&1111&1777&3022&5344&6836&136&7377&2771&785&553&7543&7354&529&889&4496&6606&6490&3366&1427&4293&1992&4322&4059&4151&679&3057&1176&4745&983&274&5561&3434&2057&5157&1247&6531&1098&3927&3258&5409&195&5565&6231&6964&5764&2667&5610&0&3288&1729&7378&7262&4183&204&2537&4744&8330&112&244&4850&337&11&2149&175&6893&169&1974&159&6101&2302&404&2826&139&1886&7818&1157&2173&1218&4103&3121&1946&1282&5483&2936&2158&1753&2654&446&2487&1547&3159&27&2437&1441&3579&5100&2781&1311&2190&499&1231&3419
379.5674798488617,304,3648&2408&7578&809&830&1003&2499&80&3349&2343&3071&1538&173&369&1195&7503&1154&942&247&694&5877&2583&115&7418&2686&4228&2638&6448&3356&6163&3536&6494&5174&4161&6061&850&4216&854&2641&588&6844&4027&2552&341&4630&5885&1942&2115&2188&3636&5685&2893&1647&3857&2423&215&4465&4194&1641&558&6446&3120&2824&3559&3221&6365&1981&1716&4902&350&3214&1273&7428&294&1116&1246&1828&89&2612&417&284&1458&1990&2211&3080&191&7279&1384&3533&2986&1527&241&1989&3966&6262&1330&5695&4690&1732&2365&5114&4740&1884&2024&7765&88&1437&5825&5501&887&2789&687&3112&2222&3906&1618&725&5126&5326&3581&798&5780&2558&1537&292&5105&1266&184&1016&198&840&1414&569&6144&111&5704&1583&1513&1581&7203&1119&3417&5430&1864&5510&2577&806&2739&909&824&6686&4092&3402&3650&3692&4698&532&730&1392&6693&353&5812&3019&2454&719&54&4971&5683&1627&2782&7849&3041&3623&6681&2081&148&2598&4479&2415&1205&4823&2823&1281&3740&1290&1697&2665&6074&1207&3668&3645&5872&688&356&7623&327&7421&77&7757&420&5631&3022&1540&6836&785&4639&2528&529&6606&1268&6490&1121&4266&1427&1992&4322&6954&4151&679&4039&4745&983&5561&8218&3434&6660&3377&5157&1247&6531&6072&3927&3258&5409&195&6231&2466&1359&5764&2667&6861&5610&0&3288&1729&7378&4183&2537&4744&2590&1628&4055&112&1372&244&2149&337&3139&248&175&6893&169&3936&1974&159&512&2302&2902&4894&2826&139&2649&5936&1157&3121&1946&1282&5483&2936&1753&2158&2654&2071&446&7020&2487&1547&1591&3838&3868&27&2722&1441&3579&565&2781&2336&1311&2190&5915&368&499&1231&3419
373.2103462219238,308,4748&6474&2408&7578&876&3673&2916&221&3349&2343&3071&2713&6321&4921&2085&6141&173&1538&4949&369&1074&3851&7503&6259&200&1154&1802&426&6&694&2755&5396&488&7270&2686&4228&2638&3356&6163&3536&6494&5680&5522&5174&4161&6061&850&4216&854&2641&4986&964&2485&2452&2552&341&4630&1970&5885&1942&2115&3636&5685&2893&6468&1647&5299&5341&6331&988&5355&4194&3387&558&3120&3559&3421&2824&6365&1748&1935&350&6305&2380&3214&1273&1116&1246&417&284&7154&4887&1990&3080&191&1431&7279&1384&5227&1527&2986&1989&3475&3966&6262&1330&4805&2268&1732&7010&4740&5302&1146&88&1437&5501&687&2789&3112&5413&3906&1618&725&5126&638&3581&5129&2558&1537&292&5105&1266&4901&1414&569&111&5704&1085&1513&1581&3417&5430&1864&5510&2577&806&909&824&4698&174&4070&2171&532&2204&730&3275&1392&1451&353&5812&3019&7996&719&54&4971&2002&5683&4692&2574&1627&2751&3041&3623&6681&2081&148&4479&2415&1205&4823&1604&6088&157&301&1290&1697&2665&6074&7240&1207&6233&3012&5872&688&1194&7623&327&6108&7421&4330&7757&420&5631&5017&4477&1177&5246&8134&1777&3022&1540&2771&785&553&7543&7354&529&889&6606&1268&2278&6490&1427&4293&1992&3680&4322&6954&4151&679&4745&983&271&5561&3434&2057&6714&5157&1247&8286&1857&6531&3077&1251&2217&3927&3258&833&195&6231&2539&5764&2667&6861&7607&0&3288&1729&1659&7378&7262&4744&2590&112&244&2149&337&3139&1403&175&6893&169&1974&159&6101&2940&2302&4894&2826&139&4471&2649&68&5178&1157&5032&1946&1282&2936&2158&2511&1753&2654&2487&767&7243&3868&27&3579&2781&2336&1311&2190&2510&5915&499&1231&3419
375.4277219772339,293,982&6862&6265&3220&2408&7578&3104&3349&3071&1538&173&903&4949&369&5590&7503&4014&3006&986&426&247&694&4132&488&115&2686&4228&6448&3356&6163&3536&5174&1361&4161&4835&1675&43&6061&850&4216&854&1135&2641&4986&588&1219&408&2485&2552&341&4630&5885&2115&3636&5685&2893&6907&1807&3126&1647&3976&3857&2640&6331&988&215&5355&558&6446&800&3559&2824&4283&1981&4352&1935&350&2301&1273&1116&1246&4623&2612&417&7886&7154&1458&1990&1701&394&2725&8064&7279&1384&2957&3533&5227&1989&2921&3475&6262&1330&4805&4690&2365&870&4544&4740&88&7765&1437&6748&2789&3112&2147&3906&1618&462&725&5126&3902&5326&878&430&3581&2558&2534&5077&7982&292&1537&5105&2699&198&4901&1414&569&111&5704&2672&1513&1581&4342&3417&5430&1864&5510&2577&2739&909&824&4092&1740&2171&532&730&1392&6693&353&54&3019&4971&2002&5683&1627&2184&7125&3815&7849&3041&3623&5111&2081&148&4479&2415&1205&4823&1604&157&3114&1697&2665&6074&4057&7240&1207&2644&5872&356&7623&7421&2886&77&6657&420&5631&5246&1111&3022&1540&2813&2587&219&136&2771&785&553&4639&529&889&4496&1480&6490&199&1427&4293&1992&4151&3138&983&5561&551&3434&8307&8286&6531&1906&1098&2217&2714&3927&5409&195&6231&6964&5764&2667&5610&3288&1729&956&684&7378&4183&4744&8330&112&2149&337&248&175&6893&169&5482&3936&1974&159&2902&4894&404&2826&139&2649&5178&1157&2173&4951&3121&1946&1282&5483&2936&2158&1753&2654&446&7020&2487&1547&709&3868&27&2437&3579&2781&2336&1311&2190&5915&499&1231&3419
