tdg_iter_descent_v3[10000, 1]
time,|TSS|,sol
210.95630192756653,241,521&146&3771&422&1989&191&448&247&2199&1237&1562&537&4689&4369&125&2942&1917&1108&3934&3098&325&1847&3396&1792&2086&169&5645&180&136&5096&1343&75&1692&64&5788&1098&2020&1398&4973&3033&289&1453&3571&867&1920&2114&1698&307&2134&2828&1318&1735&2014&66&248&1365&4362&4293&2654&2798&1943&5063&1685&62&693&718&310&736&1305&659&979&2638&1626&3813&5129&1981&1669&2761&726&3066&2102&2345&4137&1657&2231&3296&1434&2384&1544&2451&1041&1556&3613&1561&1834&151&1137&2049&4566&3823&1674&3615&1198&2898&131&4160&1636&896&236&4004&1478&1181&55&1644&5504&1877&3815&2017&5537&3235&1466&2024&4282&3310&1250&192&548&3981&769&804&5154&2376&226&667&1403&3285&2523&1019&4781&1317&4124&4769&2835&886&955&2639&2039&4295&173&427&193&1369&937&2375&1753&386&439&478&3930&3462&1666&122&1930&1856&44&108&335&1200&1476&1396&2314&1075&1025&1647&2653&1749&4330&1168&4319&1742&3171&1794&1765&1459&3364&3405&49&1163&1400&4324&636&390&5406&4107&1385&3312&4740&4041&4204&1579&767&399&2498&1338&3176&1424&1659&2890&1445&475&3599&109&2596&4880&428&1002&2948&1992&1814&576&1620&20&126&786&370&1785&3866&2852&3475&3616&3295&33&2939&2007&1229&3232&1703&175&4334&1497&111
211.11683201789856,217,4180&146&3771&422&2228&385&2199&1237&1969&1562&537&3966&3469&4689&4369&125&2942&4472&2646&1108&411&496&1751&1847&1792&3833&2193&5645&180&1343&75&1692&64&1398&1415&3117&926&264&3571&963&2114&1234&307&2134&2828&1735&1301&66&998&1534&2654&2798&3137&98&6180&1557&1685&4890&1382&693&4617&2821&310&736&979&1626&1815&3813&4103&2275&1669&801&1462&2761&4539&2237&726&3066&2345&2205&554&1657&873&3296&2384&3846&2451&2362&3613&1834&151&2049&1674&3615&4232&1273&1636&896&1478&4263&1181&55&1644&5504&3564&1118&1877&129&2017&5537&2593&3016&3310&548&192&3981&769&2500&804&5154&5321&105&667&1403&3202&2523&4781&1317&165&4769&2871&886&955&988&2039&1369&1753&478&3462&2870&326&5113&1666&1930&1973&1856&44&108&1200&2831&2314&1075&1025&1389&679&2388&1749&4741&3542&4344&1742&2244&2961&1459&3405&4324&39&2360&3700&636&4353&390&5406&1385&138&425&4740&4041&1579&2055&2498&1659&1445&2596&4880&961&428&1002&516&2948&1814&576&1620&579&43&3344&4443&3926&786&370&1411&412&2299&3475&859&1540&3616&3962&1703&175&4334&1497&4402&823&3041&697&111
209.80974316596985,252,1397&3200&3771&422&146&1989&191&4093&247&1237&695&3259&5754&1562&537&1946&2338&5220&4689&4369&125&2942&3934&3179&325&1751&1847&2086&3833&169&5645&180&5096&75&1692&64&5788&2635&1098&1398&3033&289&1040&3095&963&2114&1698&307&1001&2134&2828&2770&1735&1301&1026&66&4183&4362&1365&1534&2654&2798&1685&693&4617&2821&4434&3767&310&736&4721&979&2638&1626&1815&3813&753&2275&1669&1462&2761&4539&726&3066&2345&873&1657&703&2231&652&3846&1544&2362&1556&3613&1834&151&2575&2049&1674&3615&3943&1198&2898&81&236&1636&922&896&1478&424&1181&55&1644&5504&4739&1877&3933&5537&2017&1466&3016&929&3310&4285&1404&2690&416&548&334&769&804&5154&2080&196&667&2523&4781&1317&3355&4769&2871&886&955&958&2039&1307&193&1369&908&2375&1753&439&478&2875&279&3930&1930&1973&1856&5404&44&108&1200&1289&1882&2314&1025&1389&4196&1075&679&2653&101&1749&3363&4741&1168&2094&4319&1742&2244&4754&3102&1765&1459&243&3364&1135&3405&1400&4324&559&2360&636&1494&1974&5406&390&1385&138&3312&4204&1579&399&6046&2498&719&3676&2890&1445&353&475&3599&109&961&4788&428&1002&516&2948&1992&1814&6124&576&1620&6039&6071&5653&410&20&43&3810&3926&418&786&370&1785&3475&859&3616&4686&33&303&2007&1229&1743&1703&1497&3886&111&4016
213.69955825805664,240,1648&4180&146&3771&3129&3670&247&2199&2088&1969&537&1867&5220&4369&3514&125&2460&411&1890&3934&102&325&967&2225&1792&2086&3833&169&1547&5645&180&136&5096&1343&1692&64&5788&1098&1656&1398&3033&289&1920&948&2114&1234&2828&1318&1735&3468&2014&248&1922&4362&2544&2454&2798&647&5552&1685&1610&693&4617&2821&852&4434&310&736&1305&979&2868&2638&1626&1815&2275&1669&4539&726&2102&2345&873&1657&2231&3296&2384&3846&1544&2362&1556&3613&1834&151&4768&1137&1972&2049&147&2279&1674&22&8&1198&2898&1193&4109&896&1181&55&1644&5504&1118&1877&2017&5537&4847&1466&4235&929&3310&4285&1141&485&2690&416&548&192&3981&769&804&1030&667&1403&2523&4781&1317&4769&253&886&955&1984&958&1307&193&1753&3930&4083&326&3462&2870&1666&1331&1973&3178&1856&44&108&6062&1200&1476&2440&825&1289&1068&2862&2314&1389&999&2653&1749&3323&415&4344&4319&1742&4935&1971&3247&1794&1459&3364&2666&3405&49&1163&1400&636&1974&390&1850&1385&138&3312&1579&4432&2498&719&3220&1659&5775&3599&2596&4880&961&428&2093&516&2948&1992&1814&6071&576&1620&6039&20&67&4343&5078&4639&3926&418&786&6152&370&2351&412&1785&2852&3475&859&4686&303&700&356&1229&1703&2392&175&4334&582&111
213.39025235176086,224,146&3771&1989&3670&2199&695&1144&2309&1969&1562&537&1946&5220&4689&4369&125&2942&1917&4459&1108&2336&411&1890&3934&209&1520&1847&2145&2086&169&180&136&1343&75&1692&64&5788&1098&1398&2358&3033&264&4587&963&948&1698&5332&1234&2134&1318&1533&66&4362&998&1534&1872&3524&1685&1610&693&4617&4434&310&736&979&2638&1626&3813&2275&1981&1669&1462&2761&4539&726&801&3997&3066&2102&1286&554&873&1657&3296&2384&3846&2451&3613&1834&686&22&3615&1198&2898&131&2332&1273&236&896&1478&4004&55&1218&1644&5504&1877&3815&2017&5537&129&2593&929&3310&4285&1275&5270&3981&769&804&127&5154&1030&667&2523&4781&1317&4769&2293&886&955&3337&606&31&1341&1369&1753&2375&439&478&4684&3930&3462&326&1666&1891&1573&1973&3178&44&108&1200&1476&2201&1675&5168&1396&1075&1025&1389&1882&1805&2653&560&3967&1749&490&415&1742&3171&378&3558&2612&351&3364&3405&1163&636&1287&390&4628&138&4740&767&399&2498&1659&1366&1445&109&3599&4533&961&428&1002&516&2948&1129&5110&576&1620&6039&1413&20&43&3926&418&786&370&1393&17&3566&3913&3475&3616&303&3962&2007&572&1229&1703&2719&4334&1497&1827
211.50536441802979,243,521&146&3771&3115&422&191&4245&247&2199&1237&4635&695&5754&1969&1562&1946&1281&537&5220&2723&3466&4689&4369&125&2942&1192&1108&1890&3934&1046&325&1847&1792&3833&169&5645&180&5096&1343&3305&1692&64&5788&1537&1098&1398&4973&289&3095&963&2114&307&2134&2828&1318&1735&1026&1301&248&4362&2654&2798&3900&2056&62&693&4617&2821&4434&310&736&2638&1626&2897&3813&2275&1669&1462&2761&5882&726&3066&2102&345&2345&873&1657&2231&3296&2384&3846&4815&2322&2451&2362&1556&1834&151&2049&1674&3615&1198&2898&131&4109&236&1636&896&1748&4004&1181&1218&1644&5504&176&1877&2017&5537&1466&4944&929&3310&1141&2053&4423&548&804&5154&2080&196&667&1403&2523&1317&4769&1649&2871&886&955&2039&2391&4914&1307&5073&1369&1753&439&3716&3930&3462&326&27&1930&1973&1856&1361&44&108&335&1200&3635&1476&2201&5168&1389&1025&679&2653&1749&3363&4741&490&1168&4344&717&1742&4319&1971&3171&63&3102&4754&1765&1459&1896&3364&351&1212&3405&1163&1400&2360&636&2709&868&1974&5406&390&4107&138&3312&1388&4740&1579&1424&399&1659&353&3599&961&4880&113&428&1002&516&2948&1992&4940&1814&576&5653&863&2888&3926&418&786&370&1785&3475&3616&4686&303&2007&1229&4400&1703&175&4334&1497&3886&111&4230&1862
215.90068936347961,248,521&1397&146&3771&3115&422&191&448&247&2199&1237&1969&1522&537&1946&1867&5220&4689&1562&4369&125&2942&4459&1108&411&3934&3179&1380&325&1751&1847&1792&2050&2086&3833&169&180&1343&64&5788&1098&1787&1398&289&3571&1654&3095&963&2114&307&2134&2828&1735&1026&1301&66&248&1922&4362&4293&1534&2654&2798&1685&62&1610&4617&2821&693&4434&310&736&2638&1626&732&1815&3813&2275&1669&801&1462&1143&2761&726&3066&2102&2345&554&873&1657&3046&3296&2362&1556&3613&151&686&2597&2049&1674&1198&2898&938&4109&2332&131&236&1636&896&1478&4004&1181&55&1644&5504&1877&3933&2017&5537&3016&1466&4235&929&3310&4285&1275&4423&192&3981&804&5654&667&1403&2523&4781&1317&4769&2424&143&886&955&2039&2391&1369&1753&439&392&279&3930&2115&326&1666&1947&1856&1361&668&44&108&1200&1476&3304&1882&2314&1075&1025&1389&3081&2377&679&1805&2653&1245&1749&3363&4741&1168&4344&1742&2244&3171&1765&1459&3364&654&3405&49&1163&1400&4324&607&559&2360&949&1494&868&5406&1284&1385&138&4041&1579&6046&399&1424&2498&1659&1445&475&3599&109&2596&4880&961&428&1002&516&1992&6071&4399&576&1620&6039&579&43&3926&786&370&1785&4279&3616&2733&303&33&700&1994&2007&1229&2524&1743&2392&175&4334&1497&2248&3160&3886&1827&111
210.09486961364746,214,3200&3771&146&367&5754&1969&1356&2723&5220&4689&125&2942&249&1108&496&411&1890&2281&1520&325&1751&1847&2086&3833&169&5645&180&1343&75&1692&64&5788&1098&1398&1040&1161&4557&4587&3095&307&2134&2828&1735&1026&66&4207&4532&2654&2798&1610&693&4617&2821&310&736&979&2638&1626&1772&1815&3813&3273&3519&740&3865&1669&1412&1462&2237&4539&2761&3066&2345&873&1657&1712&3296&652&2384&3846&4825&1544&2362&355&1041&2092&1834&151&2049&22&3615&1198&236&896&4004&1181&55&1644&5504&1877&3933&2017&5537&129&1466&2887&3310&4159&3191&2690&192&3981&769&804&196&667&1403&481&4781&1317&4769&369&886&955&1243&1699&2639&1307&193&1753&439&478&326&989&1666&122&1930&2710&1856&44&108&6062&335&1200&3831&1476&257&821&5545&2862&1389&1025&1882&5548&1749&739&490&3772&1742&3171&1459&3149&3405&2195&3163&636&868&390&5406&1217&1385&3312&4041&6046&2498&1659&719&1445&109&3599&2596&961&428&2093&1002&516&2948&1992&576&1620&410&4158&20&43&3926&418&786&370&1785&3866&421&2852&3616&4686&303&572&356&1229&1743&4400&175&4334&1497&823
212.60554695129395,223,146&3771&422&247&2199&1237&1969&1562&5220&4689&4369&2942&1108&91&3934&629&1751&1847&4732&1792&3822&906&2086&169&5147&2193&5645&180&136&1692&64&5788&1098&1398&289&1161&1005&4587&2114&307&4420&2134&2828&1318&1735&248&112&4293&1534&2654&2798&1685&32&1610&693&4617&310&736&659&2638&5285&1626&732&2047&1143&1462&2761&2237&726&3066&3056&2345&873&1657&2384&1544&2451&3613&1834&151&2049&3823&1674&3615&8&1198&2898&131&4109&896&1441&4004&1181&1218&1644&5504&1877&2017&5537&3398&1466&2024&929&3310&4285&4282&1564&2690&192&548&3981&769&804&1402&5154&2376&667&1403&2523&2001&4781&1317&2871&4&886&955&1307&1582&5073&1753&2375&1209&279&27&3462&1666&1930&2826&3178&1856&44&108&1200&821&2201&777&2314&1075&1025&1389&4081&2653&1749&4741&3323&1168&4319&1742&2244&2961&378&1794&1426&1765&1459&3364&3149&1212&654&1163&3405&4324&2360&390&5406&1734&4107&138&3312&4740&3863&4041&1579&1424&399&2055&1659&1445&475&3599&1709&5432&428&5163&1002&516&2948&1992&1814&5653&576&1620&797&20&6039&3358&1228&3926&418&370&1411&412&1785&3475&859&3616&484&1229&175&4334&1497&3886&111
