tdg_iter_descent[10000, 2]
time,|TSS|,sol
210.6644196510315,228,1318&3930&3296&2017&3934&3733&1742&1765&2821&4369&3966&1462&1547&3716&1834&804&1441&1815&370&4973&1792&1735&1198&111&2897&2314&3033&4093&3599&3310&3991&6039&1385&2942&169&636&736&896&1657&4617&1317&1685&2322&108&1674&2217&3865&3066&247&886&1389&399&537&1398&2654&1969&3613&1749&3813&5406&700&1075&180&1556&49&1365&4285&146&1497&1005&33&1992&1930&2049&1533&1981&1229&2523&102&4421&4781&335&4324&695&138&3771&1659&4434&3312&1237&1890&2638&4295&1200&1369&989&3797&3981&2360&1289&3405&236&2798&3364&1703&715&3833&4081&516&2114&310&1002&1098&1168&289&175&1004&769&4263&418&5510&2948&979&693&1644&2384&3171&5154&125&961&2086&62&873&66&193&576&2761&868&1856&1459&4815&948&1181&4319&196&659&1089&2275&1562&4334&3846&4741&1698&1301&1108&786&955&390&3462&999&31&2399&4686&475&797&1382&5167&4769&3363&2898&4041&3886&5788&303&2007&2345&5537&718&428&1610&4004&2852&1030&3926&1041&1753&5220&6071&1234&2221&334&3102&667&422&1579&2148&2052&1361&1620&5285&4344&647&1534&64&2498&724&2362&248&1626&1025&4628&963&4689&1847&2134&1669&938&1466&5504&1404&478&131&726&2024&3615&3475&906&1026
211.8822922706604,236,3616&1318&3930&1785&3296&3934&2017&1163&1742&1765&1354&2821&1692&4369&3259&1462&1547&3716&2375&804&1815&930&370&2828&1792&1198&111&1209&2314&3310&6039&279&2942&169&636&736&896&1657&4617&3178&1317&1685&4159&108&1118&1674&2712&3066&247&886&4539&3285&1389&399&537&2871&1398&2654&1969&3613&1749&3813&4293&298&5406&1075&180&1556&1520&4285&1758&146&1497&1701&3913&33&2721&1675&1992&2646&2049&415&3781&2862&43&5096&5754&852&1229&3179&2523&2193&4781&4324&3771&44&138&4230&1659&929&2205&4434&3312&1478&2199&2638&1200&1369&2360&3200&1862&3405&1866&236&2798&3364&2653&1703&3833&516&2114&310&4206&2892&1098&1438&1168&289&5653&175&5545&769&418&55&979&693&1644&2384&5154&125&1814&961&2086&62&1403&129&66&193&576&2761&1856&1459&2949&1181&4319&196&1946&2596&264&4204&1666&5645&2275&1400&1562&4334&3846&1301&1108&786&955&390&20&4686&226&475&3232&4769&3363&2898&1709&4041&3886&5788&303&2007&2345&5537&3305&1877&251&428&1610&703&4004&2852&4792&356&1030&3926&1753&4459&5220&2231&4587&422&667&1579&1620&1307&4344&64&2498&1994&2362&679&1445&1626&248&1476&1025&7&307&4689&2102&1847&5504&1669&2244&478&131&3468&726&3615&3475&1026
218.6628007888794,208,1318&3296&2017&3934&4619&1742&4369&1692&3259&1462&1547&3716&804&1815&4191&4973&2828&1735&1198&111&1209&2314&3310&1385&2942&169&636&736&896&1657&1370&326&4617&4362&1685&3398&4159&108&151&1118&480&2217&3066&886&4539&4643&247&2195&3929&2871&2654&1969&3613&1749&3813&1780&700&964&1075&180&1556&49&3796&2826&5267&3849&1758&146&1497&33&430&257&1836&2646&1930&2049&2862&5754&1229&2575&1947&949&3771&138&3831&1984&1659&929&1117&4434&3312&1478&1297&2199&389&1200&2907&4180&3981&1289&3715&967&2798&3364&2653&1703&3309&516&310&3466&606&769&3539&418&55&2948&693&1644&2384&125&4343&1814&129&3956&3323&1403&873&576&2356&2761&1787&1856&1459&1181&196&659&2596&1027&4073&2358&5645&1281&1562&3823&4334&3962&1541&1108&955&786&390&3462&999&416&2823&4686&1382&4769&2279&4041&3056&5788&303&2345&5537&1877&2001&428&1610&1040&325&4004&2852&1015&356&5220&422&6139&667&1579&2391&1361&1307&1534&64&1305&3163&4740&1218&2362&679&1445&1626&1025&4628&4242&4689&1847&5504&1669&2244&478&439&131&726&3615&3475&5306
223.73538732528687,238,3616&3930&962&3296&3934&2017&1163&2336&3733&1742&1765&1354&2821&1692&4369&1462&1834&804&2904&1815&370&2828&484&1735&1198&111&2314&3310&6039&279&2710&1385&2942&169&3358&636&736&896&1657&3866&326&3014&346&4362&3178&1685&1317&1654&3900&108&1674&881&3066&886&3285&1389&399&1398&2654&1969&1749&3813&4293&5406&1075&180&3849&1758&165&146&1497&2690&33&1992&1930&2049&43&5096&1885&852&1229&192&2523&1143&4781&1947&3771&44&4667&1659&929&4434&3312&3235&1478&1237&2199&1973&1200&1369&3797&2360&382&3405&5529&3715&236&2798&3364&2653&75&1703&3833&516&2114&310&1002&1098&249&289&5147&175&769&3539&2451&418&148&55&2948&979&2248&693&1644&2384&958&125&4875&1814&961&62&2617&1403&873&66&193&576&1090&2761&868&1856&1459&948&1181&2596&4109&1999&4033&5645&2275&1400&3823&1562&244&4741&112&1108&786&1301&390&955&3462&20&4686&2347&3232&5063&3120&191&4769&2898&3363&4041&5788&2345&2080&5537&78&1877&428&4004&2852&356&3926&473&1041&4107&4459&3976&5220&2599&1415&334&422&667&1579&1361&1620&5651&5285&1307&4344&2723&1534&64&1305&2362&1445&1626&248&867&1476&1025&307&4689&2102&1847&1466&1669&5504&2244&1404&439&131&726&2024&3615&3475&1026
212.5228681564331,245,3616&98&1001&1785&962&3930&3934&1742&1765&1290&4369&3270&1462&2666&1834&804&1815&370&2828&3558&1792&1735&111&3599&3310&2942&531&169&636&919&736&896&1657&194&3220&3866&326&4617&4362&1317&1685&1943&1589&3095&4388&3900&136&108&1674&4574&3066&1924&1389&3465&399&537&1398&1192&2654&1749&3813&341&1969&3613&5406&1075&180&1556&49&1758&146&1497&4639&4176&1992&1836&1068&1930&2049&80&2093&5096&2193&1981&1229&2523&4781&2039&697&3771&1117&3831&1659&929&1297&3312&4434&2293&1237&2199&2638&1200&2907&1369&989&3981&2360&1289&4502&1868&3405&967&2829&5529&2798&2653&1703&1743&3833&516&2114&310&1002&5653&175&5196&5545&418&160&55&2948&979&767&693&1644&5154&3171&958&125&1814&961&2997&3016&1403&873&66&193&576&490&2066&284&2961&2761&1787&1856&3571&2596&686&5432&4746&4204&410&5645&1400&1562&3846&4741&1698&3933&1301&955&786&3193&390&3462&31&475&3232&1424&4769&3363&2898&424&4041&5788&303&2345&177&922&5537&1877&428&1610&2288&1040&4004&407&325&2852&1431&1734&3926&554&3791&1753&4459&5220&422&667&1579&2391&1361&1620&1307&4880&1534&64&1305&2498&4740&1699&1445&1626&1025&4628&2332&351&4689&2102&1847&2134&1669&1466&5504&2244&3160&1275&439&478&131&726&3615&2001&654&1026
211.8318064212799,222,3616&1318&3930&3934&2017&1163&1742&1290&2821&1692&4369&2808&2890&1834&804&1815&370&2828&1735&1198&111&2314&2014&3310&5029&4891&6039&2942&169&3358&636&736&896&1657&4617&4362&1317&1685&108&2115&1674&886&4539&2888&537&2871&1398&1969&2226&1749&1582&3613&700&4293&5406&180&1556&1075&1945&4285&0&165&146&1497&2690&2392&1992&1836&3396&2049&43&5754&3179&1229&2523&1143&4781&1429&509&2039&949&4324&3771&44&138&209&1659&929&1352&4434&3312&1478&2199&2638&1200&1369&3981&3405&236&2798&3364&2653&75&1703&3833&3309&516&2114&310&1549&1168&175&606&769&2451&2003&1081&418&55&2948&693&2388&1644&2384&5154&125&1814&961&2086&62&1403&873&66&576&129&760&2761&1856&1459&1212&1181&3571&196&2596&1888&4109&1260&1666&5645&2275&1562&3225&4334&3846&4741&1698&2424&1301&1108&955&1396&390&3462&999&475&582&3463&878&4769&191&3363&2898&4041&5788&303&2345&1433&177&5537&1877&2728&428&1610&2852&4792&3926&554&1753&5220&101&2038&176&149&422&667&4551&1620&647&1534&64&1305&2498&2362&571&1445&1626&248&3448&1025&4628&963&4689&1847&1466&1669&5504&439&478&131&726&3615&3475
212.1590416431427,228,3616&962&1785&3934&2017&1163&1742&1765&1290&2821&1692&846&1462&2808&3716&1834&804&370&2828&484&1792&1735&1198&111&1343&3033&2014&3599&3310&279&17&2942&169&3358&636&736&896&1657&3866&4617&1723&3027&4362&1317&1685&173&136&108&151&4940&3066&247&886&1389&399&537&5007&1398&2871&39&2654&3813&1749&3613&5406&1075&180&2201&1556&4211&1923&4285&146&1497&2690&4176&1748&2392&1992&2646&2237&1930&2049&852&3179&1229&2523&1143&335&2039&1659&2938&3312&1237&2199&2638&1973&823&1200&579&1369&989&1704&2360&1289&378&3405&2798&3364&2653&75&1703&715&3833&4721&4002&3309&4400&3244&310&516&2114&1002&1098&1805&175&3635&1004&769&2451&418&2948&979&693&2248&1644&2384&5154&1814&961&2086&62&1403&873&66&2050&193&576&759&490&868&1856&2544&1459&1181&4319&196&659&2596&211&1864&1666&5645&1400&1562&4334&4741&5291&143&955&786&390&629&3462&20&4686&5063&4769&2898&4041&5788&2345&5537&1877&2001&428&1596&4004&2852&3926&1041&1753&4833&5220&6071&4694&667&1579&4551&1361&1620&4890&1307&1534&1218&64&2498&1994&679&1445&1626&248&1025&2332&307&351&2102&1847&1466&1669&5504&2244&439&478&131&726&3615&3475
221.560453414917,251,3616&98&1318&1785&3296&3934&2017&1742&1765&2821&1692&3966&4369&352&3259&2890&3716&1834&804&1815&370&2828&1792&1735&111&2314&3033&4093&3599&3310&6039&279&3038&2032&1385&169&3358&636&736&896&1657&4617&1723&346&173&4362&1685&3178&1317&3900&108&2115&1674&3066&247&886&4539&1389&399&537&1398&2654&341&1749&1969&3613&4293&1075&298&5183&180&1556&49&165&146&2690&33&1675&1992&1048&116&2049&2906&2862&5096&5754&4935&1229&2523&4781&3728&1947&4324&3771&44&138&1028&1659&929&1046&1165&3312&4434&1478&2293&2199&1237&1973&2638&2907&5187&1369&989&3405&236&2798&3364&2653&75&1703&3833&2114&310&1002&1168&289&5653&175&418&55&979&693&1644&2384&5154&125&1814&961&2086&3016&62&129&66&981&873&193&576&1403&759&5&2761&1787&1856&1459&4815&948&1181&4319&3571&196&2596&1666&5645&1794&1562&1827&2055&4334&3846&3933&1301&955&786&390&1137&3462&31&20&4799&475&582&126&3463&4769&2898&4041&5788&2007&2345&5537&2094&1877&428&1610&1040&325&4004&2852&3926&4107&1753&5220&21&1415&2038&3092&422&667&1579&4551&2391&1361&1620&3115&5285&1307&4355&1534&64&2498&4740&1994&1699&2362&679&521&1989&1626&1445&248&2639&3448&963&1476&4689&1025&307&2102&2134&1669&1466&5504&2244&439&478&2868&726&3615&3475&654&1026
221.61315202713013,209,1318&3822&1785&3930&2017&1163&1742&1765&1247&2821&4369&1462&267&1834&1402&804&2904&1815&370&2828&1636&1792&1735&1198&111&2314&3033&2014&3310&6039&279&4810&1385&2942&169&5227&636&736&896&1026&1657&3866&4617&4362&1317&1685&1943&136&108&151&2606&1674&2712&3066&247&886&4539&4&1389&537&1398&2654&1749&3813&1969&3613&180&1556&49&1365&4285&146&2158&1675&1992&2695&43&5096&1229&2523&4781&2903&1429&4324&3771&1659&929&4434&3312&1237&2199&2638&1973&1200&1369&3981&2798&3364&2653&75&1217&1703&3833&516&2114&310&4206&1002&1649&1168&175&769&448&418&2927&3815&1644&2384&5154&125&1814&2617&961&129&1403&873&66&193&576&759&655&2224&2761&868&1856&1459&1181&196&1946&2596&2607&410&1666&5645&2275&1400&4334&3933&955&786&1230&390&20&226&3232&4769&3363&2898&424&4041&5788&27&2007&2345&5537&1877&253&2288&428&1610&4004&2852&1030&3926&1904&5220&2053&667&1579&1361&1620&3115&5285&1307&1534&64&2498&1699&248&1626&1025&4628&2639&387&4689&3190&3566&1847&5504&1669&2244&439&478&131&726&5177&3615&3475&5343
