tdg_iter_descent[10000, 5]
time,|TSS|,sol
394.7866864204407,415,3645&2173&1989&3080&1458&3071&5914&3417&4745&1116&5114&7197&43&88&215&903&4105&139&112&2519&2823&983&291&5915&5399&5409&2149&1498&5685&3356&1935&2452&159&337&5062&6531&2230&5767&1537&7279&2880&6964&3057&2753&4471&5885&2085&352&3761&6101&6344&2278&1728&3713&4639&2190&184&3655&6163&2826&1641&580&1311&1884&1304&7503&2343&1003&3740&3625&6844&1513&2097&1942&5355&1085&2057&3398&4698&1194&5371&4630&4949&5268&1266&5227&1895&2667&5260&157&1437&3019&4375&7421&5126&655&854&5623&639&2302&1024&967&307&2375&1330&3581&54&39&1540&6739&2725&292&3723&1143&5056&6766&499&1659&115&4194&4154&6862&2222&1603&4151&3623&5249&3851&3771&3421&3969&1729&2986&4369&5246&6574&1246&6223&3906&411&951&169&1230&824&6074&1303&3022&1538&420&2789&6321&2781&2893&2539&1432&887&1157&4228&5340&1713&2782&178&3579&3636&7262&2217&5610&2771&3596&488&822&1314&5780&2881&4056&1618&3741&2215&6836&679&790&3121&4635&1647&2485&2380&5974&2936&3434&2665&588&44&2415&2590&915&2623&111&369&2315&1547&1111&1791&1992&3006&3732&2552&6471&2235&27&1920&4313&687&72&1205&1988&634&4294&5825&2861&271&2429&1231&247&1527&1517&6221&1889&3658&148&4352&2722&6954&1697&1219&5111&7765&5877&1864&2487&7125&4887&80&2686&426&384&6468&5501&1014&6494&7020&1890&730&3288&1016&3519&1886&4844&4823&7854&6700&373&175&6061&889&7757&6861&7354&7578&1282&7378&401&4824&2321&3104&5704&1947&5671&4519&2158&660&2166&2408&2111&2649&545&4959&5631&4805&1384&4740&4293&221&3758&512&4798&4266&1628&876&3718&2574&1990&195&172&1414&5561&6889&6714&6262&7623&2558&2437&2642&5812&3608&3037&5147&3396&1981&5241&948&1426&2817&3419&2336&2829&567&4330&2625&3533&1674&4092&6448&5683&1241&806&2613&1552&234&1427&1183&3966&4251&28&3536&2510&2499&607&5105&1927&1247&7220&5859&1392&1154&417&191&3932&350&3668&1290&698&826&1404&22&3933&6473&34&188&7117&5816&988&566&204&6664&311&1549&4504&3128&1152&341&3112&3156&6962&51&379&553&672&5430&4690&7533&2171&2577&3139&1359&1974&1945&2900&89&173&558&4566&353&5872&2534&7543&1181&4972&4888&3441&1581&200&4894&956&1869&452
386.56674885749817,452,2173&1989&8286&4525&3080&1458&2654&3071&2092&6479&6863&3417&2466&4745&5114&5691&261&834&7197&43&88&4105&139&2338&112&1732&460&688&2823&983&6364&5077&2775&5399&5409&4896&2149&4413&1498&5685&3356&2081&1178&2452&159&6531&4940&1533&4532&1537&2880&5032&4471&5885&1119&352&1268&6101&694&7886&4850&6344&465&5745&880&3713&4639&2190&4986&3655&3613&2826&1641&580&1311&7503&1304&5680&3740&942&468&1985&1513&2097&1942&8309&5355&2057&4698&6365&816&1317&1194&4630&4949&1266&5227&351&7449&1715&4611&2667&5260&157&7057&4744&6657&1437&3019&4375&1896&7421&5478&655&1811&854&408&559&2302&1024&307&1330&3581&54&39&3387&1540&292&2725&6027&5056&11&499&6046&115&1659&4194&2222&3623&785&3771&5784&3969&1729&3859&1421&2986&5246&6574&1246&5565&3906&4111&411&951&169&1230&964&1480&5174&824&8534&1303&93&1431&3022&1260&420&1538&6321&2781&2893&116&1157&4228&529&1002&7818&6590&3402&4621&5530&5764&178&2912&2301&3579&7262&3636&2217&2771&390&3596&3605&822&488&2881&6941&1618&2146&8003&1207&2215&6836&790&3121&6078&1647&2485&2380&5974&8446&2638&3434&1672&2665&44&446&2415&2590&2623&111&369&2315&1547&532&1111&1992&3006&2552&2612&27&1946&1920&4479&687&72&2317&1205&1988&634&1792&4294&5825&2429&4070&8495&1231&247&1527&4216&6221&3658&148&4352&2722&4014&6954&4518&1697&6361&1219&5111&7765&5877&1864&7420&2605&3214&6231&2487&80&3116&2686&426&6468&5501&3744&6494&7020&2492&730&1890&3288&1016&1886&916&4844&1878&4823&6700&373&175&6061&4544&889&7941&404&7757&6861&7354&7578&3509&1282&198&7378&401&8114&3104&5704&2115&5671&434&2158&6331&2408&1251&2649&1740&5482&1384&4740&4293&840&4325&221&3980&7562&6556&6499&3758&512&4266&2574&4360&1990&7203&195&4971&4596&1414&5561&6889&7623&2558&3475&2642&765&3037&5147&1701&1981&4285&1281&2817&3242&3419&2336&165&2829&2002&4330&1674&1656&806&2184&507&234&1427&3966&2902&3857&4251&3256&28&1627&3536&5609&2510&850&2499&607&5105&1927&1247&5859&1392&1154&417&4961&191&3932&350&2041&3668&1290&4320&698&1089&1404&22&5816&5648&3138&988&3927&1753&204&4183&5699&3128&1152&3221&3112&3156&6962&379&553&672&7514&1348&3258&4690&7533&2577&557&3139&1359&0&1945&2900&3442&89&173&558&4322&4566&353&5872&2534&1617&1218&1581&3349&6073&200&4894&1660&956&1095&1869&452
405.86147141456604,438,3645&2173&1989&8286&3080&5247&1458&2654&3071&3692&3417&3993&5114&2559&1116&4745&6082&88&903&7658&112&688&2823&983&6364&1449&5915&5077&6446&5399&268&4896&2149&1498&3356&1935&159&337&6531&5057&7279&2880&5032&4471&1119&6606&3761&4400&6101&694&1748&6893&6344&465&3646&3713&5541&4639&3218&2190&4986&184&3655&6163&1311&5117&6039&1884&1304&7503&2343&5680&3740&6844&1513&2097&1942&5355&3398&4698&8605&6365&2675&816&1194&8436&8330&4630&1027&6490&4949&1266&2768&1895&4611&4268&2667&157&5260&2809&4744&1437&3019&4375&7421&5478&5126&655&408&854&8113&559&2302&1024&4362&1330&3581&54&39&1540&6739&2725&292&499&4194&3149&2222&987&3623&5249&785&3771&3421&3969&1729&4398&3859&2986&1246&5565&3906&169&244&8534&1303&3022&1538&420&2789&6321&2781&327&4670&2893&2539&1432&5726&1157&4228&529&7818&4338&2352&3402&4621&579&3579&3636&2217&5610&390&2771&3596&488&3889&2881&1618&2146&1207&5732&6836&790&3121&4635&1647&2485&2380&5974&8446&2936&3434&2665&588&446&44&2415&915&2623&111&369&2315&1547&6017&6453&1111&1992&3006&3732&3307&2552&6045&2612&27&1920&1946&7521&687&72&1205&2573&1988&1792&634&4294&4942&4937&2429&1231&1527&4216&148&2722&6954&1697&3592&3041&5111&7765&1864&7420&3214&6231&7537&2487&807&7125&4887&199&80&2686&426&6468&5501&3744&3120&961&6494&7777&7020&1890&730&3288&1016&1886&3245&4844&4823&6700&373&2537&175&6061&889&4901&6861&1223&1526&7578&1282&241&2762&198&7378&401&1730&837&2321&3104&2115&5704&6115&6331&2408&2111&7585&5631&4805&5482&1384&4740&4293&840&4325&221&7562&2921&512&1604&4798&4266&876&3718&1990&195&1321&4488&1414&5561&6889&6714&6262&3475&2558&3884&2437&5812&3037&1701&3396&4285&1281&948&6693&1426&2817&3242&354&3436&654&3419&2336&2829&5299&4330&1674&5683&1656&909&4951&806&3811&2613&3729&234&1427&1183&1222&3857&4251&8246&1627&3536&5086&5609&2510&2102&4442&5859&607&1927&1247&5105&7220&1392&5620&294&1154&3878&417&191&350&217&397&4132&3668&1290&4320&1404&826&2579&6524&34&988&6076&3927&204&5699&3128&1152&341&5929&3221&3112&3156&1298&553&870&672&2423&7514&1348&5430&7533&2577&557&3139&1359&1974&1945&2900&89&173&558&1444&3603&353&1441&4027&1617&7543&1181&143&4888&1581&200&4894&956&1869
389.63075375556946,399,2173&1989&4525&3080&3071&2940&6479&3417&4745&1116&261&215&903&7658&139&112&1614&2823&983&5077&5399&1312&464&2149&1498&3356&2124&1935&159&337&5062&6531&2824&2880&1693&4471&1187&1119&352&2085&3761&301&3713&2190&4986&3655&6163&2826&3351&1311&7503&1304&3740&2343&6844&136&1985&1513&2097&1942&3398&4698&8605&6365&285&1194&8330&6480&4630&5371&2189&4949&1266&5227&1895&749&4611&2667&5260&157&3081&2809&4982&6657&4744&1437&3019&7421&5478&5126&408&854&559&2302&1024&5826&2375&1917&1330&3581&1504&3387&1540&292&6216&3723&1143&2032&7240&499&6046&115&1659&4194&168&4154&1603&2222&4151&3623&785&8087&3771&5017&5784&3969&1729&1040&5593&4398&2986&5722&5246&6574&6223&1246&5565&1059&3906&380&5248&169&1112&244&824&1303&1538&420&2789&6321&4670&2893&1432&1157&4228&4338&7818&1731&3402&5764&4283&2912&2301&3579&7262&2704&4749&1221&2217&5610&2771&3596&488&7014&1621&1618&2146&1207&3936&6836&3121&4635&8456&1647&637&5974&8446&3434&446&2415&2590&1443&2623&369&1547&3537&1791&1992&5920&3006&3307&2552&2612&27&4654&687&7229&4039&1205&1988&634&1792&4294&5825&1153&1777&2861&2429&2023&1231&1527&4216&148&4352&2722&4307&1697&6361&3041&7765&2242&1864&7420&3214&6231&2487&4887&80&2686&426&3120&3648&3288&730&1016&1886&4823&6700&2537&4323&175&6061&4544&889&6861&7354&7578&1282&495&198&7378&1545&7154&2321&3104&434&660&1723&2408&1098&3126&7077&4959&5631&3261&4805&5180&5482&1384&4740&4293&3517&4325&221&7562&3758&512&4798&1803&4121&2574&195&1414&6889&7623&2558&2437&2642&5812&1217&3805&3396&3377&4285&948&6693&1426&2817&3242&2336&3419&2829&4330&2625&3347&3533&1674&5683&909&4951&806&4161&2184&1828&7327&5383&1427&1183&2902&3857&28&3256&1627&3536&5609&2604&3053&2510&2999&2499&607&1927&1247&5859&1392&417&350&3397&5765&719&569&5157&1439&1290&698&826&1404&22&484&988&6076&3927&2598&4183&2454&3128&341&3112&3156&6962&553&2423&7514&6474&4690&7533&336&2577&3139&1605&0&3317&1945&2900&3442&89&173&558&4322&4566&353&1441&5872&2534&1581&3545&200&4894&4971
399.36929988861084,393,2422&2173&1989&8286&3080&1458&3071&2940&2654&6479&6685&4745&1116&215&1074&4105&112&688&1449&5077&5915&1402&5399&2202&464&2149&1498&3356&1178&1935&159&337&6531&2230&7671&4532&2880&5032&1693&4471&5885&352&4400&694&2862&4850&6344&465&1631&2347&5359&3646&4639&2190&4986&184&6163&2826&1311&6039&7134&1884&7503&3740&6844&468&8309&1513&2097&1942&1063&5355&2057&4698&1194&5371&4630&1027&5100&6490&4949&1266&5227&2768&1895&7449&1715&2667&5260&5638&1970&2809&3366&1437&3019&5126&655&3547&5623&2302&1330&3581&1540&292&2725&945&7193&5056&499&6046&115&4194&1603&2222&1807&798&3623&5249&785&8087&3771&5784&556&5188&1729&3859&2986&2361&6574&5565&565&3906&951&169&964&244&5174&2528&6074&1303&420&6321&2781&327&4670&2893&5076&5543&1432&1157&1002&5530&5764&2912&3579&2217&1350&5610&390&3673&3596&488&5780&1618&2146&6836&5858&3121&3612&4635&196&1647&2380&5974&2936&2665&588&44&2415&2590&126&111&369&1547&1111&1992&3732&2552&2612&27&1920&687&72&1205&634&4835&3948&4294&4937&2861&1527&4216&3658&148&2077&4352&2722&6954&1697&6361&4842&7765&5877&5111&1864&3214&6231&2487&7125&4887&2686&426&6468&5501&4434&3120&7020&2492&3288&1016&1886&4823&6700&373&965&175&5483&889&7941&4901&6861&7354&7028&7578&5344&1739&7378&401&5661&7154&2321&3104&5704&2200&4519&6331&2111&1098&3126&1251&4805&1384&4740&221&3275&3758&23&1604&4798&4266&5341&1628&876&3175&2574&3082&5561&6262&3884&2558&1678&2437&2642&1217&329&765&3037&3805&1564&1981&4285&1281&948&6693&843&1426&2817&1363&3436&2829&5299&4330&2625&3533&5925&806&2184&2887&1552&4975&1427&8297&3857&1627&5609&2102&766&2499&607&5105&1927&1247&697&5859&1392&1915&279&7633&191&5084&5765&217&4132&5157&3668&1290&698&1404&22&34&7117&5816&3927&1121&3128&4053&1152&213&1808&5929&3112&4210&3156&6962&1298&553&870&2423&3950&7514&1348&5430&6748&4690&7533&2340&2577&3139&1359&0&1974&3317&1945&2900&89&173&558&1117&799&353&5872&4303&2534&1132&1181&4888&1581&200&1891&4894&956&1095&1869
392.70006585121155,413,3645&1206&1989&2173&3080&1458&8286&2654&3071&2092&3692&3417&4745&1116&215&903&112&1732&688&2519&2823&983&3868&5077&6446&5399&2149&4413&1498&5685&3356&3874&2081&7158&3863&1935&2452&159&5062&6378&6531&7671&5057&1537&4532&1814&2824&2880&6964&1371&5885&4471&2085&1119&352&3761&694&4639&2190&4986&184&3655&6163&2826&580&1311&5117&1884&1304&7503&1003&3740&6844&1513&2097&1942&5370&805&144&1194&4630&1027&5100&4949&1266&5227&2667&5260&157&5627&2809&4982&6657&4744&3366&1437&3019&7421&5126&1418&655&783&854&559&731&2302&1024&4362&1330&3581&54&39&1540&292&6216&1143&5056&499&6046&115&1659&4194&1603&2222&300&564&4151&2561&3623&5249&785&3851&3771&5784&3969&1729&2986&1246&5565&3906&320&169&244&5174&824&764&6074&1303&3022&1538&420&2789&6321&2781&1432&887&1157&4338&529&3402&4621&5764&2117&178&4283&579&2301&3579&2217&4749&2771&390&3596&488&3889&7014&5780&1618&2146&6270&3936&6836&790&3121&4635&1647&2485&2380&5974&8446&2638&2936&3434&2665&588&44&2415&2590&2623&111&369&1547&624&1992&3006&2612&27&5178&1920&687&1205&2573&634&4835&2713&4294&2861&375&2429&1231&1527&4216&148&4352&2722&6954&1697&6361&7765&5877&1864&3532&7420&2365&3214&7537&5493&2487&4887&80&2686&6468&5501&3744&7020&2492&730&1890&3288&1886&916&2087&4844&4823&2816&373&2537&175&26&889&404&7757&4901&7354&7578&1106&1282&1730&198&401&7378&2321&3104&5704&2115&5671&434&6331&2408&2111&3126&4805&5482&1384&4740&4325&3980&3758&512&4798&4266&4360&1990&7203&195&1414&5561&6889&6262&1209&7623&2558&2642&5812&4021&3572&3037&5147&1981&4285&7243&948&843&6072&5964&2817&3436&3419&2829&4330&2625&3533&1674&6448&5683&4951&806&2887&1828&234&1427&1922&3966&3857&4251&28&6259&8246&1627&3536&5848&5609&2510&2499&607&5105&1927&1247&2221&5859&1392&1915&2911&1154&4961&191&350&4132&1290&698&1404&22&2579&34&5816&988&3927&204&4183&2454&1121&3128&1152&341&3221&3112&3156&597&6962&553&870&2423&672&7514&1348&5430&3258&4690&7533&2171&2577&3139&1359&0&1974&2900&89&173&558&4322&353&5872&2534&1132&1181&1218&1581&200&4894&1660&956&4055&1869
397.4775695800781,421,3645&2173&1989&8286&3080&1458&3071&2474&3417&4745&1116&4957&88&215&903&1074&4105&139&112&1732&688&2519&1195&2823&983&3868&291&3109&5409&464&2149&1498&767&3356&8614&1935&159&337&6531&2880&1371&5885&1119&352&2857&3761&6101&694&3216&4850&6344&880&1728&6572&2190&4986&184&3655&6163&2826&1641&3510&1311&1884&7503&3740&942&1985&1513&1942&2886&5355&2057&3398&5787&314&4698&5291&6365&462&1194&8436&4630&1027&5100&6490&1266&5227&4033&1895&4611&4465&2667&157&982&1437&3019&7421&5478&5126&655&854&2027&2302&1388&1024&2640&307&4362&1330&3581&54&1540&6739&2725&858&292&499&3599&6046&115&1659&4194&2222&219&3623&785&3851&3771&5784&3969&1729&3859&2986&6574&1246&5565&565&2699&169&1480&244&5174&824&6074&1303&1538&420&2789&6321&2781&4670&2893&1157&5003&1002&529&3206&3402&1766&2413&5764&178&4988&2301&3579&7262&3636&2704&7942&5926&2217&390&2771&3596&488&3889&7014&2881&1618&2146&1207&3936&6836&679&790&3121&4635&1647&2380&5974&185&2638&3434&1687&588&44&2415&915&2623&111&369&1547&6910&1111&1791&1992&3006&3732&2552&2612&27&1920&4654&1140&4479&687&7521&72&1205&1988&4294&5825&1153&1231&1527&6221&3658&7849&148&4352&2722&5326&6954&1697&3592&6361&4842&7765&5877&1219&1864&3214&2487&4887&80&2686&6468&3120&5501&1890&2492&730&3288&1886&4823&4685&373&175&6061&3867&3247&889&7757&6861&7354&2241&7578&1282&2762&198&7378&401&7154&2321&5704&5671&2168&6331&2408&2111&1251&2649&1098&3261&3994&4805&5482&4740&4325&221&7562&2921&512&4266&1803&3718&4360&7203&195&1414&5561&6889&6262&7623&2558&2437&2642&5812&3037&1701&151&3396&3989&2641&1981&4285&1281&948&1426&2817&3242&3419&2336&2829&2002&2625&5212&1674&5683&1656&806&2613&234&1427&3966&2902&3857&28&1627&3536&5086&5609&2510&697&607&5105&2499&1927&1247&5859&1392&2911&1154&417&191&350&5211&5765&4132&3668&1290&1842&698&826&1089&22&34&5816&988&3927&2598&204&4183&250&5699&3128&1152&341&3221&3112&3156&6962&553&7514&6474&1348&5430&284&3258&4690&2957&2171&171&2577&3139&1359&0&1945&2900&89&173&558&3255&4322&4566&3603&353&5872&2534&7543&1181&1218&4888&2595&1581&6073&200&4894&1660&1869
387.21187806129456,419,3645&2173&1989&1487&3080&1458&8286&6863&1201&3417&4745&1116&5114&88&215&903&1584&4105&139&2519&2823&983&357&1449&4680&6446&5399&2149&3356&32&2081&2452&159&337&6531&1537&2880&4471&5885&1119&352&6606&3761&694&1748&4850&6344&880&465&5745&1728&3713&2190&4986&184&3655&3842&6163&2826&8492&1311&1884&2391&7503&1985&1513&2097&1942&5355&4698&6365&285&1194&6480&4630&2064&1027&4949&1266&5227&4611&4268&2667&157&3081&4982&6657&3366&1352&1437&3019&4375&7421&2211&5126&655&408&854&2302&1388&1024&3091&307&4362&1330&3581&54&1540&292&2725&945&299&2032&499&6046&115&2024&2222&1807&219&450&3623&785&556&3969&1729&5593&3859&2986&6574&1246&1059&3906&411&951&169&964&244&5174&824&4692&2528&6074&1310&1303&3022&1538&420&2789&2781&2893&2539&5726&1157&4228&4653&6256&3402&1713&2583&579&3579&3636&7262&2912&2217&1221&2771&390&3596&488&822&3889&7014&1291&5780&2881&6182&1618&2146&7165&6836&3121&2147&4635&2485&2380&5974&3434&1672&588&446&44&2590&818&2265&2623&111&369&6017&1111&1791&2545&3253&1992&3006&3732&2552&2235&27&1920&4993&4479&687&72&1205&634&4835&1792&4898&4294&4328&2861&1777&1231&1527&4216&3658&7849&148&1105&4352&6954&1697&1219&3041&5111&7765&5877&2587&1864&7420&2365&3214&7537&5467&2487&4887&4477&80&3120&426&6468&5501&3744&1890&3288&730&1016&1886&916&4823&6700&373&175&889&404&6861&7354&7578&389&2762&198&7378&401&2321&3104&3752&2115&5704&5671&434&6331&1138&2408&2649&5631&4805&2516&1817&4293&221&3980&7562&748&6556&3758&512&4266&1639&1628&876&4360&1990&1414&5561&6262&3475&2558&2437&2642&329&4298&3037&5147&1701&3396&1981&4285&1281&948&6693&2817&1273&297&3419&2336&2829&2002&4330&2489&1674&4951&806&2887&2613&1828&507&1427&986&7330&3966&3857&1627&3536&5609&2510&2499&5859&1927&1247&1392&1154&3012&191&350&5765&397&5157&3668&1290&1842&698&826&1404&22&6473&5816&3841&988&3927&2598&204&4183&1121&311&5699&1152&5929&3112&3156&6962&1146&2423&672&379&553&7514&5430&6748&1103&4690&7533&2171&2577&3139&1359&0&1974&3317&1945&2900&89&173&558&4322&6637&5872&7543&1181&4888&6784&1916&1581&6073&200&4894&956&1869
395.181111574173,449,2173&1989&3709&4525&3080&1458&2654&3071&2092&4540&3417&2466&5114&1116&88&903&4105&139&112&1732&2519&2823&983&3868&5915&5077&6446&5399&1800&5409&2149&5685&3356&2081&6812&1935&159&2452&337&2025&6531&7671&2824&7736&4471&5885&2085&352&1268&3761&1249&6101&694&4850&7106&465&1728&2190&4986&184&3655&6163&2826&580&1311&1884&1304&7503&2343&5680&3740&6844&1985&1513&2097&1942&2057&2714&4698&6365&1194&4630&1027&1266&5227&749&4268&2667&5260&157&4444&4982&6657&4744&1437&3019&4375&3945&6601&7421&2211&3559&854&2027&2302&7838&1024&307&4362&1330&3581&54&39&3431&1540&6739&2725&858&292&5056&11&6046&2222&4151&785&3851&3771&3421&3969&1729&4103&4398&3859&5246&1246&5510&3906&951&169&1112&244&6074&1303&3022&1538&420&2789&6321&2781&327&4670&2893&3495&887&1157&4228&529&1002&1731&7818&3402&1713&4621&5530&178&579&3579&3636&7942&6534&2217&2771&390&3673&3596&822&488&3889&7014&2098&1618&2146&1207&2215&6836&790&3121&4635&1647&2485&2380&5974&185&3434&2665&588&446&44&2590&2415&915&2265&2623&7119&111&369&1547&6017&1111&1992&7139&3006&3307&2552&27&368&1920&4479&687&20&72&1205&1988&634&1792&4898&4294&4937&5825&2861&2429&4070&1231&247&1527&4344&4216&148&4352&5326&6954&905&1697&6361&3041&7765&1864&3214&7537&2487&199&2686&426&6468&3120&3744&666&7020&1890&730&3288&1886&916&3694&4844&1878&4823&6700&373&175&5483&813&889&7941&6861&7354&7450&7578&1106&389&2762&7378&401&7154&3248&2321&3104&5704&2115&5671&6115&4519&6331&2700&2111&545&7585&2649&5631&3261&4805&5482&1384&4740&4293&4325&221&7562&748&6556&3758&512&1604&4798&4266&1803&1628&876&2574&4360&1990&172&1414&5561&6889&6262&7623&2558&3475&2642&5812&1217&4298&3037&3989&1981&4285&1281&5241&948&6693&1426&2817&3242&3419&2336&2829&804&5299&4280&2625&466&6448&5683&806&1828&507&234&1427&7992&2902&3966&4350&3857&4251&1627&3536&5609&2510&3223&850&12&2499&607&1927&1247&7220&1392&1154&417&4961&191&3932&5765&3011&397&4132&3909&3668&1290&698&1404&22&188&5816&3138&3927&2598&4183&5699&3128&1152&213&341&815&3221&5604&3112&5929&3156&6962&8408&379&2423&672&553&1228&7514&5430&284&4690&7533&2577&3260&1359&0&1974&3317&1945&2900&89&173&558&4566&353&5872&2534&6807&1181&4972&4888&3441&1581&200&4894&956&4971&6458&1869
