tdg_time|tdg_size|tdg_imp_fit|tdg_iter_descent_IMP[5000, 1]_time|tdg_iter_descent_IMP[5000, 1]_size|tdg_iter_descent_IMP[5000, 1]_imp_fit
94.08791089057922|347|5054|76.483966588974|347|6096
94.80816221237183|347|5054|77.01423716545105|347|6182
93.9459969997406|347|5054|75.17490553855896|347|6169
94.42046642303467|347|5054|74.29222559928894|347|6160
93.96175813674927|347|5054|73.1942183971405|347|6069
95.27954459190369|347|5054|72.57606959342957|347|6109
94.10830688476562|347|5054|73.84870338439941|347|6116
94.04409217834473|347|5054|73.0373809337616|347|6112
94.42082452774048|347|5054|73.01785945892334|347|6132
94.1483063697815|347|5054|74.25665378570557|347|6168
94.4896092414856|347|5054|74.93411183357239|347|6108
94.93503379821777|347|5054|74.47304058074951|347|6059
95.13895106315613|347|5054|73.833327293396|347|6107
94.57679986953735|347|5054|73.45073699951172|347|6074
94.49773693084717|347|5054|74.25217700004578|347|6136
94.55949997901917|347|5054|73.11732363700867|347|6049
94.22644853591919|347|5054|73.5021448135376|347|6156
94.36137557029724|347|5054|75.98223042488098|347|6082
93.91503095626831|347|5054|70.27245140075684|347|6080
94.40455412864685|347|5054|69.8825192451477|347|6067
