tdg_time|tdg_size|tdg_iter_descent[10000, 1]_time|tdg_iter_descent[10000, 1]_size|tdg_iter_descent[10000, 2]_time|tdg_iter_descent[10000, 2]_size|tdg_iter_descent[10000, 5]_time|tdg_iter_descent[10000, 5]_size|tdg_iter_descent_v2[10000, 1]_time|tdg_iter_descent_v2[10000, 1]_size|tdg_iter_descent_v3[10000, 1]_time|tdg_iter_descent_v3[10000, 1]_size
94.05511093139648|332|298.4206848144531|198|267.322274684906|209|274.593234539032|220|266.44540429115295|224|277.82713055610657|213
92.94526815414429|332|288.3304786682129|218|293.053320646286|199|272.8501555919647|208|260.578976392746|217|273.7011573314667|213
90.90966773033142|332|286.79334926605225|192|287.1461615562439|218|284.48840403556824|201|267.5712139606476|216|268.0882968902588|198
92.13272356987|332|286.57886695861816|236|278.37266278266907|212|271.5381278991699|216|267.1105992794037|211|270.26106905937195|227
90.9114305973053|332|285.14885544776917|206|283.5652811527252|191|268.71912145614624|203|268.11122035980225|208|281.00603127479553|216
91.15197610855103|332|285.319051027298|210|277.9397237300873|210|280.48432755470276|215|260.7738070487976|204|286.94989109039307|208
92.80588936805725|332|293.2011091709137|213|281.65085649490356|219|276.7018597126007|216|265.3956849575043|202|268.2690544128418|202
90.11079740524292|332|278.32625246047974|206|285.6159358024597|217|279.1885600090027|220|272.21864223480225|194|273.68465995788574|204
88.90766263008118|332|284.09768509864807|208|289.04288148880005|226|286.8531002998352|209|264.5464949607849|201|279.0947952270508|227
89.87185621261597|332|279.527086019516|230|277.6812741756439|215|276.9644091129303|208|268.61995339393616|193|275.87167263031006|188
90.2926766872406|332|281.7592613697052|209|280.3082666397095|235|282.4101300239563|220|260.2872474193573|216|280.3583984375|210
90.2194652557373|332|290.1549942493439|203|285.90013098716736|193|290.1437783241272|201|256.7588460445404|194|275.48771023750305|229
91.14874863624573|332|271.0800585746765|202|281.2982656955719|196|281.69870257377625|202|263.18153500556946|201|271.4804973602295|203
91.00015020370483|332|272.2351884841919|221|270.5040657520294|223|278.6371319293976|210|266.53395223617554|221|269.6730628013611|215
88.82792401313782|332|276.10973286628723|229|273.6914474964142|208|287.6180191040039|212|269.7969617843628|192|278.85069584846497|210
89.80811142921448|332|286.7109262943268|200|269.5719394683838|215|271.33649468421936|206|262.37885069847107|206|278.0786566734314|233
91.81300449371338|332|277.3721537590027|206|283.20242738723755|202|290.04955983161926|209|262.8804702758789|204|277.9414610862732|216
91.88035249710083|332|286.53992915153503|215|282.90191531181335|200|287.8579933643341|192|265.3283977508545|202|276.4150540828705|197
91.85865592956543|332|277.2633464336395|229|281.7530634403229|213|282.5146279335022|214|266.5113990306854|192|261.49709486961365|215
92.03102898597717|332|261.2496266365051|209|270.55325412750244|211|274.59887170791626|218|265.0642294883728|199|283.3119719028473|207
