tdg_time|tdg_size|tdg_1+1[10000]_time|tdg_1+1[10000]_size|tdg_doerr1+1[3;10000]_time|tdg_doerr1+1[3;10000]_size|tdg_genetic[10000, 2, 4, 4]_time|tdg_genetic[10000, 2, 4, 4]_size|tdg_iter_descent[10000, 1]_time|tdg_iter_descent[10000, 1]_size|tdg_iter_descent[10000, 2]_time|tdg_iter_descent[10000, 2]_size|tdg_iter_descent[10000, 5]_time|tdg_iter_descent[10000, 5]_size|tdg_iter_descent_v2[10000, 1]_time|tdg_iter_descent_v2[10000, 1]_size|tdg_iter_descent_v3[10000, 1]_time|tdg_iter_descent_v3[10000, 1]_size|tdg_iter_descent_v4[10000, 1]_time|tdg_iter_descent_v4[10000, 1]_size|tdg_iter_descent_v5[10000, 1]_time|tdg_iter_descent_v5[10000, 1]_size|tdg_iter_descent_v6[10000, 1]_time|tdg_iter_descent_v6[10000, 1]_size
159.91530108451843|1526|818.6568233966827|1424|797.9448652267456|1442|856.7724123001099|1488|1167.2714819908142|1367|1183.6024782657623|1377|1190.2393040657043|1374|1173.4226353168488|1446|1201.6139357089996|1366|1021.6113502979279|1409|1051.3853628635406|1502|786.2140080928802|1444
157.710129737854|1526|814.0992147922516|1442|792.9626803398132|1440|872.3412895202637|1488|1176.1708998680115|1347|1176.1359932422638|1378|1195.3738894462585|1358|1177.5600469112396|1404|1182.1699814796448|1367|965.1987450122833|1417|1075.4366340637207|1497|776.6095814704895|1424
156.44599652290344|1526|814.5960130691528|1426|790.3295252323151|1436|878.4965591430664|1470|1172.7122979164124|1373|1194.4232239723206|1374|1186.1072361469269|1362|1186.3622879981995|1390|1194.2320823669434|1381|979.8718557357788|1407|1008.8867399692535|1500|738.8846914768219|1418
156.40724086761475|1526|807.4060747623444|1413|786.3885657787323|1417|857.2997782230377|1478|1182.3851311206818|1383|1194.7402431964874|1373|1183.7138254642487|1372|1174.2860107421875|1426|1180.6032936573029|1397|981.4024066925049|1407|993.2885410785675|1494|744.7722437381744|1417
158.93336939811707|1526|794.0386633872986|1425|788.5868189334869|1417|859.4106559753418|1494|1183.2975952625275|1374|1180.214135169983|1387|1193.304868221283|1366|1165.4474301338196|1424|1179.9194746017456|1361|1034.3811156749725|1430|1015.3457231521606|1503|722.8593847751617|1427
155.21638798713684|1526|804.8965673446655|1427|786.3196542263031|1402|863.191526889801|1496|1179.2774007320404|1349|1184.9445157051086|1397|1196.2808072566986|1358|1173.8830075263977|1406|1153.5289378166199|1369|1081.2972178459167|1417|980.0500061511993|1499|726.596018075943|1412
156.6669569015503|1526|820.1349813938141|1444|783.0205268859863|1429|874.9056077003479|1488|1175.497539281845|1370|1197.4850442409515|1362|1198.7638125419617|1376|1194.2749192714691|1402|1091.8368628025055|1387|1055.7219710350037|1419|1018.4899060726166|1485|727.3169987201691|1421
157.114599943161|1526|811.068511724472|1412|777.7071759700775|1429|870.2443721294403|1488|1182.160969734192|1362|1184.6756670475006|1376|1193.5822796821594|1378|1178.6977095603943|1391|1055.109400510788|1363|1074.1250095367432|1397|943.76975440979|1497|715.8564882278442|1446
159.22653365135193|1526|821.5103619098663|1435|778.5433676242828|1427|831.4365575313568|1491|1156.6694021224976|1373|1172.2401797771454|1381|1187.5622069835663|1368|1171.4405133724213|1419|1052.7597315311432|1382|1042.6754550933838|1426|909.0735378265381|1500|721.9307956695557|1420
159.15804290771484|1526|807.8821182250977|1443|791.0279715061188|1434|807.2898900508881|1489|1177.5609028339386|1374|1184.95188498497|1366|1184.6239705085754|1361|1134.7209193706512|1401|1038.5475625991821|1366|None|None|884.5854158401489|1490|712.9982106685638|1420
