tdg_time|tdg_size|tdg_1+1[10000]_time|tdg_1+1[10000]_size|tdg_doerr1+1[3;10000]_time|tdg_doerr1+1[3;10000]_size|tdg_genetic[10000, 2, 4, 4]_time|tdg_genetic[10000, 2, 4, 4]_size|tdg_iter_descent[10000, 1]_time|tdg_iter_descent[10000, 1]_size|tdg_iter_descent[10000, 2]_time|tdg_iter_descent[10000, 2]_size|tdg_iter_descent[10000, 5]_time|tdg_iter_descent[10000, 5]_size|tdg_iter_descent_v2[10000, 1]_time|tdg_iter_descent_v2[10000, 1]_size|tdg_iter_descent_v3[10000, 1]_time|tdg_iter_descent_v3[10000, 1]_size|tdg_iter_descent_v4[10000, 1]_time|tdg_iter_descent_v4[10000, 1]_size|tdg_iter_descent_v5[10000, 1]_time|tdg_iter_descent_v5[10000, 1]_size|tdg_iter_descent_v6[10000, 1]_time|tdg_iter_descent_v6[10000, 1]_size
94.31671619415283|332|176.93597888946533|266|154.5090184211731|274|171.85670399665833|294|210.13567066192627|212|205.55859279632568|217|214.65156149864197|207|193.41598200798035|231|214.46930742263794|214|209.62229418754578|200|211.17009139060974|227|157.68338298797607|266
94.10511016845703|332|179.38421773910522|265|149.84299731254578|274|173.54630756378174|307|205.31869077682495|236|217.059907913208|232|206.91025948524475|218|198.21959352493286|209|210.76266598701477|235|210.90544486045837|227|212.764142036438|232|161.90501284599304|265
91.85522127151489|332|177.18332171440125|258|151.0536584854126|278|173.94464492797852|295|213.95594906806946|231|216.41343784332275|228|216.54223895072937|221|205.67934727668762|234|210.26753497123718|220|202.33267831802368|224|209.77352595329285|232|162.87647461891174|258
92.77148413658142|332|177.95690155029297|273|154.4442219734192|261|174.15261220932007|313|216.4095118045807|241|217.95739674568176|222|223.01302218437195|224|205.5091552734375|200|206.37574195861816|233|201.27213835716248|239|209.1364312171936|213|162.8780176639557|273
93.68874478340149|332|169.02258348464966|265|151.39769434928894|269|175.16792345046997|293|213.06588339805603|244|222.18750858306885|217|216.50791764259338|237|206.70832228660583|206|206.48731088638306|220|206.28059148788452|218|206.6733832359314|235|157.1519820690155|265
92.47609567642212|332|181.16840600967407|269|148.83986282348633|274|176.46558094024658|287|205.69153237342834|226|211.2270016670227|219|215.73587226867676|227|201.22491765022278|242|211.90638375282288|227|215.75077056884766|205|208.00689578056335|243|158.71994042396545|269
92.09485578536987|332|175.87005138397217|255|152.89663457870483|269|171.49037313461304|299|204.00386095046997|225|219.5129325389862|225|210.23697018623352|256|195.4320080280304|220|206.06397891044617|230|211.25839805603027|219|211.35793375968933|220|158.7557122707367|255
93.36550426483154|332|181.79010009765625|270|155.82944130897522|268|176.70132040977478|296|212.40658283233643|243|223.36037039756775|217|215.7986660003662|207|194.25983095169067|214|218.73054790496826|214|206.2902865409851|214|204.3094503879547|238|161.26278424263|270
92.1617841720581|332|178.15961742401123|270|153.62085914611816|277|174.20336508750916|305|221.63799285888672|220|221.75381445884705|251|208.94179892539978|222|201.02381348609924|200|202.0459156036377|222|199.98602771759033|232|207.14308190345764|224|163.02381014823914|270
91.39586782455444|332|176.53572463989258|270|153.49700045585632|285|176.6767761707306|295|213.5270233154297|234|213.38920426368713|223|218.55769324302673|205|206.33101511001587|214|213.69937348365784|219|200.24030447006226|225|199.62390637397766|222|163.13286209106445|270
91.70853090286255|332|175.95364689826965|262|151.72079849243164|260|172.4449760913849|295|211.3362147808075|234|215.03533029556274|210|214.2584478855133|218|202.32140946388245|221|211.68669986724854|210|206.97295546531677|215|212.44891023635864|220|162.61218523979187|262
91.86425137519836|332|177.24519228935242|279|152.43278312683105|275|172.49235224723816|306|213.32229900360107|227|211.3577799797058|222|208.9296522140503|251|195.7792730331421|238|211.53131651878357|224|209.1702802181244|219|208.1284201145172|243|160.09116554260254|279
90.49231338500977|332|176.91306066513062|262|151.35820746421814|268|174.95469617843628|304|220.55580687522888|244|210.12168335914612|249|213.6423225402832|230|198.37283062934875|222|211.6821482181549|208|207.34345293045044|217|210.4496190547943|209|157.0509123802185|262
90.59557604789734|332|178.44104671478271|262|160.10631847381592|271|173.28588700294495|310|220.2158887386322|232|213.33263754844666|220|213.10986995697021|230|201.85556149482727|212|205.21257638931274|209|204.69884324073792|233|203.76038599014282|225|156.23533391952515|262
92.03533434867859|332|176.00653648376465|275|158.01813054084778|270|176.39784574508667|305|212.080570936203|232|217.88836407661438|231|215.4384036064148|237|200.4127814769745|201|204.52124524116516|205|209.3494815826416|208|203.0851502418518|229|159.70246839523315|275
91.3514711856842|332|170.22929215431213|277|158.11481475830078|263|171.71541571617126|305|215.76178693771362|233|214.52861523628235|243|210.4862356185913|226|208.4591498374939|210|199.6535873413086|257|194.44587874412537|223|209.18572115898132|212|162.3389220237732|277
91.19146823883057|332|181.02665758132935|267|152.6444354057312|266|168.98179078102112|299|212.04021334648132|258|216.2759714126587|203|212.89145374298096|212|205.6029613018036|214|211.53091526031494|225|202.71584153175354|215|207.14144158363342|241|161.1941695213318|267
