tdg_time|tdg_size|tdg_1+1[10000]_time|tdg_1+1[10000]_size|tdg_doerr1+1[3;10000]_time|tdg_doerr1+1[3;10000]_size|tdg_genetic[10000, 2, 4, 4]_time|tdg_genetic[10000, 2, 4, 4]_size|tdg_iter_descent[10000, 1]_time|tdg_iter_descent[10000, 1]_size|tdg_iter_descent[10000, 2]_time|tdg_iter_descent[10000, 2]_size|tdg_iter_descent[10000, 5]_time|tdg_iter_descent[10000, 5]_size|tdg_iter_descent_v2[10000, 1]_time|tdg_iter_descent_v2[10000, 1]_size|tdg_iter_descent_v3[10000, 1]_time|tdg_iter_descent_v3[10000, 1]_size|tdg_iter_descent_v4[10000, 1]_time|tdg_iter_descent_v4[10000, 1]_size|tdg_iter_descent_v5[10000, 1]_time|tdg_iter_descent_v5[10000, 1]_size|tdg_iter_descent_v6[10000, 1]_time|tdg_iter_descent_v6[10000, 1]_size
90.03323292732239|281|170.5915994644165|224|148.72093558311462|214|166.50280356407166|268|213.84963250160217|193|208.23839688301086|179|202.40146327018738|181|200.0925645828247|186|203.03445053100586|183|196.34906554222107|173|200.52113246917725|175|159.18105125427246|224
89.81941246986389|281|171.71953010559082|231|146.7766408920288|229|171.02917075157166|247|204.11050462722778|168|206.9404172897339|170|207.19725942611694|177|197.7759039402008|180|207.44595098495483|168|199.19945883750916|180|198.3899700641632|186|161.36126327514648|231
89.67712259292603|281|174.90147280693054|218|148.41449689865112|233|171.6523187160492|248|211.03657269477844|185|204.53258180618286|186|205.54396080970764|181|194.81724524497986|181|212.82228684425354|173|208.72786402702332|175|201.66226840019226|184|156.55626130104065|218
88.90153002738953|281|175.35027313232422|221|153.18587017059326|224|166.90071725845337|258|216.95604276657104|189|204.75222873687744|183|205.93505239486694|192|192.1508548259735|173|212.49804735183716|174|203.16833662986755|175|209.51517844200134|173|155.26922845840454|221
89.40100502967834|281|172.36495661735535|225|148.04005551338196|213|170.34514904022217|255|219.73703837394714|171|211.97901463508606|191|200.148175239563|172|197.6497836112976|162|212.19139885902405|174|205.75858616828918|171|210.39448404312134|188|153.2444875240326|225
89.76685357093811|281|168.4838206768036|238|153.54317831993103|225|166.49785447120667|260|207.56607031822205|190|210.39935159683228|188|199.66097450256348|176|199.0188159942627|183|198.65982484817505|204|199.71553254127502|171|199.65667486190796|167|156.44721460342407|238
90.19534230232239|281|174.986070394516|226|151.67984127998352|228|171.04218864440918|251|205.86545705795288|199|207.2463414669037|191|203.12186336517334|195|208.9567048549652|182|198.66100311279297|185|189.03596019744873|194|198.56948733329773|171|160.76988887786865|226
89.35432124137878|281|176.03669261932373|226|150.89497637748718|227|161.08092737197876|248|209.2389853000641|196|207.93273854255676|186|199.58013606071472|206|201.873193025589|165|207.58207392692566|175|190.3024411201477|171|194.94308066368103|188|161.31833148002625|226
91.41634893417358|281|176.39832544326782|231|148.63369393348694|240|164.6617784500122|246|212.65078997612|193|205.54526710510254|187|198.8875696659088|172|196.47192096710205|171|202.80347800254822|187|189.50503015518188|171|201.17096710205078|188|165.6741394996643|231
91.54198861122131|281|173.97769832611084|236|152.53322768211365|226|165.52424454689026|240|205.7124719619751|198|214.80424761772156|196|210.0496244430542|183|203.1246795654297|166|202.97673654556274|173|198.77006363868713|169|201.2927553653717|180|157.263774394989|236
