tdg_iter_descent[10000, 5]
time,|TSS|,sol
386.6047658920288,320,353&1268&3071&3195&4972&1384&1768&2598&1157&4161&5872&5344&7533&3417&2826&1549&2158&2537&4043&1330&559&4630&369&2641&4959&4105&89&2824&169&1990&80&5988&1939&7623&2057&4216&6074&6331&88&1697&529&2499&2302&7865&2429&2487&5062&2722&1610&111&1527&3936&1273&5885&6061&1441&5326&3019&4698&5683&3139&3866&1237&1311&175&1513&3434&2665&5227&4352&159&553&687&5610&6490&4971&1392&1537&3572&5704&7765&988&296&7886&5631&4183&4525&1817&7849&1359&148&1154&3211&7503&4764&4805&5561&11&2828&2415&3713&5396&1647&3288&2591&7378&1205&27&1674&6103&6448&3120&1618&5609&983&6101&4901&3411&1266&7902&5032&5745&1693&398&3419&5302&434&2032&200&2823&292&307&3357&2604&173&4748&198&1458&3596&1116&569&3625&5105&446&54&2190&247&3121&5493&2528&3041&1732&1517&6203&824&5077&1246&4690&1437&6365&850&5430&909&2881&2081&4894&3214&2902&4151&1729&7421&2024&4362&1219&244&790&1894&985&250&1451&1631&6531&5100&3966&2911&507&889&2940&1942&1540&3421&2912&4293&2577&1992&3857&7578&1943&4056&6718&4492&6163&3475&2667&2654&195&6836&2936&4479&426&1753&1935&3006&3366&4745&178&337&3644&2771&1111&234&1538&341&4902&4639&1864&3927&694&4740&1701&4471&816&2686&5684&215&420&3275&8221&1627&248&773&6231&3599&1207&588&1414&1886&2173&2466&2552&4330&6262&3104&6657&5510&688&5349&2689&2215&3581&1247&6768&136&6893&4322&8278&2118&3623&139&915&7951&4986&2699&3356&411&698&112&6361&2590&1231&506&558&2485&191&6861&3668&4132&4627&241&2781&3673&4937&7262&352&2222&6954&2997&3533&785&463&2612&1547&5825&7539&488&3022&219&2725&4228&1771&3559&2558&3868&2789&2893&2922&3536&260&854&1427
381.3955934047699,303,353&3221&3071&878&1981&1384&2598&1157&6072&5872&4266&2423&3417&2826&3636&2158&1242&1330&369&4630&2641&7818&89&2347&2824&169&3112&6681&3402&7203&80&2510&7623&4216&6074&2365&88&1697&529&2499&6748&0&5062&2722&1016&1273&5885&6061&1194&1441&7020&5326&3019&4698&5683&7221&3139&1046&6099&1311&1628&6344&175&1513&3434&5188&2665&5227&1581&553&159&687&4103&6490&5246&1537&2986&532&118&3572&5704&7765&988&5631&7953&148&8685&1154&3856&7503&5638&4805&6494&7418&1647&3288&1885&27&1205&6448&5609&983&6101&2408&1266&2829&5032&101&7543&3419&5726&2211&200&292&307&96&173&1290&5764&6606&5409&1116&569&43&2452&4205&8286&5105&2391&7658&1281&5530&54&1989&2190&247&6962&157&2528&964&3041&1732&6777&824&1246&6139&4690&1437&850&909&7279&2881&2081&4894&3214&1282&4151&1729&7421&6891&3645&916&1219&637&5126&6531&2797&2343&5100&3966&1884&2911&507&889&1942&1540&634&7678&2577&1992&3857&7578&6163&3475&417&2667&2654&195&6836&187&5217&2936&4479&426&2217&1753&3006&1740&4745&5700&2771&2336&184&1111&7996&7154&1538&341&4902&6474&1864&3927&1350&694&4740&1701&4471&2375&2686&4194&420&1815&299&5355&805&2861&5117&8199&2588&1946&333&1303&6231&1225&679&1420&1207&1414&221&3300&3128&1886&2173&3080&2552&3579&5483&6262&6657&730&688&2539&3581&1247&1945&6893&4322&84&139&2492&6446&7951&4986&3356&6910&112&3126&3718&558&284&2781&327&4744&5685&3533&1763&3859&785&2612&5816&5825&488&3022&3258&2149&5453&7671&7354&3559&2558&1842&5501&1024&1121&6321&2789&2893&5193&512&3536&6076&1427&4942
375.59896063804626,331,353&1904&3071&1981&4972&1384&2598&1157&4308&4161&5872&3417&2826&4735&2158&8087&2410&1330&559&4630&4692&2641&1218&4551&89&2824&169&1990&3112&3402&7203&80&1939&2510&4235&7623&858&4216&2644&6331&1697&336&529&6844&5648&1269&2499&2302&0&870&111&3936&1273&5885&8115&1146&6637&6061&1441&8309&7020&3019&4698&26&5683&2573&175&1513&3434&2665&2301&5227&1621&182&1581&4352&159&553&687&115&2117&1917&1392&1537&2986&3572&5704&834&988&4496&4525&148&1304&1206&1431&7503&4805&462&2613&5561&2584&2415&7001&1647&3288&7378&1205&27&1800&6448&3120&1618&5609&983&6101&4901&2408&1266&4477&297&7129&6468&7543&3419&434&200&2823&292&307&173&1290&5764&6606&5593&1458&1814&1116&569&3158&7347&43&8286&5105&1281&4940&54&1989&2190&1968&247&3121&2214&157&2528&5781&3041&1732&824&5077&1246&4690&1437&4823&6365&5430&909&7279&2081&4894&2902&3655&1729&7421&3645&1219&244&39&1631&5126&6531&837&5100&3966&1884&2940&1942&1540&404&4293&2577&1992&8044&7578&235&2625&6163&3475&417&5174&2667&2654&5915&195&6836&1371&317&2936&4479&350&426&2217&1753&1935&3006&4745&178&337&7941&2771&7996&5017&234&2527&1538&341&4639&1864&4307&3927&694&4740&2344&4471&5056&2686&815&4194&6471&7117&420&8218&5355&3275&805&2861&1627&3256&5780&248&6524&1946&1303&6231&679&6221&1207&1095&3128&2173&3080&5749&2552&3579&6262&5510&730&688&3648&2539&2649&3581&2937&1247&1945&408&2660&3623&915&1059&903&6446&5812&4986&3356&698&112&6361&2590&1231&3126&68&3718&558&191&1402&284&4132&2781&3673&7262&3752&2222&6017&785&5816&1547&1613&488&3022&219&3258&2725&2115&6824&7671&3559&2558&3868&5501&4670&6321&2789&3309&2893&2922&5243&3536&4093&6076&1427&3194
382.2348849773407,308,353&3071&1384&2598&1157&5872&3417&2826&3636&2158&4949&2537&4043&1330&369&4692&2641&7818&89&2824&4227&169&4342&3112&3402&2510&8246&7623&4216&6074&2644&6331&88&1697&529&2302&3011&0&2487&5247&1610&111&5885&3156&6061&1194&1441&7020&3019&1237&1311&175&3434&2665&2301&5227&1581&159&687&5370&879&3220&6490&1392&3396&5246&2986&1537&1604&834&7886&5631&4183&1359&148&1154&877&7503&2938&6494&5561&2415&1448&1647&3349&6689&3288&7378&1205&27&1800&6448&3120&6118&1618&5609&983&6101&2408&1266&2071&5032&7543&398&3419&2032&434&200&292&307&3357&887&1290&173&10&198&1458&1116&569&6830&5105&2002&2250&54&1989&2190&3330&3121&1105&5068&157&1974&2528&3041&824&5077&1246&4690&144&1437&28&6365&811&7410&5430&4749&7279&3214&1282&2902&4151&1729&7421&3517&3645&3307&985&4444&5565&2242&250&2257&6889&2343&1884&507&640&889&1942&1540&4519&3421&2577&1992&3857&719&6163&3475&417&5174&2667&2654&195&3729&2936&350&426&1753&2638&1935&549&4745&3138&2336&1828&2714&341&3658&4639&1864&3927&4740&4489&1701&4471&2015&2686&4434&4194&215&6471&3771&420&3275&2861&1089&1627&1807&248&1946&333&1303&679&1207&1095&3128&2173&3080&5749&2552&3579&4330&5483&3104&3159&6657&5510&730&688&67&2215&2539&2649&3581&1247&1945&408&6893&4322&139&1063&903&6446&5812&4986&3356&6761&112&4285&3436&2437&1231&1403&1731&68&558&315&191&284&4132&731&4559&1056&3267&6954&4744&5685&3533&740&785&1547&262&3022&967&219&3258&2149&4228&2587&2184&4532&4956&5453&5914&2558&5501&44&1024&4670&6321&3309&2893&1230&3536&854&6076&1427&3347
372.70595026016235,306,353&1268&1384&2598&456&1157&4161&5872&3417&2826&2158&2537&1330&369&4630&4692&4346&2641&89&2824&169&813&1990&3112&3402&7203&80&2510&7623&2057&6074&2644&6331&88&1697&529&2499&2302&0&2487&2722&8214&111&1016&1527&5885&3936&3156&6061&1194&1441&3019&5683&3139&1311&1628&175&1513&3434&767&2665&2301&5227&1581&553&159&687&6490&4971&1392&5246&1537&566&532&2986&3572&5704&2762&1748&1604&7765&988&7757&1443&7849&1359&148&1304&1154&7503&4805&6494&2415&3713&7418&1647&3349&3288&7378&1205&3613&2516&27&1800&6448&3120&1618&5609&983&6101&4901&2408&7543&1693&398&188&3419&3760&2211&434&2939&292&307&887&173&6606&1458&5409&1116&569&43&2294&806&5105&446&1281&2190&247&3121&157&1974&2058&6144&2528&964&3041&1732&2880&824&1246&4690&1437&4823&6365&850&5430&7279&2081&4894&3214&1282&2902&4151&1729&7421&3645&3307&3874&5565&907&5126&6531&2343&5100&3966&889&1942&1540&3421&634&404&4293&2577&1992&3857&7578&2625&6163&3475&417&5174&2667&2654&5915&3532&195&6836&4479&1753&1935&3006&3366&4745&2336&7154&1538&499&2714&341&4639&3225&1864&3927&5114&694&4740&1701&4471&2686&4194&215&420&5355&3275&1627&2166&5780&1946&6231&679&1207&588&221&818&3128&1886&2173&3080&2552&3579&840&4330&6262&3104&3159&5510&688&1253&2539&2649&3581&1247&1945&2596&6663&6893&3242&4322&3623&3365&5812&4986&3356&112&6361&1231&3126&558&191&5178&6861&4132&2781&3673&2222&4744&5685&3533&785&2612&5816&5680&4504&488&3022&219&3258&2725&2149&4228&2115&3906&7671&7354&3559&2558&5501&4670&6321&2789&2893&3740&512&3536&854&1427
375.1374251842499,324,353&2316&2598&1157&900&4161&5872&2675&3417&2423&2826&1656&3636&2158&2537&4043&3442&1330&369&4630&2641&89&2824&2221&1990&3112&3402&7203&80&2510&8246&7623&3160&4216&6074&1697&336&529&2499&655&2302&4850&2749&0&5859&2429&2487&8495&870&111&1016&1273&5885&6061&1194&1441&5326&3019&4698&5683&5732&3139&1311&1628&175&1513&3434&4208&5227&1581&2117&159&115&687&6490&4971&4232&1392&1537&2986&532&5704&988&7886&5631&4961&4092&7849&1359&148&6073&1431&7503&4805&6494&1896&2415&1647&7378&1205&27&857&4567&1674&6448&6180&3120&5609&983&6101&2408&2840&1266&8330&7543&3419&5302&434&200&2823&292&307&173&5764&6606&198&5409&1458&1116&569&1777&2452&8286&5105&446&2391&7658&2002&1281&2190&1989&247&1968&6962&3121&157&1974&2528&3041&1732&824&5077&1246&1437&4823&6365&850&5430&4749&909&7279&2081&3214&2902&4151&1729&7421&3645&1791&916&244&1219&637&5565&1162&5126&6531&5157&2343&5100&3966&1884&889&1942&1540&404&4293&2577&1992&3857&7578&719&2625&454&6163&3475&5174&2667&2654&5915&195&6836&317&2936&839&4479&350&426&1753&1935&3006&3366&4745&178&2771&2336&2862&1498&7154&1538&499&2489&1864&3927&5114&694&4740&1701&4471&2686&4194&420&5355&3275&294&2861&1627&5138&248&6524&1946&1303&6231&571&6221&1207&588&1414&1388&2843&1886&2173&3080&2552&3579&4330&6262&3104&6657&5510&730&688&2539&2649&3581&1247&6768&6893&5111&4322&5478&4251&3623&139&6446&5812&4986&3356&698&112&3436&1231&3126&3537&3718&558&2485&191&6861&2781&3673&327&1916&2222&4744&5685&3533&3859&785&2612&1547&6856&5680&488&3022&219&3258&2725&2149&4228&2115&3906&4554&3559&2558&5501&880&1024&2789&2893&3612&512&3536&1427
383.70674109458923,304,353&841&3071&1384&1157&2338&5872&5344&3417&2826&1656&3636&2158&4949&4465&6605&4043&1330&369&4630&2641&7818&89&2824&169&1990&3402&1264&4216&380&6074&6331&5147&88&1697&529&6844&2499&2302&0&2487&647&111&1016&1527&1273&5885&3936&6061&1194&1441&7020&3019&4698&5683&158&1311&1660&4913&1628&175&1513&3434&2665&2301&5227&4751&4352&159&1581&687&553&4103&6490&4971&5482&1392&1537&532&5704&7765&988&2672&4183&2282&4496&148&1154&3211&7503&4805&2613&5561&3205&2415&7001&7418&1647&7378&1205&27&6448&3120&983&6101&4901&1266&6468&7543&5745&3218&200&1187&2823&292&307&2213&887&1290&173&198&2220&2452&8286&5105&446&2002&4940&54&1989&6962&4280&247&3121&2380&157&1974&5493&3041&1732&2027&824&5077&1246&1437&4823&850&909&7279&2081&4894&3214&1282&2902&4151&1729&7421&4362&3645&1219&5565&6766&6531&383&640&889&1942&1540&2577&1992&3857&7578&213&1943&4056&7125&6163&3475&417&5174&2667&2654&5915&3943&3261&3729&350&3153&1935&4921&4745&2771&2336&1111&1985&7154&1538&341&4639&1864&3927&694&4740&1701&4471&5056&2686&815&313&4194&4466&215&420&5355&1807&1946&1249&333&6231&895&6221&1207&1414&5964&221&1886&5084&2173&3080&2552&3579&5483&6262&6657&5510&730&688&3648&5057&1944&5870&2539&3581&1247&1945&408&6893&757&4322&3623&139&903&5812&4986&3356&112&2590&3436&2437&1231&3126&558&191&6861&284&4132&1421&7449&8589&1632&241&2781&3673&3246&657&3533&785&2612&5131&2817&1547&5816&488&3022&219&3258&2725&2149&4228&2115&7671&2580&3559&2558&3868&2789&2893&3740&3536&854&6076&6216&1427&3989
371.37399530410767,300,353&1268&3071&1384&2598&1157&455&2338&4161&1659&3417&2826&3636&2158&4949&8087&1330&369&4630&2641&1218&89&2824&2510&7623&2413&4216&3385&6074&5147&1697&529&2499&1533&0&2487&711&111&2704&6307&1016&1527&5885&3936&6061&1441&5326&3019&4698&2449&5683&6179&1237&158&1311&1628&175&1513&3434&7077&1211&2665&5227&1581&159&115&687&4103&3980&6490&1392&5246&1537&5704&1519&7953&1817&7849&2278&148&1431&7503&4805&2613&6494&5561&6939&1647&3288&1501&7378&1205&8013&830&27&1674&6448&4055&1618&983&6270&4901&3694&2408&1266&6808&200&292&307&2448&1427&173&1290&3596&1116&569&43&2452&5105&2002&1281&54&1989&2190&247&3121&799&2380&2214&157&6144&964&3041&1732&1209&824&3902&1246&4690&1437&4823&6365&850&5430&909&7279&2081&4894&3214&1282&4151&1729&7421&2024&3645&510&6531&507&889&1942&1540&4053&2912&3431&4293&2577&1992&3857&5522&3879&1858&3642&2625&5218&6556&6163&417&2667&2654&5915&195&6836&2936&4479&350&2217&1315&1753&1935&7584&4745&337&2244&2771&2336&2567&1111&1221&1649&1538&2714&341&4902&4639&4621&1864&694&4740&1701&3889&2344&4623&8114&2686&6471&420&5355&293&1085&294&4634&1946&6572&6221&1207&588&1414&1095&221&2235&2173&3080&1951&2552&3579&4330&6262&3104&7907&5510&688&3884&2649&3581&1247&1217&6893&4322&3623&6499&1720&5812&4986&5166&3356&112&2590&1231&3126&1104&7982&558&2485&191&6861&8303&284&4132&3673&327&3267&6954&4744&5685&3533&3859&785&5816&1547&5825&3022&488&219&3258&2149&368&4956&2558&3868&5501&1121&749&6321&2789&2893&1195&1230&1203&1132&3347
366.87665271759033,301,353&3071&1981&1384&4357&1157&6072&5872&3417&2826&3636&2158&2537&4043&1330&369&4630&4692&2641&7818&4959&89&1990&3112&3402&80&2510&7623&3181&4835&6074&88&1697&529&2499&2302&2487&2722&870&1610&111&2704&3936&5885&6061&1194&1441&5326&3019&5683&2775&3139&1311&175&1513&3434&2665&5227&1581&553&159&115&3220&4103&6490&4971&1392&5246&1537&532&5704&2762&834&7765&988&7757&4611&4961&4525&1359&148&1431&1170&7503&4805&462&6494&5561&6364&2415&1647&7378&1205&27&3993&3120&1618&5609&983&6101&2408&1266&3419&434&200&292&173&1290&5764&6606&198&1116&569&2454&8286&5105&2002&2190&1989&2380&1678&1974&2528&567&3041&1732&1209&196&824&1246&4690&1437&4823&6365&850&5430&1782&7279&2881&2081&4894&3214&1282&2902&4151&99&1729&7421&2900&3645&1791&3307&244&5617&6841&5565&6531&8436&5100&3966&1884&507&889&1942&1540&634&4293&1992&3857&6714&719&8446&2625&6163&417&2667&2654&5915&195&2936&4479&350&2217&298&2638&237&1935&6693&1687&4745&337&2771&2336&2567&4888&172&1538&1828&977&3225&1864&3927&5114&694&4740&1701&3889&4471&1363&2686&4194&215&420&6166&2861&1627&5780&248&1946&6221&1207&588&1414&1388&72&3128&2816&3080&2552&3579&6262&1480&3255&6657&5510&730&688&2539&2649&3581&1247&1217&2320&3623&139&5076&1059&2470&6446&5812&4986&3356&112&2590&1231&558&2485&191&1402&3668&284&4132&731&1178&2781&3805&327&3752&2222&6954&4744&5685&3533&785&2612&5816&1547&5825&488&3022&219&3258&2725&2149&4228&2115&3906&3991&5453&7354&2558&3868&5501&6321&2789&2893&1230&3740&3536&854&1427
