tdg
time,|TSS|,sol
93.02376222610474,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
92.32472276687622,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.06656622886658,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.97509527206421,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
91.78555274009705,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.55684280395508,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.6761224269867,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.8197865486145,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
90.23298478126526,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
89.8703260421753,281,2798&3833&1396&2114&1026&3981&5096&2391&1400&1403&1002&247&4334&1743&1994&5572&4285&146&1198&1742&490&1856&4781&1834&191&248&2314&1648&416&1644&2666&3813&3571&896&303&1305&886&326&3232&3285&2293&80&3115&3771&1805&4741&399&2049&3462&4041&180&64&1930&1685&2906&1562&3810&786&3358&1620&2384&289&125&196&2654&2375&3200&2244&55&1703&668&1712&1398&1275&1075&5537&3615&4721&736&1382&1765&3310&5291&4230&3613&4434&948&989&4109&5545&5775&3163&111&66&1556&1163&576&44&43&5788&478&5168&693&1301&1636&3364&2942&922&151&1466&4004&169&3866&5504&2638&528&1108&2048&2907&370&4344&5220&4891&428&2345&1890&49&1424&2821&310&2017&4815&6046&3616&1361&3475&65&3913&226&1758&1478&2086&5285&1040&3066&3728&1785&5645&859&3930&5154&1181&4204&1191&2596&2115&1359&3797&279&390&20&1030&3016&963&2094&2523&1462&131&108&686&1922&1698&2288&1946&2498&1610&1200&1579&4740&2362&4319&2231&1974&4196&2948&769&4769&1365&1675&1666&2134&136&3865&2102&2451&3715&1404&2862&1969&1534&521&2646&1992&39&2055&659&3716&804&4206&4369&1369&961&3296&2199&1674&4880&133&1141&1814&138&439&2761&4159&1659&1445&873&3926&1626&667&1815&4093&1657&636&2871&2828&1749&2890&3095&1307&4628&1882&1877&955&4324&1827&192&3933&3179&3846&1973&4107&1989&3312&679&1476&967&3178&1229&3815&193&5406&2653&2279&2039&3599&606&680&1318&1168&1098&3363&4689&1792&1751&1753&4293&537&382&236&6071&335
